,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.39,$0.46
1,2024-07-25,2024-06-30,$0.24,$0.31
2,2024-04-18,2024-03-31,$0.28,$0.42
3,2024-01-25,2023-12-31,$0.40,$0.44
4,2023-10-19,2023-09-30,$0.43,$0.57
5,2023-07-20,2023-06-30,$0.44,$0.28
6,2023-04-20,2023-03-31,$0.23,$0.40
7,2023-01-26,2022-12-31,$0.26,$0.39
8,2022-10-20,2022-09-30,$0.22,$0.50
9,2022-07-21,2022-06-30,$0.32,$0.45
10,2022-04-21,2022-03-31,$0.51,$0.28
11,2022-01-27,2021-12-31,$0.72,$0.78
12,2021-10-28,2021-09-30,$0.86,$1.15
13,2021-07-22,2021-06-30,$1.09,$1.21
14,2021-04-22,2021-03-31,$1.09,$1.46
15,2021-01-28,2020-12-31,$1.28,$1.30
16,2020-10-22,2020-09-30,$0.89,$1.69
17,2020-07-30,2020-06-30,$0.45,$1.08
18,2020-04-30,2020-03-31,$0.35,$0.51
19,2020-01-30,2019-12-31,$0.56,$0.54
20,2019-10-31,2019-09-30,$0.53,$0.86
21,2019-07-25,2019-06-30,$0.38,$0.62
22,2019-04-25,2019-03-31,$0.26,$0.41
23,2019-01-24,2018-12-31,$0.43,$0.30
24,2018-10-25,2018-09-30,$0.44,$0.38
25,2018-07-26,2018-06-30,$0.41,$0.35
26,2018-04-26,2018-03-31,$0.32,$0.25
27,2018-01-25,2017-12-31,$0.42,$0.44
28,2017-10-26,2017-09-30,$0.43,$0.31
29,2017-07-27,2017-06-30,$0.43,$0.63
30,2017-04-25,2017-03-31,$0.34,$0.27
31,2017-01-26,2016-12-31,$0.47,$0.36
32,2016-10-27,2016-09-30,$0.53,$0.53
33,2016-07-27,2016-06-30,$0.38,$0.32
34,2016-04-28,2016-03-31,$0.34,$0.28
35,2016-02-24,2015-12-31,$0.37,$0.21
36,2015-11-02,2015-09-30,$0.42,$0.47
37,2015-07-29,2015-06-30,$0.40,$0.30
38,2015-04-30,2015-03-31,$0.35,$1.13
39,2015-02-26,2014-12-31,$0.33,$0.35
