Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1586.02200,634.42300,951.59900,249.16200,264.96200,514.12400,437.47500,48.77500,486.25000,87.13900,399.11100,399.11100,399.11100,481.73000,437.47500,192.20100,193.17100,2.08000,2.07000,3.29990,59.99910,27.58320,27.58320,30.65850,25.16430,0.16970,0.42140,1.72010,52.32150,5.31680,5.93350,4.26960,5.31680,39.06890,1.3304,1.1313
2024-06-30,1506.67100,643.78000,862.89100,243.15100,277.71300,520.86400,342.02700,23.94500,365.97200,65.34200,300.63000,300.63000,300.63000,386.13900,342.02700,192.07400,192.89900,1.57000,1.56000,2.89180,57.27140,22.70080,22.70080,24.29010,19.95330,0.16960,0.48780,1.86370,48.29200,4.29170,4.82010,3.38420,4.29170,36.25200,1.3212,1.1288
2024-03-31,1381.64900,579.51000,802.13900,242.53500,261.19400,503.72900,298.41000,28.63000,327.04000,51.07900,275.96100,275.96100,275.96100,343.23500,298.41000,191.89000,192.69800,1.44000,1.43000,4.04270,58.05660,21.59810,21.59810,23.67030,19.97330,0.16000,0.44500,1.98890,45.25180,3.80840,4.26670,3.19630,3.80840,37.72460,2.25900,2.08690
2023-12-31,1482.50200,618.35220,864.14970,237.24500,286.45100,523.69580,340.45360,42.58300,383.03690,-159.09000,542.12700,542.12700,542.12700,385.79160,340.45360,191.39700,192.05800,2.83000,2.82000,3.40600,58.29000,22.96480,22.96480,25.83720,36.56840,0.17230,0.45940,1.81850,49.49190,7.73140,8.72010,6.30120,7.73140,36.56360,2.4214,2.1699
2023-09-30,1277.53100,548.96200,728.56900,221.57200,236.62800,458.20000,270.36900,9.20200,279.57100,22.32800,257.24300,257.24300,257.24300,314.99900,270.36900,191.43500,191.86800,1.34000,1.34000,3.13070,57.02950,21.16340,21.16340,21.88370,20.13600,0.16040,0.38130,1.77160,50.80290,4.05150,4.61920,3.22970,4.05150,33.17510,1.8587,1.6222
2023-06-30,1320.79500,561.35300,759.44200,224.39400,250.69300,475.08700,284.35510,31.62100,315.97600,28.03700,287.93900,287.93900,287.93900,328.54410,284.35510,191.29300,191.59700,1.51000,1.50000,2.83590,57.49890,21.52910,21.52910,23.92320,21.80040,0.16780,0.40030,1.84260,48.84340,4.70190,5.34680,3.65790,4.70200,31.98320,1.4307,1.1562
2023-03-31,1147.42400,494.63000,652.79390,221.48500,234.32700,455.81200,196.98190,24.79000,221.77200,19.44500,202.32700,202.32700,202.32700,240.39690,196.98190,191.49800,191.88600,1.06000,1.05000,3.93180,56.89210,17.16730,17.16730,19.32780,17.63320,0.14850,0.33440,1.87900,47.89760,3.15890,3.57420,2.61880,3.15890,33.45520,1.45510,1.21110
2022-12-31,1306.35700,561.38590,744.97120,215.71100,262.08400,477.79510,267.17610,62.70100,329.87700,36.60500,293.27200,293.27200,293.27200,308.67510,267.17630,192.54400,193.04200,1.53000,1.53000,3.26430,57.02660,20.45200,20.45200,25.25170,22.44960,0.16900,0.37050,1.98880,45.25270,4.72690,5.37340,3.79340,4.72690,32.37790,1.9105,1.6063
2022-09-30,1140.43400,469.93500,670.49900,208.69200,222.43400,431.12600,239.37290,-19.10600,220.26700,9.41900,210.84800,210.84800,210.84800,278.87090,239.37290,192.67200,193.10500,1.09000,1.09000,2.75010,58.79330,20.98960,20.98960,19.31430,18.48840,0.14950,0.30650,1.77890,50.59170,3.58700,4.08810,2.76430,3.58700,30.58690,0.8006,0.5398
2022-06-30,1240.83300,512.00700,728.82600,201.51800,234.56800,436.08600,292.74000,-13.77400,278.96600,21.09300,257.87300,257.87300,257.87300,334.38400,292.74000,193.07400,193.45000,1.34000,1.33000,2.53870,58.73680,23.59220,23.59220,22.48220,20.78230,0.15880,0.35190,1.77550,50.68960,4.39610,5.04600,3.30030,4.39610,30.38430,0.4133,0.0279
