Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,195.88530,44.18340,151.70190,9.71290,-17.18320,36.99760,114.70430,-14.39730,100.30700,27.06250,73.24440,73.24440,72.86350,122.94450,114.70430,48.27100,48.27100,1.45000,1.45000,1.08280,0.53620,1.15870,77.44420,58.55690,58.55690,51.20700,37.19700,0.13620,1.81590,49.56350,14.76980,14.76980,5.09420,6.85060,10.27340,1.649,1.6049
2024-06-30,202.99170,51.86680,151.12490,11.37360,-17.11080,39.27640,111.84840,-7.75220,104.09630,29.17690,74.91940,74.91940,74.66690,122.47940,111.84840,48.27100,48.27100,1.54500,1.54500,0.85580,0.57510,1.35760,74.44880,55.10000,55.10000,51.28110,36.78320,0.13510,1.71560,52.45840,16.14170,16.14170,4.98590,6.85820,9.61520,1.2239,1.0762
2024-03-31,221.17210,79.09350,142.07860,10.20640,-15.72650,36.46980,105.60880,-16.26420,89.34460,25.77990,63.56470,63.56470,63.42520,116.14580,105.60880,48.27100,48.27100,1.31460,1.31460,1.86050,0.49810,0.99580,64.23900,47.74960,47.74960,40.39600,28.67680,0.13990,2.19790,40.94890,9.88480,9.88480,4.02120,4.96140,13.32170,1.86820,1.81060
2023-12-31,248.01550,77.85900,170.15650,12.21010,-12.99120,36.64410,133.51240,-15.35640,118.15600,34.14950,84.00650,84.00650,83.81180,143.88950,133.51240,48.27100,48.27100,1.74000,1.74000,1.98390,0.52400,1.10540,68.60720,53.83230,53.83230,47.64060,33.79300,0.16630,2.42300,37.14370,14.44640,14.44640,5.63170,6.87650,12.04670,2.2306,2.0892
2023-09-30,228.92020,64.23180,164.68840,9.07190,-12.79670,31.55960,133.12880,-15.94190,117.18690,34.33700,82.84990,82.84990,82.60100,143.42870,133.12880,48.27100,48.27100,1.71110,1.71110,1.86480,0.55800,1.26710,71.94140,58.15510,58.15510,51.19120,36.08290,0.16190,2.11920,42.46840,16.47380,16.47380,5.85970,7.28070,10.41870,1.8705,1.7127
2023-06-30,204.97800,59.67120,145.30680,9.19370,-11.28210,29.08640,116.22040,-15.97090,100.24950,28.24560,72.00390,72.00390,71.97710,125.28780,116.22040,48.27100,48.27100,1.48960,1.48960,1.44360,0.60160,1.51470,70.88900,56.69890,56.69890,48.90740,35.11460,0.15670,2.06770,43.52670,17.72890,17.72890,5.50400,7.06280,8.41370,2.2381,2.1369
2023-03-31,172.57430,52.70700,119.86730,8.61930,-9.15200,25.93390,93.93340,-12.25180,81.68160,23.80990,57.87170,57.87170,57.83610,102.09600,93.93340,48.27100,48.27100,1.19600,1.19600,1.99610,0.56940,1.32630,69.45840,54.43070,54.43070,47.33130,33.51370,0.13790,1.94430,46.28910,13.16870,13.16870,4.62380,5.66990,9.10410,1.41740,1.32370
2022-12-31,204.00930,77.40990,126.59930,10.53880,-9.53450,28.45790,98.14150,-11.60960,86.53290,22.90210,63.63080,63.63080,63.34610,106.52730,98.14150,48.27100,48.27100,1.31300,1.31300,1.06360,0.47240,1.21480,62.05570,48.10640,48.10640,42.41620,31.05060,0.17220,2.52230,35.68160,14.48320,14.48320,5.37060,7.64160,9.10160,1.8029,1.6573
2022-09-30,155.38510,46.06210,109.32300,9.40820,-8.18190,24.49790,84.82510,-10.80560,74.01950,19.61020,54.40930,54.40930,54.26100,91.57480,84.82510,48.27100,48.27100,1.13000,1.13000,0.98320,0.50890,1.24210,70.35620,54.59020,54.59020,47.63620,34.92030,0.15140,1.90370,47.27510,14.87430,14.87430,5.30290,7.30530,7.57790,1.6435,1.6272
2022-06-30,145.87650,54.09200,91.78450,7.55770,-7.48570,21.68560,70.09900,-9.17480,60.92420,14.51030,46.41400,46.41400,46.22570,76.89790,70.09900,48.27110,48.27110,0.95000,0.95000,0.90030,0.54910,1.45990,62.91930,48.05360,48.05360,41.76420,31.68820,0.14680,1.56010,57.68760,14.72680,14.72680,4.66990,6.64100,6.52910,1.1325,1.0615
2022-03-31,107.66420,30.18300,77.48120,6.78130,-5.93780,19.09270,58.38850,-8.04110,50.34740,13.62050,36.72690,36.72690,36.50930,64.76200,58.38850,48.27100,48.27100,0.75740,0.75740,1.42900,0.50040,1.20100,71.96560,54.23200,54.23200,46.76340,33.91040,0.10800,1.49670,60.13070,9.81870,9.81870,3.68400,4.90520,7.74900,0.72520,0.70650
2021-12-31,125.22190,46.60360,78.61830,6.96030,-6.16750,19.05060,59.56760,-1.19590,58.37180,10.52950,47.84230,47.84230,47.72060,65.39610,59.56760,48.58000,48.58000,0.98450,0.98450,1.58620,0.31600,0.70490,62.78320,47.56970,47.56970,46.61470,38.10890,0.11200,1.82600,49.28800,8.71310,8.71310,4.27800,5.95970,11.37500,1.1409,1.1149
2021-09-30,118.84340,39.25020,79.59320,7.76480,-6.43010,20.26760,59.32560,-2.09570,57.22990,16.64060,40.58930,40.58930,40.46670,65.39830,59.32560,48.52400,48.52400,0.83200,0.83200,3.38510,0.29040,0.41150,66.97320,49.91910,49.91910,48.15570,34.05040,0.11410,1.58830,56.66440,6.65430,6.65430,3.89820,4.72160,12.63640,1.4305,1.4151
2021-06-30,109.03960,38.11420,70.92540,7.38200,-5.70030,19.08220,51.84320,-8.46550,43.37770,12.38470,30.99310,30.99310,30.99630,57.93760,51.84320,48.76450,48.76450,0.64000,0.64000,3.96850,0.30350,0.43780,65.04550,47.54530,47.54530,39.78160,28.42670,0.10850,1.35080,66.62830,5.22540,5.22540,3.08460,3.63940,12.16310,1.1583,1.1304
