Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,7.44200,2.44900,-0.73900,-10.63000,0.15300,-10.47700,,-10.47700,-10.47700,-10.47700,-10.63000,-10.63000,0.62430,0.62430,-16.81680,-16.81680,11.37980,,,-18.41790,-18.41790,-17.06460,-18.41790,91.07310,-21.7056,-22.3319
2021-03-31,6.01800,2.12700,-0.65200,-8.79700,0.11000,-8.68700,,-8.68700,-8.68700,-8.68700,-8.79700,-8.79700,0.62010,0.62010,-14.11410,-14.11410,14.53020,,,-13.13290,-13.13290,-12.43860,-13.13290,105.96940,0.00000,
2020-12-31,5.00600,2.17200,-0.71000,-7.88800,0.33900,-7.54900,,-7.54900,-7.54900,-11.48200,-7.88800,-7.88800,0.31910,0.31910,1053.15300,1053.15300,16.40600,,,-10.37280,-10.37280,-9.95290,-10.37280,118.16680,-67.682,-70.1296
2020-09-30,4.17600,2.17700,-0.32300,-6.67600,0.21800,-6.45800,,-6.45800,-6.45800,-6.45800,-6.67600,-6.67600,0.61320,0.61320,-10.51050,-10.51050,27.67180,,,-8.15060,-8.15060,-7.96320,-8.15060,128.65630,296.3287,320.5025
2020-06-30,4.33900,2.62800,-0.30500,-7.27200,-9.72100,-16.99300,,-16.99300,-16.99300,-19.10700,-7.01800,-7.27200,0.02520,0.02520,-759.75970,-759.75970,20.83770,,,-20.11510,-20.11510,-19.17950,-20.11510,,-46.002,-45.1485
2020-03-31,3.43300,0.72700,-0.27600,-4.43600,-1.43300,-5.86900,,-5.86900,-5.86900,-5.86900,-4.19200,-4.43600,0.01870,0.01870,-417.41740,-417.41740,10.65120,,,6.28970,6.28970,-20.18850,6.28970,-4979.42600,-250.32670,-275.35400
2019-12-31,3.31400,1.09400,-0.61300,-4.40800,0.54800,-3.86000,0.00000,-3.86000,-3.86000,-3.86000,-3.46100,-4.40800,0.01870,0.01870,-383.18320,-400.60060,10.62470,,,4.40480,-20.66270,-11.43640,-20.66270,32.91040,-926.7673,-973.6984
2019-09-30,3.78900,1.19000,-0.27400,-5.25300,3.14500,-2.10800,,-2.10800,-2.10800,-2.10800,-5.25300,-5.25300,0.01870,0.01870,-208.40840,-208.40840,,,,,,,,,0,0
2019-06-30,3.50300,1.19900,,-4.70200,4.99500,0.29300,,0.29300,0.29300,0.29300,-4.89200,-4.70200,0.01870,0.02050,15.61560,33.03300,,,,,,,,,290.5362,302.4482
2019-03-31,3.47700,0.72000,,-4.19700,2.96700,-1.23000,,-1.23000,-1.23000,-1.23000,-4.00700,-4.19700,0.01870,0.01870,-135.43540,-135.43540,,,,,,,,,-290.53620,-302.44820
2018-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
