Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,83.78540,83.78540,17.42610,0.00000,34.20430,-6.49210,27.71220,1.90670,25.80550,25.80550,17.37530,66.97920,34.20430,78.97700,116.41400,0.22000,0.22000,5.19550,0.28670,0.40190,100.00000,40.82370,40.82370,33.07520,20.73790,0.06900,1.65430,54.40220,4.11270,4.11270,2.12450,2.93370,6.57060,0.5379,0.5375
2024-06-30,76.57290,76.57290,19.65660,,23.89240,-6.94660,16.94580,1.75930,15.18650,15.18650,8.41030,57.53300,23.89240,74.83480,116.59360,0.11000,0.11000,5.67980,0.29240,0.41320,100.00000,31.20220,31.20220,22.13030,10.98340,0.06160,1.37700,65.35820,2.36100,2.36100,1.22200,1.67070,6.73590,0.539,0.5387
2024-03-31,82.23400,82.23400,20.54270,-5.96360,17.56080,-7.30130,10.25950,0.92260,9.33690,9.33690,3.16900,56.34410,17.56080,72.11200,116.54000,0.04000,0.04000,8.48180,0.29700,0.42260,100.00000,21.35470,21.35470,12.47600,3.85360,0.06370,1.42880,62.98860,1.38260,1.38260,0.72320,0.97190,7.07190,0.59250,0.59170
2023-12-31,99.19560,99.19560,18.15980,,26.61930,-7.46540,19.15390,1.32590,17.82800,17.82800,9.77280,63.42950,26.61930,66.59500,93.05800,0.12000,0.13000,7.94810,0.29180,0.41200,100.00000,26.83510,26.83510,19.30920,9.85210,0.07410,1.63370,55.09120,2.49680,2.49680,1.33260,1.76820,7.54020,0.6622,0.5502
2023-09-30,67.20430,67.20430,18.85410,0.00000,25.29010,-6.68070,18.60940,0.12840,18.48100,18.48100,13.58020,48.83900,25.29010,68.54100,94.96900,0.20000,0.19000,6.94560,0.29370,0.41580,100.00000,37.63160,37.63160,27.69080,20.20740,0.04840,1.04720,85.94450,2.47580,2.47580,1.32980,1.74860,7.88270,0.2634,-4.3655
2023-06-30,60.75230,60.75230,16.45710,,24.63840,-5.93230,18.70610,0.90910,17.79700,17.79700,13.46800,44.87250,24.63840,63.27450,82.96000,0.24000,0.23000,6.97450,0.29250,0.41350,100.00000,40.55550,40.55550,30.79080,22.16870,0.06500,1.26190,71.31910,2.72980,2.72980,1.90510,1.93120,7.54910,0.3571,-0.1721
2023-03-31,66.91650,66.91650,16.02570,0.00000,33.32710,-3.02460,30.30250,1.40300,28.89950,28.89950,23.32060,51.49000,33.32710,62.54200,79.75800,0.37000,0.36000,7.13200,0.28380,0.39620,100.00000,49.80400,49.80400,45.28410,34.85040,0.06400,1.71650,52.43300,5.11410,5.11410,2.76380,3.66270,7.02560,0.59000,0.58590
2022-12-31,68.67100,68.67100,13.07760,,38.86700,-2.73090,36.13610,0.88830,35.24780,35.24780,44.71870,56.16630,38.86700,54.11300,65.83700,0.60000,0.78000,4.00670,0.28780,0.40420,100.00000,56.59880,56.59880,52.62210,65.12020,0.06380,1.35830,66.25930,6.11400,6.11400,3.27350,4.35410,7.23200,0.578,-1.562
2022-09-30,72.92300,72.92300,15.59730,,45.99890,-2.37870,43.62020,-0.22490,43.84510,43.84510,38.34380,57.88630,45.99890,55.43500,65.54300,0.69000,0.59000,2.12990,0.37710,0.60540,100.00000,63.07880,63.07880,59.81690,52.58120,0.08880,1.48870,60.45430,13.01640,13.01640,5.33710,8.10800,5.13920,0.7865,0.7858
2022-06-30,72.71070,72.71070,17.52250,,43.91420,1.18340,45.09760,1.80340,43.29420,43.29420,37.86190,55.72670,43.91420,55.42490,65.54370,0.66000,0.55000,1.65650,0.39840,0.66230,100.00000,60.39590,60.39590,62.02340,52.07200,0.08660,1.30440,68.99520,13.26730,13.26730,5.15760,7.98140,4.97870,0.3822,0.3842
2022-03-31,33.75450,33.75450,14.85770,,8.13770,0.54140,8.67900,0.27180,8.40720,8.40720,-8.99480,19.41720,8.13770,45.94300,45.94300,-0.20000,-0.20000,1.15460,0.42010,0.72450,100.00000,24.10830,24.10830,25.71230,-26.64780,0.04000,0.76930,116.99000,2.68900,2.68900,0.99600,1.55930,4.77000,0.78430,0.77440
2021-12-31,55.67700,55.67700,12.31510,,31.64050,-0.84280,30.79770,,30.72360,30.72360,19.99050,43.84740,31.64040,40.40100,60.95800,0.50000,0.46000,1.60370,0.38360,0.62240,100.00000,56.82860,56.82850,55.31490,35.90440,0.09260,1.45760,61.74700,8.80710,8.80710,5.10790,5.42850,5.38560,0.3584,-0.5407
2021-09-30,31.79430,31.79430,12.86760,,10.09820,-2.63170,7.46650,,7.46650,7.46650,1.83760,19.39690,10.09820,41.10600,60.51100,0.04000,0.03000,1.09250,0.39790,0.66100,100.00000,31.76110,31.76110,23.48380,5.77960,0.05710,0.98810,91.08790,2.56090,2.56090,1.34040,1.54180,4.81690,0.0727,0.0813
2021-06-30,25.72480,25.72480,11.80050,,5.58760,-1.87700,3.71060,,3.71060,3.71060,1.49130,14.38030,5.58760,39.31200,41.12400,0.04000,0.04000,1.32970,0.34230,0.52030,100.00000,21.72060,21.72060,14.42420,5.79720,0.04600,1.01800,88.40460,1.18500,1.18500,0.66340,0.77940,5.17340,0.6583,0.6519
2021-03-31,22.41910,22.41910,12.52350,,1.98440,-1.44720,0.53720,,0.53720,0.53720,-0.70440,10.33890,1.98440,37.69300,37.69300,-0.02000,-0.02000,2.17660,0.34150,0.51860,100.00000,8.85160,8.85160,2.39610,-3.14190,0.03980,0.85160,105.68370,0.16530,0.16530,0.09530,0.10880,5.36750,0.41070,0.38770
2020-12-31,23.28740,23.28740,10.55810,-92.85980,-92.11720,-1.91290,-94.03000,-0.19030,-93.83970,-93.83970,-62.22560,-79.75970,-92.11720,34.53000,34.53000,-1.67000,-1.67000,3.23160,0.33820,0.51110,100.00000,-395.56740,-395.56740,-403.78150,-267.20750,0.04120,1.25700,71.60130,-27.95890,-27.95890,-16.61960,-18.50210,5.62210,0.4497,0.3552
2020-09-30,18.44420,18.44420,10.46340,-22.23710,-24.96130,-1.41020,-26.37150,-0.69490,-25.67660,-25.67660,-17.79560,-13.91090,-24.96130,35.42300,35.42300,-0.50000,-0.50000,3.74600,0.27820,0.38550,100.00000,-135.33430,-135.33430,-142.98010,-96.48390,0.02770,1.08580,82.88630,-5.83230,-5.83230,-3.85850,-4.20960,7.37090,0.3271,0.3801
2020-06-30,12.80300,12.80300,10.36900,-65.53600,-75.12850,-1.66160,-76.79010,,-76.79010,-76.79010,-48.02870,-62.76720,-75.12850,34.65000,34.65000,-1.39000,-1.39000,4.53010,0.26640,0.36310,100.00000,-586.80190,-586.80190,-599.78010,-375.13490,0.01840,1.05340,85.44070,-16.23550,-16.23550,-11.04320,-11.91100,7.91870,0.3449,-2.1715
2020-03-31,35.94740,35.94740,10.27760,-70.92570,-58.52660,-1.25780,-59.78440,,-59.78440,-59.78440,-39.30100,-44.92220,-58.52660,30.52900,30.52900,-1.29000,-1.29000,8.77300,0.16010,0.19060,100.00000,-162.81200,-162.81200,-166.31090,-109.32940,0.05280,2.42170,37.16320,-11.25930,-11.25930,-8.78850,-9.45660,9.65010,0.68090,0.67310
2019-12-31,25.36260,25.36260,9.58770,-103.32130,-101.97420,-1.31970,-103.29390,0.28860,-103.58250,-103.58250,-51.32560,-87.21360,-101.97420,21.19300,21.19300,-2.44000,-2.44000,6.27650,0.15060,0.17720,100.00000,-402.06510,-402.06510,-407.26830,-202.36720,0.03390,1.31770,68.30080,-18.33370,-18.33370,-13.83690,-15.57350,11.51220,0.9516,0.4417
2019-09-30,32.97890,32.97890,10.26300,-34.88010,-27.26230,-1.54930,-28.81160,0.10300,-28.91460,-28.91460,-16.26110,-11.83290,-27.26230,22.39900,22.39900,-0.73000,-0.73000,5.89140,0.12250,0.13960,100.00000,-82.66590,-82.66590,-87.36380,-49.30750,0.03980,1.89810,47.41520,-4.42200,-4.42200,-3.48900,-3.88040,13.93970,1.0547,1.0291
2019-06-30,31.93660,31.93660,9.89450,-28.14670,-18.41600,-1.44170,-19.85770,0.50780,-20.36550,-20.36550,-11.75840,-5.83280,-18.41600,21.72700,21.72700,-0.54000,-0.54000,7.06720,0.11040,0.12410,100.00000,-57.66430,-57.66430,-62.17850,-36.81790,0.03680,1.65920,54.24220,-2.89570,-2.89570,-2.34430,-2.57590,14.99320,0.9218,0.9038
2019-03-31,17.94720,17.94720,8.78680,-2.80220,-3.92280,-1.42260,-5.34540,,-5.34540,-5.34540,-3.68730,6.62710,-3.92280,17.97100,17.97100,-0.21000,-0.21000,8.07020,0.10520,0.11760,100.00000,-21.85740,-21.85740,-29.78380,-20.54500,0.01980,0.81520,110.39790,-0.71980,-0.71980,-0.58990,-0.64410,15.83070,0.87990,0.83320
2018-12-31,30.25100,30.25100,8.34860,-12.55810,-0.37430,-1.41480,-1.78910,-1.95240,0.16330,0.16330,-1.60960,9.60210,-0.37430,18.44200,18.44200,0.22000,0.22000,9.89860,0.12840,0.14730,100.00000,-1.23720,-1.23720,-5.91420,-5.32070,0.04020,1.60400,56.10970,0.02760,0.02760,0.02170,0.02400,15.80230,1.0283,-1.5444
2018-09-30,18.40800,18.40800,7.97960,,2.82120,-1.84350,0.97770,1.97710,-0.99940,-0.99940,-3.71180,10.60540,2.82120,24.07900,24.07900,-0.15000,-0.15000,5.49780,0.24510,0.32460,100.00000,15.32600,15.32600,5.31140,-20.16410,0.02690,1.02700,87.63530,-0.21870,-0.21870,-0.14610,-0.16510,17.02350,-0.072,-9.0207
