,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.14,$-0.14
1,2024-08-14,2024-06-30,$-0.09,$-0.26
2,2024-05-20,2024-03-31,$-0.29,$-0.39
3,2023-11-15,2023-09-30,$-0.19,$-0.43
4,2023-08-14,2023-06-30,--,$-0.32
5,2023-04-17,2023-02-28,--,$-0.45
6,2023-01-16,2022-11-30,--,$-1.40
7,2022-11-29,2022-08-31,--,$-2.64
8,2022-07-15,2022-05-31,$-1.04,$-1.48
9,2022-04-14,2022-02-28,$-0.96,$-1.96
10,2022-01-13,2021-11-30,$-0.92,$-0.36
11,2021-11-26,2021-08-31,$-1.48,$-3.56
12,2021-07-26,2021-05-31,--,$-1.00
