Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,21.06000,5.64000,15.42000,5.75400,13.90900,19.66300,-4.24300,-1.20900,-5.45200,-5.45200,-5.45200,-5.45200,-4.14000,-4.24300,29.44500,29.44500,-0.19000,-0.19000,5.58760,0.85780,6.03340,73.21940,-20.14720,-20.14720,-25.88800,-25.88790,0.21870,0.46670,1.82160,49.40600,-55.50240,-55.50240,-5.66130,-7.89130,0.32990,-0.0506,-0.0538
2024-06-30,19.25600,5.12200,14.13400,6.06500,14.29900,20.36400,-6.23000,-1.28400,-7.51400,-7.51400,-7.51400,-7.51400,-6.11800,-6.23000,28.85300,28.85300,-0.26000,-0.26000,6.37470,0.85650,5.97030,73.40050,-32.35360,-32.35360,-39.02160,-39.02160,0.20400,0.45080,1.71290,52.54360,-76.01410,-76.01410,-7.96070,-10.90550,0.33920,-0.13,-0.1321
2024-03-31,18.12400,4.78100,13.34300,5.78400,15.10400,20.88800,-7.54500,-1.38000,-8.92500,-8.92500,-8.92500,-8.92500,-7.42200,-7.54500,28.28500,28.28500,-0.32000,-0.32000,6.42670,0.80190,4.04710,73.62060,-41.62990,-41.62990,-49.24410,-49.24410,0.18330,0.41880,1.55830,57.75710,-62.23410,-62.23420,-9.02860,-12.33080,0.49940,-0.26610,-0.26980
2023-12-31,18.01200,4.46700,13.54500,5.37700,13.21900,18.59600,-5.05100,-1.14900,-6.20000,-6.20000,-6.20000,-6.20000,-4.93500,-5.05100,25.85200,25.85200,-0.22000,-0.22000,5.71320,0.73390,2.75750,75.19990,-28.04250,-28.04250,-34.42150,-34.42150,0.16730,0.39830,1.46270,61.52900,-30.01840,-30.01840,-5.75940,-7.98890,0.74230,-0.1333,-0.1346
2023-09-30,16.42700,4.19400,12.23300,4.79500,13.38800,18.18300,-5.95000,-1.30700,-7.25700,-7.25700,-7.25700,-7.25700,-5.84000,-5.95000,26.01700,26.01700,-0.28000,-0.28000,6.55280,0.77350,3.41560,74.46890,-36.22090,-36.22090,-44.17730,-44.17730,0.16540,0.42980,1.45640,61.79520,-44.35010,-44.35000,-7.30820,-10.04400,0.62350,-0.0769,-0.0771
2023-06-30,16.51000,4.53800,11.97200,5.34300,14.48300,19.82600,-7.85400,-1.27000,-9.12400,-9.12400,-9.12400,-9.12400,-7.73700,-7.85400,25.47300,25.47300,-0.36000,-0.36000,7.51750,0.72100,2.58430,72.51360,-47.57120,-47.57120,-55.26350,-55.26350,0.16150,0.45320,1.51800,59.28770,-42.98500,-42.98500,-8.92480,-11.99260,0.82220,-0.1655,-0.1654
2023-03-31,14.47200,4.10000,10.37200,5.26300,13.42800,18.69100,-8.31900,-2.05600,-10.37500,-10.37500,-10.37500,-10.37500,-8.20700,-8.31900,25.09700,25.09700,-0.41000,-0.41000,9.12970,0.66210,1.95920,71.66940,-57.48340,-57.48340,-71.69020,-71.69020,0.13620,0.38140,1.57410,57.17660,-37.74100,-37.74100,-9.76280,-12.75370,1.08430,-0.38640,-0.39170
2022-12-31,12.78900,3.98600,8.80300,5.08900,13.57300,18.66200,-9.85900,-1.28700,-11.14600,-11.14600,-11.14600,-11.14600,-9.73900,-9.85900,24.59500,24.59500,-0.44000,-0.44000,8.90250,0.60340,1.52150,68.83260,-77.08960,-77.08960,-87.15300,-87.15310,0.11210,0.41040,1.70930,52.65310,-32.04990,-32.04990,-9.76810,-12.71070,1.38850,-0.3252,-0.3296
2022-09-30,11.15700,3.19200,7.96500,5.61100,12.55300,18.16400,-10.19900,-1.58600,-11.78500,-11.78500,-11.78500,-11.78500,-10.07500,-10.19900,24.72900,24.72900,-0.48000,-0.48000,11.08320,0.54480,1.19680,71.39020,-91.41350,-91.41350,-105.62880,-105.62880,0.09260,0.37200,1.41660,63.53320,-27.14880,-27.14880,-9.78220,-12.35800,1.74590,-0.2739,-0.2749
2022-06-30,10.20000,2.73400,7.46600,5.66900,12.77100,18.44000,-10.97400,-1.71600,-12.69000,-12.69000,-12.69000,-12.69000,-10.84000,-10.97400,24.50400,24.50400,-0.52000,-0.52000,9.86440,0.49090,0.96440,73.19610,-107.58820,-107.58820,-124.41180,-124.41180,0.08600,0.32470,1.20370,74.77060,-23.98780,-23.98780,-10.70490,-12.21130,2.13190,-0.4312,-0.4378
2022-03-31,11.37400,3.11500,8.25900,5.57700,12.44400,18.02100,-9.76200,-1.69900,-11.46100,-11.46100,-11.46100,-11.46100,-9.61500,-9.76200,24.30700,24.30700,-0.47000,-0.47000,10.15340,0.44370,0.79770,72.61300,-85.82740,-85.82740,-100.76490,-100.76490,0.08820,0.38440,1.25530,71.69770,-18.24330,-18.24330,-8.88570,-10.14810,2.56660,-0.46870,-0.48130
2021-12-31,10.99700,2.92100,8.07600,5.34500,11.74600,17.09100,-9.01500,-1.67800,-10.69300,-10.69300,-10.69300,-10.69300,-8.86900,-9.01500,16.60900,16.60900,31.38000,31.38000,14.27980,0.40410,0.67820,73.43820,-81.97690,-81.97690,-97.23570,-97.23570,0.08230,0.37340,1.55080,58.03310,-14.54770,-14.54770,-8.00600,-8.66880,3.00590,-0.8003,-0.814
2021-09-30,10.33900,2.83200,7.50700,4.32900,9.42100,13.75000,-6.24300,-1.84000,-8.08300,-8.08300,-8.08300,-8.08300,-6.11000,-6.24300,24.10100,24.10100,-0.34000,-0.34000,16.19670,0.37760,0.60680,72.60860,-60.38300,-60.38300,-78.17970,-78.17970,0.07320,0.39540,1.56390,57.54810,-9.89210,-9.89210,-5.72220,-6.15640,3.36150,0.0014,-0.0052
2021-06-30,12.63000,3.27100,9.35900,4.43700,9.52700,13.96400,-4.60500,-3.88900,-8.49400,-8.49400,-8.49400,-8.49400,-4.46400,-4.60500,17.55400,17.55400,-0.48000,-0.48000,19.23770,0.35760,0.55660,74.10140,-36.46080,-36.46080,-67.25260,-67.25260,0.08590,0.46960,1.63920,54.90500,-9.57980,-9.57980,-5.77950,-6.15420,3.64960,21.3861,21.5133
2021-03-31,11.21700,2.72400,8.49300,4.10000,8.26700,12.36700,-3.87400,-4.93600,-8.81000,-8.81000,-8.81000,-8.81000,-3.73100,-3.87400,0.26900,0.26900,-32.73000,-32.73000,4.35680,-0.46370,-0.33980,75.71540,-34.53690,-34.53690,-78.54150,-78.54150,0.22290,0.38680,1.36760,65.80900,5.63170,5.63170,-17.50660,8.24330,-6.82290,-22.06690,-22.19700
2020-12-31,10.75200,2.53300,8.21900,3.91900,7.28100,11.20000,-2.98100,-1.63700,-4.61800,-4.61800,-4.61800,-4.61800,-4.75500,-2.98100,0.20500,0.20500,-21.83000,-21.83000,5.68650,-0.52390,-0.35760,76.44160,-27.72510,-27.72510,-42.95020,-42.95020,0.19220,0.36660,1.28080,70.27070,3.12380,3.12380,-8.25380,4.76030,-470.80250,-30.2365,-30.4597
2020-09-30,12.77100,3.19600,9.57500,3.69100,7.05000,10.74100,-1.16600,-2.96000,-4.12600,-4.12600,-4.12600,-4.12600,1.71500,-1.16600,0.20200,0.20200,-19.26000,-19.26000,,,,74.97460,-9.13010,-9.13010,-32.30760,-32.30760,,,,,,,,,,-26.8565,-26.8565
2020-06-30,7.64000,2.21900,5.42100,3.25200,5.61500,8.86700,-3.44600,-5.34700,-8.79300,-8.79300,-8.79300,-8.79300,-0.90300,-3.44600,0.20200,0.20200,-43.44000,-43.44000,,,,70.95550,-45.10470,-45.10470,-115.09160,-115.09160,,,,,,,,,,-15.9556,-15.9557
2020-03-31,9.97500,2.91800,7.05700,4.83300,7.68200,12.51500,-5.45800,-1.28300,-6.74100,-6.74100,-6.74100,-6.74100,-5.30400,-5.45800,0.20230,0.20230,-33.32000,-33.32000,,,,70.74690,-54.71680,-54.71680,-67.57900,-67.57900,,,,,,,,,,-32.36120,-32.44030
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
