,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$-0.12,$-0.08
1,2024-07-31,2024-06-30,$-0.11,$0.00
2,2024-05-01,2024-03-31,$-0.10,$-0.10
3,2024-02-21,2023-12-31,$-0.11,$-0.10
4,2023-11-01,2023-09-30,$-0.14,$-0.10
5,2023-08-02,2023-06-30,$-0.14,$-0.05
6,2023-05-03,2023-03-31,$-0.15,$-0.12
7,2023-02-22,2022-12-31,$-0.18,$-0.14
8,2022-11-02,2022-09-30,$-0.22,$-0.18
9,2022-08-03,2022-06-30,$-0.23,$-0.23
10,2022-05-04,2022-03-31,$-0.24,$-0.21
11,2022-03-02,2021-12-31,$-0.34,$-0.33
12,2021-12-07,2021-09-30,$-0.70,$-1.03
