,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-1.11,$-1.15
1,2024-08-08,2024-06-30,$-0.87,$-1.02
2,2024-05-08,2024-03-31,$-1.07,$-0.79
3,2024-02-27,2023-12-31,$-1.08,$-1.35
4,2023-11-13,2023-09-30,$-1.22,$-1.09
5,2023-08-08,2023-06-30,$-1.26,$-1.27
6,2023-05-09,2023-03-31,$-1.00,$-1.61
7,2023-03-08,2022-12-31,$-0.72,$-1.13
8,2022-11-14,2022-09-30,$-0.87,$-0.86
9,2022-08-15,2022-06-30,$-0.86,$-1.06
10,2022-05-12,2022-03-31,$-0.92,$-0.98
11,2022-03-10,2021-12-31,$-0.85,$-1.32
12,2021-11-04,2021-09-30,$-1.19,$-1.25
13,2021-08-11,2021-06-30,$-1.22,$-2.21
14,2021-05-06,2021-03-31,$-0.61,$-2.91
15,2021-03-25,2020-12-31,$-1.27,$-5.31
16,2020-11-10,2020-09-30,$-1.95,$-1.50
17,2020-08-05,2020-06-30,$-2.55,$-1.80
18,2020-05-07,2020-03-31,$-2.85,$-2.70
19,2020-03-11,2019-12-31,$-3.75,$-4.65
20,2019-11-07,2019-09-30,$-4.50,$-5.40
21,2019-08-07,2019-06-30,$-5.55,$-4.35
22,2019-05-08,2019-03-31,$-5.25,$-5.70
23,2019-03-13,2018-12-31,$-4.65,$-4.95
24,2018-11-07,2018-09-30,$-4.80,$-4.35
25,2018-08-07,2018-06-30,$-4.35,$-4.35
26,2018-05-09,2018-03-31,$-3.90,$-2.70
27,2018-03-14,2017-12-31,$-4.80,$-4.35
28,2017-11-08,2017-09-30,$-5.70,$-4.05
29,2017-08-11,2017-06-30,$-7.05,$-5.10
30,2017-05-10,2017-03-31,$-3.60,$-9.00
31,2017-03-24,2016-12-31,--,$-115.74
32,2016-08-15,2016-06-30,$-60.69,$-51.70
33,2016-05-16,2016-03-31,$-65.18,$-58.44
34,2016-03-16,2015-12-31,$-65.18,$-62.94
35,2015-11-12,2015-09-30,--,$-87.66
36,2015-08-12,2015-06-30,--,$-74.18
37,2015-05-14,2015-03-31,--,$-101.15
