Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,614.66700,392.39200,222.27500,154.17800,-2.89000,157.06800,65.20700,-8.30900,56.89800,11.35700,45.54100,45.54100,43.60600,65.20700,65.20700,43.41900,44.44200,1.00000,0.98000,1.36000,0.00060,0.09600,36.16190,10.60850,10.60850,9.25670,7.09420,0.21200,0.88820,101.33030,2.33060,11.15450,1.57090,2.32910,,0,0
2024-06-30,587.46100,377.91200,209.54900,154.58500,-1.20100,155.78600,53.76300,-3.63400,50.12900,10.10400,40.02500,40.02500,40.02500,53.76300,53.76300,43.24400,44.29200,0.89000,0.87000,1.54850,0.00100,0.06930,35.67030,9.15180,9.15180,8.53320,6.81320,0.22430,0.91280,98.59510,2.17630,8.37660,1.52830,2.17420,,0,0
2024-03-31,571.07800,368.85700,202.22100,152.11400,-2.16500,154.27900,47.94200,8.92700,56.86900,12.94000,43.92900,43.92900,45.06000,47.94200,47.94200,43.10300,44.07100,1.05000,1.02000,1.42010,0.00100,0.05960,35.41040,8.39500,8.39500,9.95820,7.89030,0.21360,0.91290,98.58560,2.42590,9.99440,1.64290,2.42350,,0.00000,
2023-12-31,580.70500,372.38400,208.32100,147.01100,-6.35900,153.37000,54.95100,-5.11300,49.83800,8.44400,41.39400,41.39400,42.22000,54.95100,54.95110,42.60100,43.59400,0.98000,0.97000,1.38960,0.00120,0.08860,35.87380,9.46280,9.46280,8.58230,7.27050,0.21300,1.04810,85.87190,2.30520,10.22210,1.51800,2.30240,,7.3066,6.2784
2023-09-30,545.28200,346.98000,198.30200,142.53100,-2.62100,145.15200,53.15000,1.65100,54.80100,10.97800,43.82300,43.82300,42.99300,53.15000,53.15000,42.69600,43.66400,1.01000,0.98000,1.69800,0.00160,0.03070,36.36690,9.74720,9.74720,10.05000,7.88450,0.22860,0.94910,94.82530,2.51480,7.59150,1.83730,2.51080,,0,0
2023-06-30,497.53100,316.69000,180.84100,128.17600,-6.02700,134.20300,46.63800,0.15100,46.78900,9.88300,36.90600,36.90600,36.90600,46.63800,46.63800,42.42600,43.37300,0.87000,0.85000,2.13930,0.00000,0.00020,36.34770,9.37390,9.37390,9.40420,7.41780,0.22120,0.90680,99.25090,2.19650,5.42620,1.64110,2.19650,,0,0
2023-03-31,472.42100,304.12400,168.29700,119.35700,-4.71700,124.07400,44.22300,2.36800,46.59100,10.20600,36.38500,36.38500,36.41900,44.22300,44.22300,42.29700,43.23700,0.86000,0.84000,2.19370,0.00000,0.00050,35.62440,9.36090,9.36090,9.86220,7.70900,0.21610,0.89790,100.23050,2.24220,5.27620,1.66430,2.24210,,0.00000,
2022-12-31,490.72410,307.20400,183.52000,123.80000,-4.54100,128.34100,55.17900,-4.78600,50.39300,10.97500,39.41800,39.41800,39.18500,55.17900,55.17910,41.92900,42.85500,0.92000,0.90000,2.00100,0.00060,0.00240,37.39780,11.24440,11.24440,10.26910,7.98510,0.22350,0.99130,90.78830,2.53300,6.17220,1.79520,2.53160,36.81480,4.6091,3.5109
2022-09-30,458.88400,286.70700,172.17700,119.20800,-1.07900,120.28700,51.89000,-5.63900,46.25100,10.15100,36.10000,36.10000,35.99100,51.89000,51.89000,41.98200,42.89100,0.86000,0.84000,2.32200,0.00050,0.00570,37.52080,11.30790,11.30790,10.07900,7.84320,0.23580,0.96950,92.83070,2.53700,4.92340,1.85510,2.53570,,0,0
2022-06-30,429.25700,267.97000,161.28700,111.67800,-0.70700,112.38500,48.90200,-0.97100,47.93100,10.77700,37.15400,37.15400,37.09200,48.90200,48.90200,41.82900,42.77800,0.89000,0.87000,2.40750,0.00060,0.00680,37.57350,11.39220,11.39220,11.16600,8.64100,0.22850,0.99060,90.85460,2.69430,5.34730,1.97820,2.69270,,0,0
2022-03-31,401.37800,248.96700,152.41100,101.63800,-0.03700,101.67500,50.73600,-2.42700,48.30900,11.50200,36.80700,36.80700,36.62300,50.73600,50.73600,41.74800,42.74100,0.88000,0.86000,2.29960,0.00130,0.00840,37.97190,12.64050,12.64050,12.03580,9.12430,0.21550,0.97530,92.28240,2.72820,5.48120,1.97610,2.72460,,0.00000,
2021-12-31,379.81700,235.49900,144.31800,99.63800,-1.04600,100.68400,43.63410,-5.60200,38.03200,8.90100,29.13100,29.13100,28.97300,43.63410,43.63400,40.94000,42.07600,0.71000,0.67000,2.12170,0.00150,0.00940,37.99670,11.48820,11.48820,10.01320,7.62810,0.20150,1.08740,82.76950,2.22660,4.55990,1.54580,2.22330,31.34950,4.2536,3.2669
2021-09-30,341.83400,210.34200,131.49200,89.26900,-2.51300,91.78200,39.71000,-7.03500,32.67500,7.06500,25.61000,25.61000,25.47800,39.71000,39.71000,41.62500,42.80900,0.61000,0.60000,2.56640,0.00170,0.00210,38.46660,11.61680,11.61680,9.55870,7.45330,0.19240,0.98390,91.46990,2.02530,3.81140,1.44140,2.02190,,0,0
2021-06-30,305.25700,189.27600,115.98100,82.20600,-2.90400,85.11000,30.87100,-5.56400,25.30700,5.36000,19.94700,19.94700,19.94700,30.87100,30.87100,40.52200,41.66400,0.49000,0.48000,3.32910,0.00070,0.00090,37.99450,10.11310,10.11310,8.29040,6.53450,0.18510,0.89810,100.21600,1.61710,2.87640,1.20970,1.61590,,0.3557,0.4594
2021-03-31,270.17000,166.97300,103.19700,71.89100,-1.08800,72.97900,30.21800,-1.38000,28.83800,7.17100,21.66700,21.66700,21.66700,46.56700,30.21800,39.89900,41.15700,0.54000,0.53000,2.13490,0.00000,0.00140,38.19710,11.18480,11.18480,10.67400,8.01980,0.20690,0.89110,100.99670,2.38130,5.55520,1.65920,2.38120,22.79160,-0.35570,-0.45940
2020-12-31,98.02500,63.63400,34.39100,26.49900,2.89400,23.60500,10.78600,0.43100,11.21700,5.79900,5.41800,5.41800,5.55000,10.78600,10.78600,38.51500,39.71700,0.17000,0.16000,2.60470,0.02770,0.02950,35.08390,11.00330,11.00330,11.44300,5.66180,0.07610,0.43060,209.01580,0.61570,1.35300,0.42040,0.59870,22.06190,2.5146,1.801
2020-09-30,341.83400,210.34200,131.49200,89.26900,-2.51300,91.78200,39.71000,-7.03500,32.67500,7.06500,25.61000,25.61000,25.47800,39.71000,39.71000,41.62500,42.80900,0.61000,0.60000,3.43830,0.08500,0.09720,38.46660,11.61680,11.61680,9.55870,7.45330,0.29920,1.57480,57.14960,3.16640,4.97370,2.24130,2.89740,,0,0
2020-06-30,182.70800,116.46700,66.24100,49.58200,-1.92700,51.50900,14.73200,-1.34800,13.38400,3.36500,10.01900,10.01900,10.01900,14.73200,14.73200,37.68600,38.75900,0.27000,0.26000,,,,36.25510,8.06310,8.06310,7.32540,5.48360,,,,,,,,,0.1844,0.3571
2020-03-31,191.57200,119.36900,72.20300,51.87200,-1.61700,53.48900,18.71400,0.53400,19.24800,6.07800,13.17000,13.17000,13.17000,30.20100,18.71400,37.00800,38.09300,0.36000,0.35000,2.55920,0.21620,0.27700,37.68980,9.76870,9.76870,10.04740,6.87470,0.24830,1.02340,87.94140,2.90250,5.53510,1.70720,2.27500,12.25200,-0.18440,-0.35710
2019-09-30,171.33400,105.04700,66.28700,43.09100,-0.26100,43.35200,22.93500,-3.68100,19.25400,4.17600,15.07800,15.07800,15.07800,22.93500,22.93500,7.34360,7.56620,2.05000,2.00000,1.65090,0.05850,0.13650,38.68880,13.38610,13.38610,11.23770,8.80040,0.26930,0.99200,90.72700,3.64520,7.41780,2.37000,3.43180,,-1.1795,-0.6408
2019-03-31,146.15100,88.72700,57.42400,38.63200,-0.43600,39.06800,18.35600,-2.83000,15.52600,3.42700,12.09900,12.09900,12.09900,28.03500,18.35600,7.24100,7.46400,1.65000,1.60000,,,,39.29090,12.55960,12.55960,10.62330,8.27840,,,,,,,,,1.17950,0.64080
2018-12-31,140.13800,83.79700,56.34100,35.54000,-2.88100,38.42100,17.92000,-2.88400,15.03600,3.52700,11.50900,11.50900,11.57300,17.92000,17.92000,35.74600,36.68500,0.33000,0.32000,2.29300,,,40.20400,12.78740,12.78740,10.72940,8.25830,0.32060,1.11010,81.07370,3.40590,5.20080,2.63300,3.40590,9.39540,1.8317,1.3132
2018-09-30,134.56800,81.35300,53.21500,33.76700,-0.46000,34.22700,18.98800,1.97600,20.96400,5.44300,15.52100,15.52100,15.52100,18.98800,18.98800,35.85100,36.80200,0.43000,0.42000,2.36770,,,39.54510,14.11030,14.11030,15.57870,11.53400,0.32850,1.15250,78.09060,4.82070,7.37010,3.78850,4.82070,,-0.4689,-0.2158
2018-06-30,127.89200,78.86100,49.03100,32.68100,-0.42300,33.10400,15.92700,2.45500,18.38200,3.95700,14.42500,14.42500,14.41300,20.90400,15.92700,35.73500,36.66100,0.40000,0.39000,2.31970,,0.02010,38.33780,12.45350,12.45350,14.37310,11.26970,0.33340,1.09390,82.27670,4.81330,7.66620,3.76060,4.81330,8.37900,0.6058,0.4703
