,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.29,$-0.29
1,2024-08-13,2024-06-30,$-0.31,$-0.23
2,2024-05-15,2024-03-31,$-0.37,$-0.30
3,2024-03-27,2023-12-31,$-0.39,$-0.34
4,2023-11-14,2023-09-30,$-0.42,$-0.35
5,2023-08-14,2023-06-30,$-0.37,$-0.37
6,2023-05-15,2023-03-31,$-0.31,$-0.32
7,2023-03-28,2022-12-31,$-0.30,$-0.67
8,2022-11-14,2022-09-30,$-0.26,$-0.26
9,2022-08-08,2022-06-30,$-0.30,$-0.20
10,2022-05-11,2022-03-31,$-0.24,$-0.32
11,2022-03-31,2021-12-31,$-0.24,$-0.23
12,2021-11-10,2021-09-30,$-0.22,$-0.24
13,2021-08-12,2021-06-30,$-0.21,$-0.22
14,2021-05-13,2021-03-31,$-0.20,$-0.14
15,2021-03-18,2020-12-31,$-0.18,$-0.16
16,2020-11-11,2020-09-30,$-0.14,$-0.23
17,2020-08-13,2020-06-30,$-0.26,$-0.19
18,2020-05-13,2020-03-31,$-0.15,$-0.39
19,2020-03-27,2019-12-31,--,$-0.52
20,2019-11-07,2019-09-30,$-0.84,$-1.10
21,2019-08-01,2019-06-30,--,$-0.75
22,2019-05-14,2019-03-31,--,$-1.07
23,2019-02-21,2018-12-31,--,$-0.40
24,2018-11-01,2018-09-30,--,$-2.20
25,2018-08-01,2018-06-30,--,$-4.00
26,2018-05-01,2018-03-31,--,$-11.60
27,2018-03-01,2017-12-31,$-9.40,$-9.00
28,2017-11-01,2017-09-30,$-9.60,$-7.40
29,2017-08-01,2017-06-30,$-9.00,$-8.80
30,2017-05-03,2017-03-31,$-8.40,$-8.40
31,2017-03-02,2016-12-31,$-8.20,$-6.60
32,2016-11-01,2016-09-30,$-7.60,$-7.40
33,2016-08-03,2016-06-30,$-6.80,$-6.60
34,2016-05-03,2016-03-31,$-8.40,$-6.40
35,2016-03-08,2015-12-31,$-5.60,$-6.00
36,2015-11-06,2015-09-30,$-4.60,$-141.60
