Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,148.39800,123.70000,24.69800,8.87400,79.58300,-45.63100,70.32900,-31.35800,38.97100,-0.86400,39.83500,39.83500,-1.41200,97.42400,70.32900,66.52200,66.52200,-0.02000,-0.02000,0.81630,4.44370,47.39220,47.39220,26.26110,-0.95150,0.06810,14.54270,14.71490,1.82930,2.67130,4.11790,-0.0002,2.105
2024-06-30,187.58700,138.42100,49.16600,4.46900,-7.82800,36.99100,12.17500,-26.07600,-13.90100,-0.11400,-13.78700,-13.78700,-21.92000,38.56000,12.17500,66.50100,66.50100,-0.33000,-0.33000,0.80690,4.17840,6.49030,6.49030,-7.41040,-11.68520,0.08480,-5.06350,-5.12550,-0.62340,-0.97780,4.09340,0.7704,0.2675
2024-03-31,219.07900,146.71800,72.36100,-2.22600,-6.70000,29.89400,42.46700,-25.53300,16.93400,1.45200,15.48200,15.48200,3.52400,69.41000,42.46700,66.45500,268.51600,0.05000,0.05000,0.80550,4.14160,19.38430,19.38430,7.72960,1.60860,0.09600,5.20260,5.26260,0.67860,1.01180,4.47670,0.13420,0.04730
2023-12-31,177.53400,134.00900,43.52500,4.30100,-7.90600,37.68800,5.83700,-25.69500,-19.85800,1.62500,-21.48300,-21.48300,-31.11800,30.37000,5.83700,65.98900,65.98900,-0.48000,-0.48000,0.79720,3.93090,3.28780,3.28780,-11.18550,-17.52790,0.07970,-7.20830,-7.29370,-0.96470,-1.46180,4.47280,0.1747,-0.1494
2023-09-30,159.80100,126.92100,32.88000,2.50600,-7.02000,32.22900,0.65100,-24.45200,-23.80100,-1.19000,-22.61100,-22.61100,-33.12800,24.09000,0.65100,65.82500,65.82500,-0.50000,-0.50000,0.78410,3.63270,0.40740,0.40740,-14.89420,-20.73080,0.07050,-6.91620,-6.99280,-0.99710,-1.49280,4.95420,0.1674,-0.127
2023-06-30,186.70700,134.64300,52.06400,3.89600,-8.21500,34.67800,17.38600,-20.59900,-3.21300,-0.07500,-3.13800,-3.13800,-13.02400,40.49200,17.38600,65.80600,65.80600,-0.20000,-0.20000,0.75890,3.14710,9.31190,9.31190,-1.72090,-6.97560,0.08260,-0.86260,-0.87140,-0.13880,-0.20800,5.51240,0.3578,0.0658
2023-03-31,215.30100,144.21300,71.08800,2.82000,-7.94800,33.28900,37.79900,-18.86600,18.93300,2.32900,16.60400,16.60400,3.23000,60.88600,37.79900,66.49800,72.47800,0.05000,0.05000,0.77310,3.40720,17.55640,17.55640,8.79370,1.50020,0.08940,4.39800,4.44240,0.68910,0.99790,5.72480,0.58380,0.32570
2022-12-31,171.62200,128.60600,43.01610,4.07600,-6.36600,30.94790,12.06820,-16.36100,-4.29300,0.26000,-4.55300,-4.55300,-15.64100,30.93120,12.06820,69.68700,69.68700,-0.22000,-0.18000,0.77320,3.40890,7.03180,7.03180,-2.50140,-9.11360,0.07160,-1.15630,-1.16780,-0.18990,-0.26230,5.63170,0.1056,-0.0849
2022-09-30,161.18900,121.54700,39.64200,8.07500,-8.85400,36.53300,3.10900,-11.39700,-8.28800,0.09500,-8.38300,-8.38300,-16.71700,22.55300,3.10900,70.95600,70.95600,-0.24000,-0.24000,0.74800,2.96760,1.92880,1.92880,-5.14180,-10.37110,0.07290,-2.00430,-2.02350,-0.37930,-0.50520,5.85340,0.724,0.3941
2022-06-30,174.89400,118.93000,55.96400,3.43800,-6.19100,29.20000,26.76400,-9.00700,17.75700,1.07700,16.68000,16.68000,10.30200,46.09800,26.76400,70.74000,107.66900,0.14000,0.12000,0.74100,2.86070,15.30300,15.30300,10.15300,5.89040,0.08360,3.84500,3.88120,0.79710,0.99590,6.08370,0.4212,0.3563
