Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,69.48800,13.39200,56.09600,18.65400,37.44800,56.10200,-0.00600,4.95700,4.95100,1.80700,3.14400,3.14400,3.14400,2.94100,-0.00600,41.95600,43.57300,0.07000,0.07000,2.18630,80.72760,-0.00860,-0.00860,7.12500,4.52450,0.11430,0.98890,3.48080,25.85580,0.90550,1.18000,0.51700,0.90550,,0.3275,0.2958
2024-06-30,67.27600,13.05600,54.22000,18.70100,36.72800,55.42900,-1.20900,4.41700,3.20800,1.54400,1.66400,1.66400,1.66400,1.81900,-1.20900,41.85700,43.14800,0.04000,0.04000,2.57420,80.59340,-1.79710,-1.79710,4.76840,2.47340,0.11180,0.94640,2.63840,34.11190,0.49320,0.65190,0.27660,0.49380,,0.5174,0.4948
2024-03-31,65.08500,12.81200,52.27300,18.89600,37.04000,55.93600,-3.66300,3.60800,-0.05500,1.16700,-1.22200,-1.22200,-1.22200,-0.72000,-3.66300,41.75000,41.75000,-0.03000,-0.03000,2.63530,80.31500,-5.62800,-5.62800,-0.08450,-1.87750,0.11080,0.88120,3.17700,28.32820,-0.37100,-0.49550,-0.20810,-0.37100,,0.50590,0.46340
2023-12-31,65.03200,12.82400,52.20800,19.71200,39.89900,59.61100,-7.40300,3.23900,-4.16400,1.68600,-5.85000,-5.85000,-5.85000,-4.37500,-7.40300,42.87200,42.87200,-0.14000,-0.14000,2.42510,80.28050,-11.38360,-11.38360,-6.40300,-8.99560,0.11370,0.82500,3.20880,28.04820,-1.80960,-2.44210,-1.02290,-1.80960,,0.064,0.0436
2023-09-30,61.61200,12.83800,48.77400,20.61400,38.35600,58.97000,-10.19600,3.77800,-6.41800,0.43300,-6.85100,-6.85100,-6.85100,-7.17100,-10.19600,42.26200,42.26200,-0.16000,-0.16000,2.38970,79.16320,-16.54870,-16.54870,-10.41680,-11.11960,0.10730,0.98800,4.98000,18.07250,-2.10800,-2.85130,-1.19310,-2.10800,,-0.2292,-0.2581
2023-06-30,65.60700,12.74200,52.86500,21.14100,40.22400,61.36500,-8.50000,3.41900,-5.08100,0.72700,-5.80800,-5.80800,-5.80800,-5.38700,-8.50000,43.40100,43.40100,-0.13000,-0.13000,2.38230,80.57830,-12.95590,-12.95590,-7.74460,-8.85270,0.10740,1.03400,3.90050,23.07380,-1.68660,-2.24540,-0.95070,-1.68660,,0.1117,0.0744
2023-03-31,69.04100,13.30600,55.73500,21.15000,40.16600,61.31600,-5.58100,3.49100,-2.09000,0.99100,-3.08100,-3.08100,-3.08100,-2.50300,-5.58100,44.05300,44.05300,-0.07000,-0.07000,2.24340,80.72740,-8.08360,-8.08360,-3.02720,-4.46260,0.10920,1.17970,3.68080,24.45110,-0.85130,-1.11950,-0.48740,-0.85130,,-0.02810,-0.06820
2022-12-31,74.08300,13.91700,60.16600,22.48600,42.78800,65.27400,-5.10800,2.01800,-3.09000,1.03400,-4.12400,-4.12400,-4.12400,-2.23000,-5.10800,44.94300,44.94300,-0.08000,-0.08000,2.03870,81.21430,-6.89500,-6.89500,-4.17100,-5.56670,0.11510,1.21780,4.17320,21.56610,-1.11930,-1.46890,-0.64080,-1.11930,8.31570,0.2091,0.1709
2022-09-30,70.52100,13.13800,57.38300,22.08300,38.69400,60.77700,-3.39400,1.35000,-2.04400,0.92000,-2.96400,-2.96400,-2.96400,-0.29700,-3.39400,44.62300,44.62300,-0.07000,-0.07000,1.91910,81.37010,-4.81270,-4.81270,-2.89840,-4.20300,0.10980,1.21040,5.28210,17.03880,-0.79320,-1.04000,-0.46170,-0.79320,,0.0465,-0.0133
2022-06-30,75.11400,13.88800,61.22600,21.62300,38.02700,59.65000,1.57600,2.98600,4.56200,1.41000,3.15200,3.15200,3.15200,4.80500,1.57600,44.91400,45.83500,0.07000,0.07000,1.95690,81.51080,2.09820,2.09820,6.07340,4.19630,0.11520,1.21790,6.34360,14.18760,0.83930,1.10270,0.48330,0.83930,,0.6815,0.6293
