Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,8.38080,5.75470,2.62610,0.54160,7.03370,,8.63910,-6.01300,0.08030,-5.93280,-5.93280,-5.93280,,-5.93280,-4.94890,-6.01300,0.57370,0.57370,1.04950,5.54720,1.16750,0.14090,0.16390,31.33420,-71.74780,-71.74780,-70.78990,-70.78990,0.31880,,1.47040,61.20820,-36.87180,432.90580,-22.56570,-31.67840,16.56140,-8.0104,-8.0104
2021-09-30,6.25790,3.95370,2.30420,0.46510,5.02120,-2.53030,8.85960,-6.55540,-1.09470,-7.65010,-7.65010,-7.65010,,-7.65010,-9.28110,-6.55540,0.90670,0.90670,-8.39580,-8.39580,1.43400,,0.22150,36.82110,-104.75400,-104.75400,-122.24700,-122.24700,0.21320,,1.20650,74.59470,-41.05680,-7054.14100,-26.06810,-41.05680,19.40770,-2.8845,-2.8845
2021-06-30,4.38090,2.94610,1.43480,0.07500,3.13760,,3.88770,-2.45290,5.98120,3.52830,3.52830,3.52830,,3.52830,2.98540,-2.45290,0.23750,0.39220,14.84260,10.34480,0.16210,-0.00520,-1.02900,32.75150,-55.99070,-55.99070,80.53790,80.53790,0.30090,,1.47850,60.87350,-54.21560,-20.65420,24.23590,-54.50100,-25.91430,2.771,2.771
2021-03-31,3.16450,2.25490,0.90960,0.07070,2.60340,,2.83330,-1.92360,-4.35640,-6.28010,-6.28010,-6.28010,,-6.28010,-0.45500,-1.92360,0.17440,0.17440,-35.98200,-35.98200,0.10320,-0.00710,-0.38210,28.74460,-60.78740,-60.78740,-198.45080,-198.45080,0.24810,,1.73420,51.89710,49.08990,27.54430,-49.22610,49.43960,-65.90960,-7.59140,-7.59140
2020-12-31,2.34420,1.59140,0.75280,0.07940,2.05530,,2.31880,-1.56600,-6.48240,-8.04840,-8.04840,-8.04840,,-8.04840,-0.57070,-1.56600,0.13000,0.13000,-51.64920,-42.65370,0.07500,-0.00670,-0.18050,32.11290,-66.80550,-66.80550,-343.33570,-343.33570,0.41070,,2.38240,37.77720,72.34940,52.13580,-141.00770,72.83180,-75.74050,-16.1428,-16.1428
2020-09-30,1.99220,1.37750,0.61460,0.07970,2.24570,0.00000,2.50950,-1.89490,3.33030,1.43540,1.43540,1.43540,,1.43540,-0.89540,-1.89490,0.34200,0.58570,4.19790,-4.79760,0.15070,-0.14010,-0.38140,30.85300,-95.11550,-95.11550,72.05310,72.05310,0.32950,183.71870,2.74430,32.79500,-38.80440,-17.51290,23.74280,-44.24260,-27.01790,4.7774,4.7774
2020-06-30,1.85340,1.41820,0.43520,0.05740,1.64140,,1.85800,-1.42280,-6.51840,-7.94120,-7.94120,-7.94120,,-7.94120,-1.08050,-1.42280,0.12900,0.12900,-61.61920,-61.61920,0.18910,-0.08150,-0.10420,23.47950,-76.76820,-76.76820,-428.46420,-428.46420,0.25640,,3.17710,28.32760,129.67160,73.83410,-109.84530,140.24690,-45.81960,-7.2313,-7.2313
2020-03-31,2.31310,1.75120,0.56190,0.08310,2.17420,,2.41640,-1.85450,-0.62810,-2.48260,-2.48260,-2.48260,,-2.48260,-1.66310,-1.85450,0.11160,0.11160,-22.11390,-22.11390,0.25390,0.06430,0.09570,24.29300,-80.17410,-80.17410,-107.32700,-107.32700,0.36900,,2.72340,33.04720,-240.36450,66.06700,-39.59970,-224.87120,8.37400,-0.83550,-0.83550
2019-12-31,1.91650,1.49450,0.42200,0.05040,2.83740,,6.47830,-6.05630,-2.09680,-8.15320,-8.15320,-8.15320,,-8.15320,-5.57170,-6.05630,0.03820,0.03820,-244.75260,-244.75260,0.23690,0.09820,0.10880,22.01900,-316.01630,-316.01630,-425.42850,-425.42860,0.29570,,2.21710,40.59430,-1139.94700,192.54080,-125.80850,-1027.85400,7.40680,-24.1441,-23.3658
2019-09-30,1.94570,1.49180,0.45390,0.04770,2.35690,,2.40460,-1.95070,0.92270,-1.02800,-1.02800,-1.02800,,-1.02800,-1.95040,-1.95070,0.04900,0.04900,-20.98950,-20.98950,0.52630,0.01160,0.02190,23.32980,-100.25480,-100.25480,-52.83500,-52.83500,0.18620,67.19840,3.06770,29.33770,-14.26870,71.89370,-9.83770,-14.10290,114.09040,-0.4867,-0.4847
2019-06-30,1.97250,1.46190,0.51060,0.04490,2.65640,,2.70140,-2.19080,-0.08920,-2.28000,-2.28000,-2.28000,,-2.28000,-2.19070,-2.19080,0.04770,0.04770,-47.60120,-47.60120,0.59920,0.01320,0.02090,25.88410,-111.06700,-111.06700,-115.58990,-115.58990,0.17340,,1.51030,59.59180,-33.42450,131.58000,-20.03910,-32.98340,110.92390,-11.8245,-11.8971
2019-03-31,0.16330,,0.16330,0.06030,0.40930,,,-0.30640,-0.07590,-0.38230,-0.38230,-0.38230,,-0.49200,-0.27390,-0.30640,,,,0.00000,0.83040,0.01250,0.02700,100.00000,-187.61560,-187.61560,-234.11960,-301.29210,0.01700,,0.20250,444.54440,-4.95570,143.43530,-3.98840,-4.89380,165.43940,0.00000,
2018-12-31,0.14140,,0.14140,0.16860,0.30780,,,-0.16650,-0.00220,-0.31000,-0.31000,-0.31000,,-0.91670,-0.16650,-0.30780,0.04630,0.04630,-29.98500,-29.98500,0.08130,-0.03140,-0.22430,100.00000,-117.73350,-217.73350,-219.29810,-648.35690,0.63900,,2.49060,36.13570,9.08020,8.81820,-140.14230,9.36510,,-11.1908,-11.1908
2018-09-30,0.15870,,0.15870,0.05070,0.40240,,,-0.29440,-0.02260,-0.31700,-0.31700,-0.31700,,-0.44330,-0.29440,-0.29440,,,,0.00000,1.12050,,,100.00000,-185.49270,-185.49270,-199.71390,-279.30200,0.19850,,,,24.42280,-349.78920,-39.64160,-44.29180,15.44230,0,0
2018-06-30,0.28390,,0.28390,0.08050,0.49970,,,-0.29630,-0.05970,-0.35600,-0.35600,-0.35600,,-1.06820,-0.29630,-0.29630,,,,0.00000,3.24410,,,100.00000,-104.38450,-104.38450,-125.41870,-376.27980,0.28380,,,,31.39010,-168.04480,-35.59430,-39.30400,20.64750,0,0
2018-03-31,0.24490,,0.24490,,0.47220,,,-0.22730,-0.07900,-0.30620,-0.30620,-0.30620,,-0.29410,-0.22730,-0.22730,,,,0.00000,2.50570,,,100.00000,-92.77640,-92.77640,-125.00790,-120.05740,0.26690,,,,35.07200,-216.61070,-33.36470,-37.16680,18.77820,0.00000,
2017-12-31,,,,,,,,-0.06490,,0.02210,,,,-35.55160,,,0.02940,0.02940,-1199.40000,-1199.40000,5.66920,,,,,,,,,,,,,,,,22.40620,-7.9949,-7.9949
2017-09-30,,,,,0.11170,,,-0.11170,-0.12490,-0.23660,-0.23660,-0.23660,,-0.23660,-0.10820,-0.11170,0.00090,0.00090,-269.86510,-269.86510,0.01280,-1.68880,-0.83750,,,,,,,,,,7.59650,7.59650,-1570.08700,20.42530,-1.22050,-0.0184,-0.0184
2017-06-30,,,,,0.10830,,,-0.10830,0.00560,-0.10280,-0.10280,-0.10280,,-0.10280,-0.10830,-0.10830,0.00090,0.00090,-119.94000,-119.94000,0.01980,-2.12200,-0.89000,,,,,,,,,,3.57070,3.57070,-551.12640,11.14780,-1.12790,-0.0331,-0.0331
2017-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2016-12-31,,,,,,,,-0.08140,,-0.17850,,,,-0.17850,,,0.00090,0.00090,-209.89510,-209.89510,0.04960,-2.60760,-0.88720,,,,,,,,,,,,,,-1.06060,-0.0319,-0.0319
2016-09-30,,,,,0.07060,,,-0.07060,-0.02230,-0.09290,-0.09290,-0.09290,,-0.09290,-0.07060,-0.07060,0.00090,0.00090,-119.94000,-119.94000,0.01240,-3.42130,-0.90520,,,,,,,,,,3.67550,3.67550,-1289.08000,16.25070,-0.99070,-0.0452,-0.0452
2016-06-30,,,,,0.07880,,,-0.07880,-0.02340,-0.10220,-0.10220,-0.10220,,-0.10220,-0.07880,-0.07880,0.00090,0.00090,-119.94000,-119.94000,0.00620,-4.08440,-0.88140,,,,,,,,,,4.19860,4.19860,-3420.17400,21.34750,-0.95430,-0.0285,-0.0285
2016-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2015-12-31,,,,,,,,-0.06110,,-0.07920,,,,-0.07920,,,0.00090,0.00090,-89.95500,-89.95500,0.00950,-6.60850,-0.87830,,,,,,,,,,,,,,-0.88260,-0.0318,-0.0318
2015-09-30,,,,,0.10190,,,-0.10190,0.08190,-0.02000,-0.02000,-0.02000,,-0.02000,-0.10190,-0.10190,0.00090,0.00090,-29.98500,-29.98500,0.01710,,-0.82060,,,,,,,,,,0.88310,0.88310,-50.85490,0.88310,-0.88840,-0.0363,-0.0363
2015-06-30,,,,,0.07300,,,-0.07300,-0.05290,-0.12580,-0.12580,-0.12580,,-0.12580,-0.07300,-0.07300,0.00090,0.00090,-149.92500,-149.92500,0.00630,,-0.67950,,,,,,,,,,4.90240,4.90240,-778.73630,4.90240,-1.00600,-0.045,-0.045
2015-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2014-12-31,,,,,,,,-0.11550,,-0.12640,,,,-0.12640,,,0.00090,0.00090,-149.92500,-149.92500,0.00010,,-0.64850,,,,,,,,,,,,,,-0.01750,-0.0307,-0.0307
2014-09-30,,,,,0.13470,,,-0.13470,0.74980,0.61500,0.61500,0.61500,,0.61500,-0.12760,-0.13470,0.00080,0.00080,809.59530,809.59530,0.00060,,-0.63180,,,,,,,,,,-29.15060,-29.15060,,-29.15060,-0.01650,-0.0345,-0.0345
2014-06-30,,,,,0.04270,,,-0.04270,0.86370,0.82100,0.82100,0.82100,,0.82100,-0.04270,-0.04270,0.00060,0.00060,1289.35500,1289.35500,0.00100,,-0.51810,,,,,,,,,,-26.55450,-26.55450,27274.78000,-26.55450,-0.03220,-0.0289,-0.0289
2014-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2013-12-31,,,,,,,,-0.42890,,-0.87750,,,,-0.87750,0.03310,,89.34200,89.34200,-0.01000,-0.01000,0.04390,,-0.37290,,,,,,,,,,,,,,-0.04120,-0.0026,-0.0026
2013-09-30,,,,,0.61820,,,-0.61820,-2.11770,-2.73590,-2.73590,-2.73590,,-2.73590,-0.61820,-0.61820,86.27200,86.27200,-0.03000,-0.03000,0.35660,-0.07190,-1.04390,,,,,,,,,,426.82270,426.82270,-825.47810,457.49520,-0.00730,-0.0041,-0.0041
2013-06-30,,,,,0.11440,,,-0.11440,-0.00620,-0.12050,-0.12050,-0.12050,,-0.12050,-0.11440,-0.11440,83.84700,83.84700,0.00000,0.00000,0.07740,-0.06230,-0.86600,,,,,,,,,,16.45110,16.45110,-208.44210,17.47630,-0.00870,-0.0004,-0.0004
2013-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2012-12-31,,,,,,,,-0.47620,,-0.49110,,,,-0.49110,,,59.99800,59.99800,-0.01000,-0.01000,0.00140,-0.01510,-0.93920,,,,,,,,,,,,,,-0.03500,-0.0022,-0.0022
2012-09-30,,,,,0.21010,,,-0.21010,-0.01200,-0.22210,-0.22210,-0.22210,,-0.22210,-0.21010,-0.21010,67.44400,67.44400,0.00000,0.00000,,,-0.92210,,,,,,,,,,15.59690,15.59690,,15.59690,-0.02850,0,0
2012-06-30,,,,,0.18280,,,-0.18280,-0.02220,-0.20500,-0.20500,-0.20500,,-0.20500,-0.18280,-0.18280,37.28800,37.28800,-0.01000,-0.01000,,,-0.88460,,,,,,,,,,16.88330,16.88330,,16.88330,-0.03910,0,0
2012-03-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2012-02-29,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2011-11-30,,,,,0.00310,,,-0.00310,-0.00210,-0.00520,-0.00520,-0.00520,,-0.00520,-0.00310,-0.00310,0.00050,0.00050,-10.47980,-10.47980,0.00740,,-0.90460,,,,,,,,,,3.76670,3.76670,,3.76670,-0.00450,-0.0001,-0.0001
2011-08-31,,,,,0.00630,,,-0.00630,-0.00180,-0.00810,-0.00810,-0.00810,,-0.00810,-0.00630,-0.00630,0.00050,0.00050,-16.22530,-16.22530,0.01880,,-0.92480,,,,,,,,,,6.00110,6.00110,-312.95070,6.00110,-0.00430,-0.0003,-0.0003
2011-05-31,,,,,0.00460,,,-0.00460,-0.00150,-0.00610,-0.00610,-0.00610,,-0.00610,-0.00460,-0.00460,0.00050,0.00050,-12.28110,-12.28110,0.01360,,-0.89140,,,,,,,,,,4.79490,4.79490,,4.79490,-0.00410,-0.0002,-0.0002
2011-02-28,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2010-11-30,,,,,0.01020,,,-0.01020,-0.00210,-0.01230,-0.01230,-0.01230,,-0.01230,-0.01020,-0.01020,0.00050,0.00050,-24.77520,-24.77520,,,,,,,,,,,,,,,,,,-0.0003,-0.0003
2010-08-31,,,,,0.00980,,,-0.00980,-0.00110,-0.01080,-0.01080,-0.01080,,-0.01080,-0.00980,-0.00980,0.00050,0.00050,-21.75770,-21.75770,,,,,,,,,,,,,,,,,,-0.0003,-0.0003
2010-05-31,,,,,0.00500,,,-0.00500,-0.00100,-0.00600,-0.00600,-0.00600,,-0.00600,-0.00500,-0.00500,0.00050,0.00050,-11.99160,-11.99160,,,,,,,,,,,,,,,,,,0.0003,0.0003
2010-02-28,,,,,-0.00460,,,0.00460,-0.03040,-0.02580,-0.02580,-0.02580,,-0.02580,0.00460,0.00460,0.00050,0.00050,-51.93670,-51.93670,0.02570,,-0.96330,,,,,,,,,,31.39130,31.39130,-1190.55300,31.39130,-0.00270,-0.00040,-0.00040
