,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-09,2024-07-31,$-0.02,$0.21
1,2024-06-06,2024-04-30,$-0.01,$0.12
2,2024-03-11,2024-01-31,$-0.08,$0.08
3,2023-12-21,2023-10-31,$0.08,$0.09
4,2023-09-11,2023-07-31,$0.22,$0.14
5,2023-06-08,2023-04-30,$-0.03,$0.00
6,2023-03-09,2023-01-31,$-0.01,$-0.08
7,2022-12-22,2022-10-31,$0.39,$0.12
8,2022-09-08,2022-07-31,$0.34,$0.25
9,2022-06-08,2022-04-30,$-0.03,$0.03
10,2022-03-10,2022-01-31,$0.06,$-0.17
11,2021-12-22,2021-10-31,$0.30,$0.24
12,2021-09-13,2021-07-31,$0.30,$0.27
13,2021-06-10,2021-04-30,$0.09,$0.12
14,2021-03-10,2021-01-31,$0.06,$0.10
15,2021-01-19,2020-10-31,$0.19,$0.29
