Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,289.45800,106.44100,183.01700,23.86900,119.16100,143.03000,39.98700,0.18400,40.17100,6.57100,33.60000,33.60000,33.60000,68.12400,39.98700,158.53100,161.11500,0.21000,0.21000,4.56330,0.12300,0.14030,63.22750,13.81440,13.81440,13.87800,11.60790,0.10580,0.57520,1.29400,69.55040,1.57110,5.01450,1.22810,1.37780,13.46100,0.39650,0.33960
2024-06-30,306.09910,102.75100,203.34810,23.98900,133.53700,157.52600,45.82200,-4.16200,41.66000,1.07200,40.58800,40.58800,40.58800,73.87900,45.82200,157.70800,160.77400,0.27000,0.26000,3.87390,0.13360,0.15420,66.43210,14.96970,14.96970,13.61000,13.25980,0.11320,0.57170,1.26800,70.97530,1.96190,6.88980,1.50110,1.69980,13.07610,0.4671,0.3558
2024-03-31,303.42800,98.82900,204.59900,25.76100,111.84000,137.60100,66.99800,-5.91400,61.08400,12.02500,49.05900,49.05900,49.05900,94.30900,66.99800,157.30900,160.49600,0.31000,0.31000,4.07590,0.16190,0.19310,67.42920,22.08040,22.08040,20.13130,16.16830,0.11150,0.55060,1.33150,67.59370,2.43540,9.48950,1.80290,2.04130,12.78530,0.5022,0.4002
2023-12-31,272.59800,96.01100,176.58700,22.91600,115.66700,138.58300,38.00400,-4.61700,33.38700,5.92200,27.46500,27.46500,27.46500,65.80700,38.00400,157.53300,160.06000,0.17000,0.17000,4.36760,0.18540,0.22760,64.77930,13.94140,13.94140,12.24770,10.07530,0.09980,0.53090,1.31400,68.49130,1.39870,6.34480,1.00580,1.13940,12.49540,0.5236,0.4297
2023-09-30,276.93500,91.74400,185.19100,23.99800,105.33100,129.32900,55.86200,-6.30400,49.55800,-1.43500,50.99300,50.99300,50.99300,84.40200,55.86200,158.13000,161.94000,0.32000,0.31000,4.62980,0.18050,0.22020,66.87170,20.17150,20.17150,17.89520,18.41340,0.10050,0.49300,1.35370,66.48240,2.55250,11.34690,1.85070,2.09180,12.61560,0.36670,0.28280
2023-06-30,301.32000,96.62200,204.69810,23.41800,86.75500,110.17300,94.52500,-6.20700,88.31800,12.83300,75.48500,75.48500,75.48500,121.44800,94.52500,157.17900,161.85500,0.47000,0.47000,4.83610,0.15110,0.17800,67.93380,31.37030,31.37030,29.31040,25.05140,0.11420,0.56290,1.37920,65.25330,3.83850,13.50030,2.86070,3.25860,12.47460,0.5136,0.4469
2023-03-31,294.14600,91.98400,202.16200,22.71300,99.23800,121.95100,80.21100,-0.01500,80.19600,9.97800,70.21800,70.21800,70.21800,107.18200,80.21100,157.31100,161.61500,0.45000,0.43000,4.04490,0.16370,0.19580,68.72850,27.26910,27.26910,27.26400,23.87180,0.11310,0.54280,1.35920,66.21660,3.71590,15.07190,2.70100,3.10740,12.01030,0.3133,0.2406
2022-12-31,271.58100,88.22100,183.36000,22.45900,93.01000,115.46900,67.89100,-1.46200,66.42900,16.42400,50.00500,50.00500,50.00500,94.59400,67.89100,157.01100,161.75000,0.32000,0.31000,4.40190,0.09870,0.10950,67.51580,24.99840,24.99840,24.46010,18.41260,0.11490,0.55060,1.46990,61.22910,2.73680,12.82610,2.11580,2.46680,11.63070,0.399,0.361
2022-09-30,269.65500,90.06000,179.59500,23.90300,99.37500,123.27800,56.31700,47.39900,103.71600,13.98200,89.73400,89.73400,89.55500,82.95800,56.31700,156.92900,162.17200,0.57000,0.55000,4.01100,0.13130,0.15110,66.60180,20.88480,20.88480,38.46250,33.21100,0.11470,0.60040,1.54820,58.13230,5.12430,29.89120,3.81730,4.45150,11.15900,0.34580,0.28690
2022-06-30,288.22800,87.87800,200.35000,23.14800,96.62900,119.77690,80.57310,-1.52100,79.05200,17.13700,61.91500,61.91500,61.52400,106.43910,80.57300,156.87400,164.11400,0.38500,0.37750,3.44030,0.12520,0.15040,69.51090,27.95460,27.95460,27.42690,21.34560,0.12560,0.62270,1.48150,60.74820,3.63990,17.82300,2.69810,3.18420,10.85910,0.6239,0.5414
2022-03-31,290.37600,88.91800,201.45800,21.74200,89.26900,111.01100,90.44700,-21.67500,68.77200,8.62800,60.14400,60.14400,60.73900,115.81400,90.44700,157.08700,163.87400,0.39000,0.37000,3.55500,0.12580,0.15120,69.37830,31.14820,31.14820,23.68380,20.91740,0.12630,0.69310,1.43680,62.63790,3.51040,17.98770,2.61510,3.06880,10.90930,0.4515,0.3589
2021-12-31,269.27600,85.58500,183.69100,20.65000,100.69300,121.34300,62.34800,23.83100,86.17900,14.12000,72.05900,72.05900,80.17300,87.45000,62.34800,157.24000,164.82800,0.51000,0.49000,3.81260,0.13670,0.16570,68.21660,23.15390,23.15390,32.00400,29.77350,0.11680,0.70230,1.76120,51.10240,4.23250,23.92970,3.12640,3.65380,10.82480,0.6124,0.5507
2021-09-30,257.71900,86.72200,170.99700,21.60000,86.17500,107.77500,63.22200,4.16100,67.38300,-1.59800,68.98100,68.98100,69.61500,87.95600,63.22200,156.37600,164.63200,0.44500,0.42250,4.05810,0.14870,0.18230,66.35020,24.53140,24.53140,26.14590,27.01200,0.11350,0.73890,1.74670,51.52640,4.18840,32.74910,3.03860,3.56550,10.48400,0.29420,0.25730
2021-06-30,259.02800,83.08300,175.94500,20.72100,86.64100,107.36190,68.58300,-61.46900,7.11400,-7.53000,14.64400,14.64400,14.95900,93.25500,68.58300,154.98600,161.93200,0.09750,0.09500,3.35300,0.17310,0.21720,67.92510,26.47710,26.47710,2.74640,5.77510,0.11450,0.71160,1.78170,50.51440,0.93200,13.05180,0.64710,0.77070,10.08370,0.7603,0.6894
2021-03-31,243.55200,75.27800,168.27400,17.05200,82.59600,99.64800,68.62600,-23.27200,45.35400,-0.04800,45.40200,45.40200,45.78200,89.72900,68.62600,155.42400,162.70400,0.29500,0.28000,4.11660,0.11590,0.13920,69.09160,28.17720,28.17720,18.62190,18.79760,0.11680,0.68440,1.54350,58.30830,2.93310,14.53780,2.17790,2.59310,9.96000,0.4502,0.3865
2020-12-31,224.25300,73.35300,150.90000,16.78900,83.11600,99.90500,50.99500,5.37300,56.36800,10.22400,46.14400,46.14400,46.27400,71.87900,50.99500,154.76400,161.02800,0.30000,0.28750,4.60950,0.12520,0.15120,67.29010,22.73990,22.73990,25.13590,20.63470,0.10840,0.68820,1.74870,51.46810,3.01430,16.47910,2.23150,2.63700,9.87270,0.552,0.4813
2020-09-30,204.19900,66.46800,137.73100,16.04100,72.59800,88.63900,49.09200,-9.75300,39.33900,5.94400,33.39500,33.39500,33.39500,70.18000,49.09200,154.14400,160.10000,0.21750,0.20750,5.14010,0.17780,0.22490,67.44940,24.04130,24.04130,19.26500,16.35420,0.09950,0.62700,1.66510,54.05100,2.32020,16.69270,1.62660,1.90780,9.32160,0.41230,0.34400
2020-06-30,175.83400,62.52000,113.31400,16.78000,57.22500,74.00500,39.30900,22.21500,61.52400,2.68000,58.84400,58.84400,58.84400,60.30000,39.30900,152.80400,157.60400,0.38500,0.37750,4.88360,0.19950,0.25830,64.44370,22.35580,22.35580,34.98980,33.46570,0.08670,0.60610,1.43500,62.71860,4.26040,43.16010,2.90220,3.41040,8.97970,0.2851,0.1747
2020-03-31,194.68000,64.61700,130.06300,15.95400,66.31800,82.27200,47.79100,-0.97000,46.82100,10.38900,36.43200,36.43200,36.43200,68.89900,47.79100,153.21200,157.74000,0.23750,0.23000,4.68570,0.23980,0.32510,66.80860,24.54850,24.54850,24.05020,18.71380,0.09740,0.64830,1.65750,54.29770,2.82140,103.78340,1.82250,2.14480,8.46800,0.3156,0.2563
2019-12-31,184.93400,63.53100,121.40300,16.38100,68.03000,84.41100,36.99200,113.33400,150.32600,30.70400,119.62200,119.62200,119.62200,57.54500,36.99200,152.66800,158.20000,0.78250,0.75500,4.43130,0.21870,0.28940,65.64670,20.00280,20.00280,81.28630,64.68360,0.09250,0.66630,1.65480,54.38570,9.03930,303.64750,5.98580,7.06230,8.64210,0.4432,0.3516
2019-09-30,183.24300,64.82900,118.41400,16.07700,69.01000,85.08700,33.32700,-15.52100,17.80600,3.40800,14.39800,14.39800,14.39800,53.41200,33.32700,152.12800,157.01200,0.09500,0.09250,4.44040,0.28740,0.41390,64.62130,18.18730,18.18730,9.71720,7.85730,0.09520,0.71350,1.49310,60.27600,1.22620,-12.04590,0.74790,0.87380,7.70810,0.25820,0.19120
2019-06-30,191.66500,63.40500,128.26000,16.26000,68.73700,84.99700,43.26300,-20.47800,22.78500,6.32600,16.45900,16.45900,16.45900,63.18200,43.26300,151.12400,155.56800,0.11000,0.10500,4.04580,0.29710,0.43340,66.91880,22.57220,22.57220,11.88790,8.58740,0.10170,0.69640,1.39430,64.54980,1.41210,-11.23430,0.87340,0.99260,7.68170,0.359,0.2839
2019-03-31,184.86100,60.25100,124.61000,15.55200,64.96800,80.52000,44.09000,5.78700,49.87700,5.22300,44.65400,44.65400,44.65400,63.41200,44.09000,151.08800,155.44400,0.29500,0.28750,4.31870,0.30780,0.45560,67.40740,23.85040,23.85040,26.98080,24.15550,0.09870,0.64210,1.38030,65.20270,3.89560,-29.28440,2.38460,2.69640,7.57850,0.2536,0.222
2018-12-31,174.51000,61.49200,113.01800,15.81200,63.60300,79.41500,33.60300,-11.83600,21.76700,4.21100,17.55600,17.55600,17.55600,53.48100,33.60300,151.06400,154.99200,0.11500,0.11250,4.34550,0.32710,0.49740,64.76310,19.25560,19.25560,12.47320,10.06020,0.09460,0.67640,1.54050,58.42340,1.60120,-8.04570,0.95160,1.07750,7.26400,0.3008,0.2711
2018-09-30,162.97000,55.36700,107.60300,14.78900,67.05100,81.84000,25.76300,-8.17700,17.58600,0.18300,17.40300,17.40300,17.40300,44.81500,25.76300,150.78800,155.25200,0.11500,0.11250,4.59140,0.33100,0.50610,66.02630,15.80840,15.80840,10.79090,10.67870,0.08700,0.60900,1.42020,63.37220,1.56860,-7.63270,0.92950,1.04940,7.33720,0.25410,0.22710
2018-06-30,180.25390,58.07400,122.17990,13.97800,65.28700,79.26500,42.91500,13.35700,56.27200,14.57000,41.70200,41.70200,41.70200,60.06690,42.91500,149.90400,152.22000,0.27750,0.27000,5.01030,0.23910,0.31420,67.78220,23.80810,23.80810,31.21820,23.13510,0.11310,0.67810,1.49840,60.06330,3.86470,119.69920,2.61750,2.94080,7.17330,0.4275,0.3891
2018-03-31,163.97300,53.71200,110.26100,13.89200,53.28500,67.17700,43.08400,-18.10200,24.98200,5.24400,19.73800,19.73800,19.73800,59.35700,43.08400,150.01200,152.56800,0.13250,0.13000,5.55100,0.27050,0.37090,67.24340,26.27510,26.27510,15.23540,12.03740,0.10140,0.60630,1.49390,60.24350,1.86510,515.21060,1.22000,1.36050,7.04680,0.1388,0.1162
2017-12-31,154.15300,52.31900,101.83400,13.91100,63.77500,77.68600,24.14800,-2.41700,21.73100,-27.11600,48.84700,48.84700,48.84700,39.76300,24.14800,149.79600,151.70400,0.32500,0.32250,3.09890,0.26650,0.36330,66.06030,15.66500,15.66500,14.09700,31.68740,0.09910,0.76620,1.56500,57.50660,4.89540,-164.79000,3.14040,3.59080,6.65750,0.2565,0.215
2017-09-30,144.61300,46.74500,97.86800,13.54800,58.28900,71.83700,26.03100,-3.06400,22.96700,7.10400,15.86300,15.86300,15.86300,41.45400,26.03100,149.50400,150.82000,0.10500,0.10500,2.86980,0.26020,0.35160,67.67580,18.00050,18.00050,15.88170,10.96930,0.09470,0.70260,1.34740,66.79380,1.65270,-20.08130,1.03860,1.22280,6.41430,0.29640,0.26140
2017-06-30,156.57800,54.20700,102.37100,13.69700,48.62900,62.32600,40.04500,-2.19800,37.84700,10.23800,27.60900,27.60900,27.60900,54.79300,40.04500,149.25200,150.00000,0.18500,0.18500,2.56800,0.26580,0.36200,65.38020,25.57510,25.57510,24.17130,17.63280,0.10050,0.90120,1.34020,67.15310,2.90740,-33.90060,1.77180,2.13460,6.35530,0.3388,0.2997
2017-03-31,144.03700,47.35500,96.68200,13.77100,49.40900,63.18000,33.50200,-2.36100,31.14100,8.97400,22.16700,22.16700,22.16700,49.54000,33.50200,149.28000,149.97600,0.14750,0.14750,2.15220,0.27460,0.39450,67.12300,23.25930,23.25930,21.62010,15.38980,0.09390,0.74260,1.21720,73.94040,2.44150,-15.33990,1.44560,1.77110,6.07990,0.1667,0.1399
2016-12-31,131.80700,43.66400,88.14300,13.28100,56.98100,70.26200,17.88100,-2.69300,15.18800,7.72100,7.46700,7.46700,7.46700,33.48700,17.88100,149.23200,149.91200,0.05000,0.05000,2.44420,0.27840,0.38990,66.87280,13.56610,13.56610,11.52290,5.66510,0.08670,0.66070,1.26290,71.26420,0.83840,-4.64650,0.49120,0.60500,5.96740,0.2777,0.2586
2016-09-30,130.58100,43.23600,87.34500,12.76500,45.42400,58.18900,29.15600,-1.37100,27.78500,8.94200,18.84300,18.84300,18.84300,42.80000,29.15600,149.12400,149.89200,0.12750,0.12500,2.89820,0.27730,0.38780,66.88950,22.32790,22.32790,21.27800,14.43010,0.08610,0.61310,1.18910,75.68610,2.10440,-10.82810,1.24170,1.52100,6.00100,0.17490,0.15870
2016-06-30,134.76200,45.07000,89.69200,11.64300,38.03700,49.68000,40.01200,-2.24200,37.77000,12.14400,25.62600,25.62600,25.62700,50.67300,40.01200,148.77600,149.30400,0.17250,0.17250,4.68890,0.09430,0.10830,66.55590,29.69090,29.69090,28.02720,19.01650,0.11930,0.78930,1.44300,62.37200,2.91440,18.58650,2.26860,2.63970,5.90060,0.2449,0.2245
2016-03-31,130.97300,40.98400,89.98900,11.24500,35.21700,46.46200,43.52700,-1.03700,42.49000,12.19900,30.29100,30.29100,30.29100,54.35500,43.52700,148.78400,149.19600,0.20250,0.20250,5.07850,0.15610,0.18950,68.70810,33.23360,33.23360,32.44180,23.12770,0.11670,0.71820,1.48460,60.62230,3.55130,29.43220,2.69990,2.99680,5.73290,0.249,0.2299
2015-12-31,120.90700,39.32000,81.58700,10.97700,34.58500,45.56200,36.02500,-0.65100,35.37400,9.52300,25.85100,25.85100,25.85100,46.61500,36.02500,148.75600,149.20400,0.17500,0.17250,7.21160,0.15970,0.19450,67.47910,29.79560,29.79560,29.25720,21.38090,0.10670,0.67010,1.79570,50.11870,3.01880,22.11360,2.28070,2.53660,5.75640,0.2583,0.2256
2015-09-30,112.38100,36.99000,75.39100,11.32200,33.04000,44.36200,31.02900,0.81800,31.84700,9.13900,22.70800,22.70800,22.70700,41.71400,31.02900,148.67600,149.26000,0.15250,0.15250,5.35070,0.16400,0.20080,67.08520,27.61050,27.61050,28.33840,20.20540,0.09960,0.62730,1.56330,57.57050,2.71000,26.64200,2.01260,2.26560,5.63410,0.21330,0.17230
2015-06-30,117.66300,38.57500,79.08800,10.81300,30.47400,41.28700,37.80100,0.44100,38.24200,11.91300,26.32900,26.32900,26.32900,47.30000,37.80100,148.38400,148.92400,0.17500,0.17750,6.24330,0.07940,0.09090,67.21570,32.12650,32.12650,32.50130,22.37660,0.11070,0.77810,1.68010,53.56870,3.10870,16.10750,2.47600,2.86210,5.69900,0.2501,0.2034
2015-03-31,114.15800,34.77800,79.38000,10.86500,29.08900,39.95400,39.42600,-0.66700,38.75900,14.46900,24.29000,24.29000,24.29000,48.69900,39.42600,148.55200,149.07600,0.16250,0.16250,7.65290,0.15640,0.18900,69.53520,34.53640,34.53640,33.95210,21.27750,0.10340,0.68130,1.70830,52.68510,2.96200,17.74000,2.19960,2.49880,5.51820,0.2057,0.1728
2014-12-31,111.94800,36.20500,75.74300,10.02600,31.13700,41.16300,34.58000,7.98300,42.56300,9.35400,33.20900,33.20900,33.20900,44.47500,34.58000,148.34000,148.84400,0.22500,0.22250,6.17730,0.15540,0.19130,67.65910,30.88930,30.88930,38.02030,29.66470,0.10000,0.68550,1.78920,50.30200,4.04650,31.39560,2.96770,3.41760,5.52870,0.2396,0.2185
2014-09-30,108.47700,35.41100,73.06600,9.14900,28.70100,37.85000,35.21600,-0.61800,34.59800,10.69100,23.90700,23.90700,23.90700,43.77500,35.21600,148.02800,148.59200,0.16250,0.16000,6.60080,0.13040,0.15750,67.35620,32.46400,32.46400,31.89430,22.03880,0.10650,0.67840,1.76280,51.05530,3.01320,13.23230,2.34780,2.62020,5.35660,0.24040,0.20740
2014-06-30,92.52300,28.93000,63.59300,7.64400,17.10300,24.74700,38.84600,0.60500,39.45100,12.62700,26.82400,26.82400,26.82400,44.15700,38.84600,147.56000,148.02000,0.18250,0.18250,17.78690,,0.00750,68.73210,41.98520,41.98520,42.63910,28.99170,0.10730,0.74470,1.68220,53.50120,3.37300,5.01370,3.11010,3.37300,5.37310,0.257,0.2428
2014-03-31,95.55500,27.44400,68.11100,7.67600,14.66600,22.34200,45.76900,0.30000,46.06900,14.42800,31.64100,31.64100,31.64100,50.68700,45.76900,147.64400,148.21200,0.21500,0.21250,13.11490,,,71.27940,47.89810,47.89810,48.21200,33.11290,0.11500,0.71490,1.89380,47.52470,4.07200,5.90010,3.80960,4.07200,5.26080,0.2353,0.2065
2013-12-31,84.01700,25.42400,58.59300,7.92300,14.92600,22.84900,35.74400,0.47400,36.21800,11.16300,25.05500,25.05500,25.05500,40.60000,35.74400,147.52800,148.06000,0.17000,0.17000,12.62570,,,69.73950,42.54380,42.54380,43.10790,29.82130,0.10470,0.63570,2.07780,43.31450,3.34720,4.95530,3.12340,3.34720,5.07120,0.211,0.1865
2013-09-30,85.66800,24.55400,61.11400,7.70200,14.02100,21.72300,39.39100,0.26300,39.65400,12.22600,27.42800,27.42800,27.42800,43.48100,39.39100,147.36800,147.71200,0.18500,0.18500,13.84080,,,71.33820,45.98100,45.98100,46.28800,32.01660,0.10990,0.61450,1.93960,46.40150,3.77400,5.68530,3.51960,3.77400,4.93010,0.22060,0.19480
2013-06-30,79.47500,20.35800,59.11700,7.18300,12.11800,19.30100,39.81600,0.94800,40.76400,12.35300,28.41100,28.41100,28.41100,42.85800,39.81600,147.34400,147.60000,0.19250,0.19000,12.76390,,,74.38440,50.09880,50.09880,51.29160,35.74830,0.10210,0.58370,1.97820,45.49540,3.85210,4.63740,3.65130,3.85210,5.00570,0.2033,0.167
2013-03-31,80.99200,19.84500,61.14700,7.21900,9.98200,17.20100,43.94600,0.52000,44.46600,11.34800,33.11800,33.11800,33.11800,46.94700,43.94600,147.36800,147.63200,0.22500,0.22500,12.01190,,,75.49760,54.25970,54.25970,54.90170,40.89050,0.10650,0.55630,2.03120,44.30880,4.60290,5.58090,4.35600,4.60290,4.88240,0.2236,0.1805
2012-12-31,75.08300,19.82000,55.26300,7.40300,10.95600,18.35900,36.90400,0.54200,37.44600,12.08200,25.36400,25.36400,25.36400,40.07700,36.90400,147.33600,147.60000,0.17250,0.17250,16.91420,,,73.60260,49.15090,49.15090,49.87280,33.78130,0.10360,0.52710,2.18740,41.14450,3.65180,4.50950,3.50060,3.65180,4.71310,0.2119,0.1563
2012-09-30,75.02500,19.44200,55.58300,7.45200,10.32800,17.78000,37.80300,0.18300,37.98600,12.31800,25.66800,25.66800,25.66800,40.90800,37.80300,147.31200,147.58000,0.17500,0.17500,15.28940,,,74.08600,50.38720,50.38720,50.63110,34.21260,0.10530,0.50630,2.03260,44.27720,3.77140,4.68740,3.60190,3.77140,4.62000,0.19830,0.18120
2012-06-30,78.68100,19.81700,58.86400,7.28600,10.36000,17.64600,41.21800,-0.60100,40.61700,13.37600,27.24100,27.24100,27.24100,44.31900,41.21800,147.75600,148.02400,0.18500,0.18500,9.69250,,,74.81350,52.38620,52.38620,51.62240,34.62210,0.10940,0.51770,2.08480,43.17040,4.03900,5.02340,3.78700,4.03900,4.57860,0.2516,0.2439
2012-03-31,83.62100,20.23800,63.38300,7.12200,9.89900,17.02100,46.36200,-3.15700,43.20500,11.44900,31.75600,31.75600,31.75600,49.41400,46.36200,147.45600,147.72000,0.21500,0.21500,9.96950,,,75.79790,55.44300,55.44300,51.66760,37.97610,0.12220,0.49970,1.86900,48.15510,4.92730,6.23130,4.64250,4.92730,4.37150,0.2342,0.2235
