Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,23.12500,9.63500,13.49000,10.79000,10.87600,2.61400,2.61400,0.39700,2.21700,2.21700,2.21700,8.99200,8.99200,0.25000,0.25000,,0.68630,19.92530,16.89920,0.00620,1.20890,1.30570,0.10440,1.20890,20.39520,0.3446,0.3372
2024-06-30,23.15400,9.66300,13.49100,10.83600,10.92200,2.56900,2.56900,0.38500,2.18400,2.18400,2.18400,8.99200,8.99200,0.24000,0.24000,,0.75780,19.30270,16.41000,0.00630,1.30740,1.42400,0.10270,1.30740,18.57800,0.4329,0.4308
2024-03-31,22.28800,9.20500,13.08300,10.27600,10.36300,2.72000,2.72000,0.41600,2.30400,2.30400,2.30400,8.99200,8.99200,0.26000,0.26000,,0.86580,21.06240,17.84110,0.00590,1.39180,1.51800,0.10510,1.39180,18.40970,0.15210,0.14500
2023-12-31,22.14200,8.89100,13.25100,10.65800,10.77200,2.47900,2.47900,0.34000,2.13900,2.13900,2.13900,8.99200,8.99200,0.23000,0.23000,,0.99270,19.83840,17.11750,0.00580,1.29020,1.40780,0.09920,1.29020,18.43730,0.711,0.5941
2023-09-30,21.12200,8.07300,13.04900,9.39800,9.52800,3.52100,3.52100,0.59700,2.92400,2.92400,2.92400,8.99200,8.99200,0.33000,0.33000,,1.13800,26.42800,21.94700,0.00620,1.99400,2.20390,0.13570,1.99400,16.30780,0.2603,0.1183
2023-06-30,20.80200,7.18500,13.61700,10.46800,10.59600,3.02100,3.02100,0.46400,2.55700,2.55700,2.55700,8.99200,8.99200,0.28000,0.28000,,0.93600,22.23940,18.82360,0.00620,1.64510,1.80920,0.11760,1.64510,17.28530,0.4424,0.3305
2023-03-31,19.45000,5.52700,13.92300,9.92500,10.05500,3.86800,3.86800,0.67100,3.19700,3.19700,3.19700,8.99200,8.99200,0.36000,0.36000,,0.78420,28.34120,23.42470,0.00620,2.00970,2.20700,0.14600,2.00970,17.69150,0.72230,0.54880
2022-12-31,19.26700,4.00500,15.26200,9.62300,9.75900,5.50300,5.50300,1.09100,4.41200,4.41200,4.41200,9.03000,9.03000,0.49000,0.84000,,0.53520,35.66430,28.59370,0.00720,2.95910,3.27440,0.20670,2.95910,16.58120,0.683,0.5615
2022-09-30,18.09100,2.14200,15.94900,8.82200,8.96700,6.98200,6.98200,1.43900,5.54300,5.54300,5.54300,8.99200,8.99200,0.62000,0.27000,,0.49920,42.39480,33.65720,0.00790,4.03800,4.51460,0.26560,4.03800,15.26590,0.4252,0.4029
2022-06-30,17.25700,1.24200,16.01500,9.64500,9.79200,6.22300,6.22300,2.03000,4.19300,4.19300,4.19300,9.05900,9.05900,0.46000,0.46000,,0.25210,38.71470,26.08560,0.00750,2.66470,2.93800,0.19680,2.66470,17.49900,0.4749,0.3745
