Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,66.28100,22.12100,44.16000,30.68500,30.68500,13.47500,13.47500,3.48800,9.98700,9.98700,9.98700,12.42900,12.43800,0.80000,0.80000,0.24540,0.32510,31.46310,23.31890,0.00900,2.71310,2.75540,0.21060,2.04740,29.61930,1.0036,0.9824
2024-06-30,62.49200,20.70300,41.78900,29.16600,29.16600,12.62300,12.62300,3.11100,9.51200,9.51200,9.51200,12.39000,12.39400,0.77000,0.77000,0.26290,0.35670,30.30590,22.83680,0.00870,2.79400,2.84120,0.19930,2.05940,27.40190,1.1051,1.0435
2024-03-31,59.51800,18.83300,40.68500,29.53000,29.53000,11.15500,11.15500,2.64800,8.50700,8.50700,8.50700,12.29200,12.30400,0.69000,0.69000,0.26920,0.36840,27.84370,21.23410,0.00870,2.55130,2.59530,0.18400,1.86450,26.94020,0.17690,0.09330
2023-12-31,58.79600,16.73100,42.06500,30.71700,30.71700,11.34800,11.34800,3.44100,7.90700,7.90700,7.90700,12.22400,12.24400,0.64000,0.65000,0.20580,0.25910,28.67680,19.98130,0.00890,2.40250,2.44450,0.17700,1.90810,26.81640,1.627,1.3938
2023-09-30,56.77100,13.78300,42.98800,30.06400,30.06400,12.92400,12.92400,3.22500,9.69900,9.69900,9.69900,12.24800,12.26500,0.79000,0.79000,0.17530,0.21260,31.34160,23.52070,0.00920,3.23620,3.29850,0.21640,2.66890,24.45130,2.3822,2.2918
2023-06-30,51.50100,10.58900,40.91200,27.89100,27.89100,13.02100,13.02100,3.33700,9.68400,9.68400,9.68400,12.22800,12.24500,0.79000,0.79000,0.16930,0.20380,33.69480,25.05950,0.00860,3.14940,3.20840,0.21510,2.61610,25.11150,0.1937,0.1031
2023-03-31,51.59400,6.86600,44.72800,30.77600,30.77600,13.95200,13.95200,3.18400,10.76800,10.76800,10.76800,12.15500,12.19400,0.89000,0.88000,0.16710,0.20060,33.22540,25.64300,0.00950,3.45880,3.52280,0.24240,2.88090,25.46990,0.46530,0.38790
2022-12-31,50.23500,3.86000,46.37500,30.97500,30.97500,15.40000,16.34700,4.04100,12.30600,12.30600,12.30600,12.10300,12.15000,1.02000,1.02000,0.18100,0.22110,36.72330,27.64520,0.01000,4.35970,4.44880,0.27730,3.57040,23.26250,2.2712,2.1539
2022-09-30,46.62700,2.32300,44.30400,28.53700,28.53700,15.76700,15.76700,3.80500,11.96200,11.96200,11.96200,12.11900,12.15700,0.99000,0.98000,0.18560,0.22790,36.41000,27.62330,0.00960,4.39470,4.48790,0.26410,3.57900,22.44520,0.4022,0.3438
2022-06-30,41.45400,1.50100,39.95300,29.26200,29.26200,10.69100,10.69100,2.53000,8.16100,8.16100,8.16100,12.10800,12.15200,0.67000,0.67000,0.17860,0.21740,28.47590,21.73720,0.00850,2.86240,2.92030,0.18470,2.35120,23.53170,1.5466,1.4659
2022-03-31,41.05900,1.43100,39.62800,26.28700,26.28700,13.34100,13.34100,3.05400,10.28700,10.28700,10.28700,12.05600,12.12000,0.85000,0.85000,0.16640,0.19960,34.12200,26.31080,0.00880,3.31260,3.37410,0.23090,2.76140,25.65800,-0.26940,-0.41120
2021-12-31,43.09400,1.46200,41.63200,28.87600,28.87600,12.75600,14.08300,3.23500,10.84800,10.84800,10.84800,12.00600,12.05100,0.89000,0.91000,0.15670,0.18580,34.67950,26.71330,0.00910,3.12720,3.17900,0.24390,2.63720,28.81670,2.2781,2.1516
2021-09-30,40.65400,1.69600,38.95800,25.79700,25.79700,13.16100,13.16100,3.32900,9.83200,9.83200,9.83200,12.02300,12.06500,0.82000,0.81000,0.16310,0.19490,33.80680,25.25560,0.00870,2.83720,2.88430,0.22090,2.37440,28.80630,0.8513,0.7546
2021-06-30,41.98400,1.94600,40.03800,25.19500,25.19500,14.84300,14.84300,3.70400,11.13900,11.13900,11.13900,12.00900,12.05600,0.93000,0.92000,0.16600,0.19900,37.10840,27.84820,0.00900,3.28280,3.33840,0.25160,2.73780,28.24110,1.6359,1.5788
2021-03-31,41.40800,2.37300,39.03500,25.36400,25.36400,13.67100,13.67100,3.31900,10.35200,10.35200,10.35200,11.95900,11.99400,0.87000,0.86000,0.17040,0.20540,35.64330,26.99000,0.00900,3.14880,3.20400,0.24310,2.61230,27.37800,0.39880,0.33170
2020-12-31,41.67500,2.77900,38.89600,27.26900,27.26900,11.62700,13.31700,3.46000,9.85700,9.85700,9.85700,11.89800,11.92000,0.82000,0.82000,0.19010,0.23480,36.19340,26.78970,0.00920,2.94740,2.99810,0.24550,2.38700,28.01360,1.1411,1.0567
2020-09-30,41.10100,3.24600,37.85500,24.34400,24.34400,13.51100,13.51100,3.18500,10.32600,10.32600,10.32600,11.91600,11.92700,0.87000,0.87000,0.18800,0.23150,37.24090,28.46200,0.00890,3.16960,3.22560,0.25430,2.57390,27.31680,1.0599,0.8995
