,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$2.33,$2.93
1,2024-07-24,2024-06-30,$1.89,$2.31
2,2024-04-30,2024-03-31,$1.45,$3.22
3,2024-02-08,2023-12-31,$1.58,$2.68
4,2023-10-30,2023-09-30,$1.20,$1.44
5,2023-07-31,2023-06-30,$1.26,$1.44
6,2023-04-25,2023-03-31,$1.16,$1.42
7,2023-02-09,2022-12-31,$1.27,$1.96
8,2022-10-20,2022-09-30,$1.28,$1.44
9,2022-07-21,2022-06-30,$0.72,$1.50
10,2022-04-20,2022-03-31,$1.04,$1.93
11,2022-02-07,2021-12-31,$1.56,$2.70
12,2021-10-20,2021-09-30,$1.09,$1.99
13,2021-07-21,2021-06-30,$1.09,$1.59
14,2021-04-20,2021-03-31,$0.80,$1.30
15,2021-02-09,2020-12-31,$1.10,$1.56
16,2020-10-20,2020-09-30,$0.33,$0.64
17,2020-08-03,2020-06-30,$-0.99,$1.26
18,2020-05-04,2020-03-31,$0.24,$1.28
19,2020-02-24,2019-12-31,$1.01,$0.99
20,2019-11-04,2019-09-30,$0.28,$0.58
21,2019-08-05,2019-06-30,$0.44,$0.56
22,2019-04-29,2019-03-31,$0.30,$0.54
23,2019-02-25,2018-12-31,$0.24,$0.51
24,2018-11-05,2018-09-30,$0.11,$0.29
25,2018-08-06,2018-06-30,$0.24,$0.49
26,2018-04-30,2018-03-31,$-0.02,$0.57
27,2018-02-26,2017-12-31,$1.30,$1.40
28,2017-10-27,2017-09-30,$-0.38,$-0.17
29,2017-08-07,2017-06-30,$-0.17,$-0.17
30,2017-05-01,2017-03-31,$-0.53,$-0.27
31,2017-02-27,2016-12-31,$0.20,$0.06
32,2016-10-31,2016-09-30,$0.19,$0.16
33,2016-08-01,2016-06-30,$0.49,$0.38
34,2016-05-02,2016-03-31,$0.33,$0.45
35,2016-02-22,2015-12-31,$0.33,$0.35
36,2015-11-02,2015-09-30,$0.30,$0.29
37,2015-08-03,2015-06-30,$0.49,$0.75
38,2015-05-04,2015-03-31,$0.31,$0.67
39,2015-02-23,2014-12-31,$1.20,$1.03
