,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$1.08,$1.08
1,2024-07-25,2024-06-30,$1.16,$1.20
2,2024-04-24,2024-03-31,$0.87,$0.93
3,2024-02-08,2023-12-31,$0.66,$0.83
4,2023-10-26,2023-09-30,$0.91,$1.00
5,2023-07-27,2023-06-30,$0.96,$1.19
6,2023-04-26,2023-03-31,$0.65,$0.87
7,2023-02-09,2022-12-31,$0.66,$0.65
8,2022-10-26,2022-09-30,$1.07,$0.98
9,2022-07-28,2022-06-30,$1.19,$1.14
10,2022-04-27,2022-03-31,$0.88,$0.95
11,2022-02-08,2021-12-31,$0.71,$0.67
12,2021-10-27,2021-09-30,$0.87,$0.99
13,2021-07-29,2021-06-30,$1.04,$1.14
14,2021-04-28,2021-03-31,$0.66,$0.89
15,2021-02-09,2020-12-31,$0.74,$0.75
16,2020-10-28,2020-09-30,$0.79,$1.04
17,2020-07-30,2020-06-30,$0.71,$0.84
18,2020-04-29,2020-03-31,$0.36,$0.46
19,2020-02-11,2019-12-31,$0.53,$0.54
20,2019-10-30,2019-09-30,$0.70,$0.68
21,2019-07-25,2019-06-30,$0.81,$0.88
22,2019-04-25,2019-03-31,$0.47,$0.44
23,2019-02-07,2018-12-31,$0.56,$0.64
24,2018-10-30,2018-09-30,$0.70,$0.65
25,2018-07-31,2018-06-30,$0.76,$0.75
26,2018-04-24,2018-03-31,$0.49,$0.45
27,2018-02-08,2017-12-31,$0.43,$0.44
28,2017-10-24,2017-09-30,$0.53,$0.50
29,2017-07-27,2017-06-30,$0.60,$0.60
30,2017-04-25,2017-03-31,$0.35,$0.41
31,2017-02-09,2016-12-31,$0.35,$0.33
32,2016-10-25,2016-09-30,$0.44,$0.41
33,2016-07-26,2016-06-30,$0.42,$0.46
34,2016-04-26,2016-03-31,$0.25,$0.32
35,2016-02-09,2015-12-31,$0.26,$0.29
36,2015-10-27,2015-09-30,$0.31,$0.34
37,2015-07-28,2015-06-30,$0.33,$0.38
38,2015-04-28,2015-03-31,$0.21,$0.20
39,2015-02-09,2014-12-31,$0.20,$0.24
