,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$1.92,$2.10
1,2024-08-08,2024-06-30,$-1.94,$-0.59
2,2024-05-09,2024-03-31,$-2.50,$-1.43
3,2024-02-28,2023-12-31,$-6.82,$-3.48
4,2023-11-07,2023-09-30,$0.98,$18.43
5,2023-08-08,2023-06-30,$-2.00,$-0.20
6,2023-05-09,2023-03-31,$-5.40,$-2.00
7,2023-03-14,2022-12-31,$-8.20,$7.00
8,2022-11-09,2022-09-30,$1.20,$0.80
9,2022-08-10,2022-06-30,$-3.80,$0.40
10,2022-05-11,2022-03-31,$-2.80,$-2.60
11,2022-03-16,2021-12-31,$-5.20,$-1.20
12,2021-08-13,2021-06-30,--,$-0.40
