Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,162.49800,24.36700,138.13100,93.25900,,98.31300,39.81800,-4.33000,35.48800,9.75600,25.73200,25.73200,25.73200,45.39600,39.81800,29.26500,29.38300,0.88000,0.88000,1.39820,2.68050,-1.59500,85.00470,24.50370,24.50370,21.83900,15.83530,0.33520,9.59310,9.38170,-5.75060,-4.63710,5.30820,9.66410,-15.31790,2.3563,1.874
2024-06-30,155.69900,22.67300,133.02600,86.64500,,91.80600,41.22000,-4.72900,36.49100,9.00600,27.48500,27.48500,27.48500,46.90200,41.22000,29.34300,29.45700,0.94000,0.93000,1.92570,2.58690,-1.63940,85.43790,26.47420,26.47420,23.43690,17.65270,0.34460,9.69540,9.28270,-6.28170,-5.09950,6.08320,9.96860,-14.93110,1.2292,0.8793
2024-03-31,145.78900,21.27100,124.51800,78.37000,,81.78000,42.73800,-4.24100,38.49700,9.75000,28.74700,28.74700,28.74700,46.66400,42.73800,29.34900,29.47800,0.98000,0.98000,2.16770,2.56020,-1.64090,85.40970,29.31500,29.31500,26.40600,19.71820,0.35360,10.68600,8.42220,-6.61800,-5.37540,6.97320,10.32540,-14.78990,1.51500,1.13650
2023-12-31,127.05700,19.68700,107.37000,73.90800,,77.55600,29.81400,-4.82400,24.99000,6.17600,18.81400,18.81400,18.81400,33.97500,29.81400,29.76900,29.85600,0.64000,0.64000,2.03290,2.79390,-1.55750,84.50540,23.46510,23.46510,19.66830,14.80750,0.33630,10.23990,8.78910,-4.11360,-3.37310,4.97960,7.37920,-15.58950,1.2643,0.8563
2023-09-30,117.10400,17.62200,99.48200,65.42800,-0.01800,68.83000,30.65200,-4.50100,26.15100,6.64000,19.51100,19.51100,19.51100,34.54500,30.65200,29.75000,29.81800,0.66000,0.65000,1.97300,3.01100,-1.49730,84.95180,26.17500,26.17500,22.33140,16.66130,0.33300,9.79870,9.18490,-4.10380,-3.40320,5.54800,8.25250,-16.16330,1.2123,0.8292
2023-06-30,107.17300,16.64200,90.53100,60.85700,,64.07500,26.45600,-4.19800,22.25800,6.07700,16.18100,16.18100,16.18100,30.18000,26.45600,29.97200,30.04900,0.54000,0.54000,4.05160,2.05570,-1.94720,84.47180,24.68530,24.68530,20.76830,15.09800,0.23750,9.97240,9.02490,-4.42890,-3.49310,3.58610,4.67580,-12.18730,0.4076,-0.0144
2023-03-31,108.72100,16.69500,92.02600,63.28800,-0.07700,66.35400,25.67200,-4.76100,20.91100,5.24200,15.66900,15.66900,15.66900,29.17600,25.67200,29.94700,30.03100,0.52000,0.52000,3.14460,2.16610,-1.87680,84.64420,23.61270,23.61270,19.23360,14.41210,0.24090,10.72520,8.39150,-4.12570,-3.29870,3.47200,4.81100,-12.67280,1.18870,1.04490
2022-12-31,104.86700,17.09800,87.76900,55.45100,-0.15800,58.89800,28.87100,-5.50200,23.36900,5.77300,17.59600,17.59600,17.59600,32.71200,28.87100,29.89300,29.96300,0.58000,0.59000,3.63190,2.23700,-1.82710,83.69560,27.53110,27.53110,22.28440,16.77940,0.24720,11.08410,8.11970,-4.50190,-3.62000,4.14810,5.56860,-13.05790,0.7705,0.6043
2022-09-30,92.67200,15.72400,76.94800,49.79200,-0.23900,52.86700,24.08100,-6.03200,18.04900,4.68100,13.36800,13.36800,13.36800,27.42500,24.08100,29.91500,29.96700,0.45000,0.45000,3.67800,2.34820,-1.75970,83.03260,25.98520,25.98520,19.47620,14.42510,0.22550,10.49630,8.57440,-3.28780,-2.68510,3.25230,4.43270,-13.59130,0.7889,0.5945
2022-06-30,83.77700,14.89900,68.87800,43.63400,-0.32300,46.50400,22.37400,-6.01200,16.36200,3.05500,13.30700,13.30700,13.30700,25.42700,22.37400,29.88200,29.91400,0.45000,0.44000,3.97760,2.41280,-1.72390,82.21590,26.70660,26.70660,19.53040,15.88380,0.21190,11.58100,7.77130,-3.20290,-2.63480,3.36580,4.52500,-13.88880,0.3055,0.1634
2022-03-31,76.20500,15.67400,60.53100,41.25300,-0.44400,43.92400,16.60700,-5.07100,11.53600,2.86000,8.67600,8.67600,8.67600,19.20700,16.60700,29.85100,29.97400,0.29000,0.29000,1.89200,2.47970,-1.68720,79.43180,21.79250,21.79250,15.13810,11.38510,0.15020,11.93500,7.54080,-2.04510,-1.68860,1.71020,3.02630,-14.19910,0.67950,0.51880
2021-12-31,72.02800,14.72400,57.30400,40.45200,-0.07000,43.08600,14.21800,-3.64100,10.57700,3.68100,6.89600,6.89600,6.89600,17.12700,14.21800,29.76900,29.94400,0.23000,0.22000,1.76780,2.93610,-1.51650,79.55800,19.73950,19.73950,14.68460,9.57410,0.28900,10.30000,8.73790,-2.22790,-1.72790,2.76720,4.31350,-10.37390,-0.1714,-0.5549
2021-09-30,65.78400,15.20600,50.57800,31.25200,3.56700,29.74600,20.83200,-3.70200,17.13000,5.84000,11.29000,11.29000,11.29000,23.23800,20.83200,29.79900,29.96300,0.38000,0.38000,1.49730,3.02730,-1.49330,76.88500,31.66730,31.66730,26.03980,17.16220,0.25260,10.86980,8.27980,-3.59400,-2.79660,4.33570,7.28610,-10.53220,0.7455,0.7103
2021-06-30,74.00000,14.20700,59.79300,39.36700,,40.89000,18.90300,-3.72400,15.17900,3.86700,11.31200,11.31200,11.31200,20.77900,18.90300,29.73900,29.87300,0.38000,0.38000,1.64020,3.19910,-1.45840,80.80140,25.54460,25.54460,20.51220,15.28650,0.31590,12.64090,7.11970,-3.51040,-2.76830,4.82870,7.71990,-10.83430,0.5962,0.415
2021-03-31,70.69000,13.27900,57.41100,35.81300,,37.60800,19.80300,-3.78200,16.02100,2.86100,13.16000,13.16000,13.16000,21.95600,19.80300,29.70600,29.84400,0.44000,0.44000,1.68430,3.46950,-1.41940,81.21520,28.01390,28.01390,22.66370,18.61650,0.32460,11.88070,7.57530,-3.96710,-3.14740,6.04300,9.79690,-11.15540,0.46200,0.36680
2020-12-31,63.28200,12.21600,51.06600,38.59800,-0.15600,40.98500,10.08100,-17.68300,-7.60200,-1.19200,-6.41000,-6.41000,-6.41000,12.65100,10.08100,29.60100,29.80400,-0.21000,-0.22000,1.43880,3.71690,-1.37860,80.69600,15.93030,15.93030,-12.01290,-10.12930,0.29910,12.83870,7.01010,1.87810,1.49870,-3.02980,-5.10260,-11.49700,0.6318,0.5539
2020-09-30,63.98800,11.80400,52.18400,36.78200,1.23300,37.88300,14.30100,-4.40500,9.89600,-0.18500,10.08100,10.08100,10.08100,17.04800,14.30100,29.64200,29.85400,0.34000,0.34000,1.43300,2.43720,-1.78300,81.55280,22.34950,22.34950,15.46540,15.75450,0.29130,11.89810,7.56420,-5.49260,-3.74030,4.58870,7.89410,-6.18320,0.7072,0.7556
2020-06-30,66.10500,13.38700,52.71800,33.79900,2.01600,33.18100,19.53700,-4.21400,15.32300,3.78400,11.53900,11.53900,11.53900,21.33900,19.53700,29.58800,29.79300,0.39000,0.39000,1.41780,2.63040,-1.69640,79.74890,29.55450,29.55450,23.17980,17.45560,0.32870,11.84680,7.59700,-5.98890,-4.18790,5.73750,9.76440,-6.51010,0.4404,0.481
2020-03-31,55.43600,11.17600,44.26000,29.23400,,30.78900,13.47100,-4.14500,9.32600,1.23000,8.09600,8.09600,8.09600,15.43700,13.47100,29.48700,29.74200,0.27000,0.27000,1.16690,2.88770,-1.60860,79.83980,24.30010,24.30010,16.82300,14.60420,0.29410,10.78520,8.34480,-3.98920,-2.83240,4.29460,7.53030,-6.86030,0.41930,0.36620
