,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,--,$0.14
1,2024-07-25,2024-06-30,--,$0.17
2,2024-04-25,2024-03-31,--,$0.17
3,2024-02-08,2023-12-31,--,$-0.30
4,2023-10-26,2023-09-30,--,$0.09
5,2023-07-27,2023-06-30,--,$0.18
6,2023-05-02,2023-03-31,--,$0.15
7,2023-02-13,2022-12-31,--,$-0.12
8,2022-10-27,2022-09-30,--,$0.18
9,2022-07-28,2022-06-30,--,$0.18
10,2022-04-28,2022-03-31,--,$0.13
11,2022-02-10,2021-12-31,--,$0.15
12,2021-10-28,2021-09-30,--,$-0.24
13,2021-07-29,2021-06-30,--,$0.18
14,2021-04-29,2021-03-31,--,$0.42
15,2021-02-11,2020-12-31,--,$0.06
16,2020-10-28,2020-09-30,--,$-0.98
17,2020-07-27,2020-06-30,--,$0.01
18,2020-04-30,2020-03-31,--,$0.01
19,2020-02-12,2019-12-31,--,$-0.10
20,2019-10-24,2019-09-30,--,$0.11
21,2019-07-25,2019-06-30,--,$0.06
22,2019-04-25,2019-03-31,--,$-0.01
23,2019-02-07,2018-12-31,--,$-0.02
24,2018-10-25,2018-09-30,--,$0.11
25,2018-07-26,2018-06-30,--,$0.25
26,2018-04-26,2018-03-31,--,$0.02
27,2018-02-08,2017-12-31,--,$-0.07
28,2017-10-26,2017-09-30,--,$0.19
29,2017-07-26,2017-06-30,--,$0.18
30,2017-04-27,2017-03-31,--,$0.13
31,2017-02-09,2016-12-31,--,$0.13
32,2016-10-27,2016-09-30,--,$0.20
33,2016-07-27,2016-06-30,$0.06,$0.13
34,2016-04-21,2016-03-31,$-0.06,$0.03
35,2016-02-04,2015-12-31,$-0.06,$0.06
36,2015-10-22,2015-09-30,$0.01,$-0.03
37,2015-07-22,2015-06-30,$0.01,$0.07
38,2015-04-23,2015-03-31,$-0.12,$-0.10
39,2015-02-05,2014-12-31,$-0.09,$-0.12
