,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$0.33
1,2024-08-15,2024-06-30,--,$0.46
2,2024-05-15,2024-03-31,--,$0.12
3,2024-03-21,2023-12-31,--,$0.23
4,2023-11-09,2023-09-30,--,$0.38
5,2023-08-09,2023-06-30,--,$0.40
6,2023-05-11,2023-03-31,--,$0.45
7,2023-04-03,2022-12-31,--,$0.13
8,2022-11-09,2022-09-30,--,$0.64
9,2022-08-10,2022-06-30,--,$0.16
10,2022-05-11,2022-03-31,--,$0.47
11,2022-03-28,2021-12-31,--,$0.74
12,2021-11-12,2021-09-30,$0.33,$0.33
13,2021-08-16,2021-06-30,$0.33,$1.34
14,2021-05-17,2021-03-31,$0.21,$0.36
15,2021-03-31,2020-12-31,$0.33,$0.58
16,2020-11-13,2020-09-30,$0.33,$0.53
17,2020-08-17,2020-06-30,$0.15,$0.31
18,2020-05-14,2020-03-31,--,$0.21
19,2020-03-30,2019-12-31,--,$0.37
20,2019-11-18,2019-09-30,--,$0.39
21,2019-08-12,2019-06-30,--,$0.33
22,2019-05-15,2019-03-31,--,$0.49
23,2019-03-29,2018-12-31,--,$0.39
24,2018-11-12,2018-09-30,--,$-0.64
25,2018-08-10,2018-06-30,--,$0.43
26,2018-05-15,2018-03-31,--,$0.34
27,2018-03-29,2017-12-31,--,$0.12
28,2017-11-10,2017-09-30,--,$0.31
29,2017-08-10,2017-06-30,--,$0.38
30,2017-05-11,2017-03-31,--,$0.72
31,2017-03-20,2016-12-31,--,$0.19
32,2016-11-08,2016-09-30,--,$0.20
33,2016-08-10,2016-06-30,--,$0.39
34,2016-05-13,2016-03-31,--,$0.24
35,2016-03-23,2015-12-31,--,$0.12
36,2015-11-16,2015-09-30,--,$-0.53
37,2015-08-14,2015-06-30,--,$0.10
38,2015-05-11,2015-03-31,--,$0.30
39,2015-03-30,2014-12-31,--,$0.50
