,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$1.33,$1.26
1,2024-07-25,2024-06-30,$1.66,$1.79
2,2024-05-02,2024-03-31,$1.65,$1.69
3,2024-02-15,2023-12-31,$1.07,$1.08
4,2023-10-26,2023-09-30,$1.05,$0.95
5,2023-07-27,2023-06-30,$1.21,$1.22
6,2023-05-04,2023-03-31,$1.39,$1.28
7,2023-02-16,2022-12-31,$1.02,$0.89
8,2022-10-27,2022-09-30,$0.87,$0.93
9,2022-07-28,2022-06-30,$1.01,$1.07
10,2022-05-05,2022-03-31,$0.91,$1.08
11,2022-02-22,2021-12-31,$0.67,$0.76
12,2021-10-28,2021-09-30,$0.81,$0.75
13,2021-07-29,2021-06-30,$1.01,$1.08
14,2021-04-29,2021-03-31,$0.59,$0.91
15,2021-02-18,2020-12-31,$0.49,$0.28
16,2020-10-28,2020-09-30,$0.20,$0.42
17,2020-08-03,2020-06-30,$-0.54,$-0.48
18,2020-05-04,2020-03-31,$0.40,$0.23
19,2020-02-20,2019-12-31,$0.52,$0.61
20,2019-10-28,2019-09-30,$0.46,$0.52
21,2019-07-29,2019-06-30,$0.62,$0.63
22,2019-04-29,2019-03-31,$0.82,$0.70
23,2019-02-19,2018-12-31,$0.40,$0.42
24,2018-10-29,2018-09-30,$0.54,$0.40
25,2018-07-30,2018-06-30,$0.67,$0.62
26,2018-04-30,2018-03-31,$0.76,$0.76
27,2018-02-20,2017-12-31,$0.37,$0.40
28,2017-10-30,2017-09-30,$0.43,$0.43
29,2017-07-31,2017-06-30,$0.53,$0.53
30,2017-05-01,2017-03-31,$0.59,$0.61
31,2017-02-21,2016-12-31,$0.37,$0.29
32,2016-11-01,2016-09-30,$0.37,$0.36
33,2016-08-01,2016-06-30,$0.44,$0.47
34,2016-05-02,2016-03-31,$0.54,$0.55
35,2016-02-22,2015-12-31,$0.30,$0.32
36,2015-11-02,2015-09-30,$0.31,$0.29
37,2015-08-03,2015-06-30,$0.37,$0.30
38,2015-05-04,2015-03-31,$0.44,$0.46
39,2015-02-23,2014-12-31,$0.26,$0.26
