Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,180.76400,101.97000,78.79400,52.11500,52.11500,26.67900,,26.67900,4.86400,21.81500,21.81500,21.81500,30.17400,30.24200,0.72000,0.72000,0.05830,1.09990,37.95400,31.03440,0.00620,1.78020,1.78020,0.19330,1.67650,40.61330,1.8346,1.8295
2024-06-30,175.06300,98.37800,76.68500,51.89000,156.05800,-79.37300,,-79.37300,4.42900,-83.80200,-83.80200,-83.80200,30.18600,30.18600,-2.78000,-2.78000,0.58670,1.45300,-118.25890,-124.85770,0.00590,-7.16590,-7.16670,-0.74150,-2.96180,38.74950,1.8298,1.8312
2024-03-31,179.19100,100.90400,78.28700,75.62800,75.62800,2.65900,,2.65900,2.99700,-0.33800,-0.33800,-0.33800,30.06800,30.06800,-0.01000,-0.01000,,1.35540,6.23360,-0.79240,0.00370,-0.02680,-0.02930,-0.00290,-0.02680,41.72180,0.09470,0.09230
2023-12-31,170.31500,94.42900,75.88600,50.99400,50.99400,24.89200,,24.89200,4.66700,20.22500,20.22500,20.22500,30.34600,30.39300,0.68000,0.68000,,1.09910,40.15480,32.62620,0.00530,1.58720,1.72960,0.17340,1.58720,42.58110,1.7955,1.8032
2023-09-30,167.49600,90.43000,77.06600,42.43800,42.43800,34.62800,,34.62800,7.24500,27.38300,27.38300,27.38300,29.91000,29.94400,0.91000,0.91000,0.05440,1.14780,47.92070,37.89460,0.00650,2.25210,2.46550,0.24530,2.12970,40.64060,1.6399,1.6371
2023-06-30,165.10500,84.69900,80.40600,43.53400,43.53400,36.87200,,36.87200,8.18000,28.69200,28.69200,28.69200,30.45500,30.50500,0.94000,0.94000,0.05420,1.59340,49.26120,38.33270,0.00680,2.35230,2.57200,0.26000,2.22480,40.77850,1.0513,1.0541
2023-03-31,143.94700,65.22300,78.72400,47.59600,47.59600,31.12800,,31.12800,6.89400,24.23400,24.23400,24.23400,31.10900,31.18000,0.78000,0.78000,0.05320,1.78870,43.40700,33.79350,0.00650,1.95130,2.13000,0.21850,1.84740,39.91890,1.94980,1.93980
2022-12-31,134.45900,43.53000,90.92900,38.65900,38.65900,52.27000,,52.31400,10.12100,42.19300,42.19300,42.19300,32.00400,32.07800,1.32000,1.32000,0.45960,0.87920,57.34170,46.24800,0.00820,3.43500,3.75350,0.37840,1.85620,39.18460,1.7336,1.7149
2022-09-30,116.83500,27.63000,89.20500,40.00200,40.00200,49.20300,,49.20300,11.90600,37.29700,37.29700,37.29700,32.08400,32.15500,1.16000,1.16000,0.05410,0.49700,57.60870,43.66870,0.00800,3.05770,3.34340,0.34810,2.89230,38.02040,0.4797,0.4536
2022-06-30,101.19900,12.71700,88.48200,59.96600,60.01000,28.47200,,28.47200,12.77600,15.69600,15.69600,15.69600,32.08100,32.14300,0.49000,0.49000,0.05270,0.30040,32.56400,17.95180,0.00800,1.25300,1.36670,0.14350,1.18690,39.04870,1.9675,1.9548
2022-03-31,95.77400,7.86900,87.90500,28.21400,28.21400,59.69100,,59.69100,13.94700,45.74400,45.74400,45.74400,32.03300,32.11000,1.43000,1.42000,0.05170,0.19380,65.80930,50.43270,0.00810,3.57500,3.89210,0.40740,3.39030,39.88760,1.89510,1.88670
2021-12-31,96.80400,8.04400,88.76000,32.26500,32.26500,56.49500,,56.49500,14.87500,41.62000,41.62000,41.62000,31.93600,32.00300,1.31000,1.30000,0.04900,0.29140,58.96930,43.44290,0.00810,3.08120,3.33890,0.35130,2.93010,42.27780,0.4331,0.4232
2021-09-30,97.45100,10.10700,87.34400,28.88800,28.88800,58.45600,,58.45600,14.84700,43.60900,43.60900,43.60900,31.95900,32.03100,1.36000,1.36000,0.04970,0.29960,61.64230,45.98600,0.00820,3.27470,3.55530,0.37640,3.11200,41.68460,3.5236,3.5042
2021-06-30,105.84500,10.28800,95.55700,30.87700,30.87700,64.68000,,64.68000,16.68700,47.99300,47.99300,47.99300,31.96300,32.02500,1.50000,1.50000,0.14320,0.41180,64.56770,47.90960,0.00910,3.67390,3.99550,0.43790,3.14790,40.87150,3.1412,3.0804
2021-03-31,104.78100,11.54300,93.23800,35.19500,35.19500,58.04300,,58.04300,14.57400,43.46900,43.46900,43.46900,31.87000,31.92300,1.36000,1.36000,0.14750,0.42690,60.44260,45.26610,0.00860,3.44760,3.76140,0.39060,2.93910,39.45030,0.35260,0.27750
2020-12-31,104.56700,13.26300,91.30400,40.33100,40.33100,50.97300,,50.97300,12.08100,38.89200,38.89200,38.89200,32.33400,32.36200,1.21000,1.21000,0.17770,0.47930,59.28400,45.23320,0.00770,3.13420,3.42430,0.34980,2.57740,39.04630,0.7782,0.701
2020-09-30,111.67700,14.79500,96.88200,41.44400,41.44400,55.43800,,55.43800,14.09200,41.34600,41.34600,41.34600,32.22900,32.25100,1.28000,1.28000,0.17970,0.48410,60.02840,44.76950,0.00910,3.37960,3.69740,0.40910,2.77230,37.95970,1.8373,1.9154
2020-06-30,110.16700,16.30900,93.85800,55.56900,55.56900,38.28900,,38.28900,9.43300,28.85600,28.85600,28.85600,32.22500,32.24100,0.90000,0.90000,0.18400,0.50430,52.32100,39.43100,0.00750,2.42920,2.66390,0.29450,1.98220,36.86250,0.4101,0.3207
2020-03-31,109.27100,24.05700,85.21400,53.76900,53.76900,31.44500,,31.44500,8.32200,23.12300,23.12300,23.12300,32.85000,32.87500,0.70000,0.70000,0.18720,0.51530,45.71030,33.61290,0.00690,1.98860,2.18540,0.23140,1.61640,36.11450,1.08850,1.08600
2019-12-31,113.91700,26.47300,87.44400,37.67100,37.67100,49.77300,,49.77300,14.31700,35.45600,35.45600,35.45600,34.17900,34.21100,1.05000,1.05000,0.15460,0.41880,58.90370,41.96030,0.00940,2.97780,3.26500,0.39440,2.51750,35.81970,1.1828,1.1632
2019-09-30,115.34800,28.04500,87.30300,36.65900,36.65900,50.64400,,50.64400,14.14900,36.49500,36.49500,36.49500,34.23300,34.25600,1.07000,1.07000,0.15520,0.29370,60.20660,43.38600,0.00930,3.08080,3.38020,0.40530,2.60270,35.12930,1.2836,1.1718
