,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-3.20,$-2.07
1,2024-08-08,2024-06-30,$-3.20,$-3.08
2,2024-05-09,2024-03-31,$-3.40,$-3.60
3,2023-11-09,2023-09-30,$-102.04,$-56.42
4,2023-08-10,2023-06-30,$-93.64,$-84.03
5,2023-05-11,2023-03-31,$-97.24,$-158.46
6,2022-11-14,2022-09-30,$-504.20,$-528.21
7,2022-08-11,2022-06-30,$-456.18,$-504.20
8,2022-05-12,2022-03-31,$-504.20,$-456.18
9,2022-03-29,2021-12-31,--,$-504.20
10,2021-11-10,2021-09-30,$-432.17,$-432.17
11,2021-08-12,2021-06-30,$-360.14,$-240.10
12,2021-05-13,2021-03-31,$-384.15,$-528.21
13,2021-03-25,2020-12-31,$-1056.42,$-864.35
14,2020-11-11,2020-09-30,$-1416.57,$-1344.54
15,2020-08-12,2020-06-30,$-2713.09,$-1416.57
16,2020-05-15,2020-03-31,$-3505.40,$-4057.62
17,2019-11-12,2019-09-30,$0.00,$-4321.73
18,2019-08-13,2019-06-30,--,$-4321.73
19,2019-05-15,2019-03-31,--,$-4801.92
20,2019-03-28,2018-12-31,$-5282.11,$-4801.92
21,2018-11-12,2018-09-30,$-5282.11,$-6722.69
22,2018-08-13,2018-06-30,$-7202.88,$-12004.80
23,2018-05-14,2018-03-31,$-7202.88,$-7683.07
24,2018-03-29,2017-12-31,$-9123.65,$-7202.88
25,2017-11-08,2017-09-30,$-14885.95,$-13445.38
26,2017-08-10,2017-06-30,$-13445.38,$-16806.72
27,2017-05-11,2017-03-31,$-10084.03,$-16326.53
