,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-17,2024-09-30,$0.50,$0.21
1,2024-07-18,2024-06-30,$0.53,$0.32
2,2024-04-18,2024-03-31,$0.59,$0.52
3,2024-01-25,2023-12-31,$0.48,$0.61
4,2023-10-19,2023-09-30,$0.55,$0.54
5,2023-07-20,2023-06-30,$0.67,$0.52
6,2023-04-17,2023-03-31,$0.70,$0.51
7,2023-01-19,2022-12-31,$0.71,$0.67
8,2022-10-13,2022-09-30,--,$0.64
9,2022-07-14,2022-06-30,--,$0.62
10,2022-04-14,2022-03-31,--,$0.60
11,2022-01-27,2021-12-31,--,$0.55
12,2021-10-21,2021-09-30,--,$0.48
13,2021-07-22,2021-06-30,--,$0.48
14,2021-04-22,2021-03-31,--,$0.49
15,2021-01-28,2020-12-31,--,$0.44
16,2020-10-22,2020-09-30,--,$0.40
17,2020-07-23,2020-06-30,--,$0.37
18,2020-04-23,2020-03-31,--,$0.52
19,2020-01-31,2019-12-31,--,$0.43
20,2019-10-24,2019-09-30,--,$0.56
21,2019-07-25,2019-06-30,--,$0.52
22,2019-04-25,2019-03-31,--,$0.55
23,2019-01-31,2018-12-31,--,$0.47
24,2018-10-25,2018-09-30,--,$0.51
25,2018-07-26,2018-06-30,--,$0.50
26,2018-04-26,2018-03-31,--,$0.54
27,2018-02-01,2017-12-31,--,$0.48
28,2017-10-26,2017-09-30,--,$0.46
29,2017-07-27,2017-06-30,--,$0.44
30,2017-04-27,2017-03-31,--,$0.42
31,2017-02-02,2016-12-31,--,$0.43
32,2016-10-20,2016-09-30,--,$0.42
33,2016-07-21,2016-06-30,--,$0.39
34,2016-04-18,2016-03-31,--,$0.39
35,2016-01-28,2015-12-31,--,$0.40
36,2015-10-22,2015-09-30,--,$0.39
37,2015-07-23,2015-06-30,--,$0.36
38,2015-04-20,2015-03-31,--,$0.33
39,2015-01-29,2014-12-31,--,$0.37
