,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-11,2024-07-31,--,$0.40
1,2024-06-13,2024-04-30,--,$0.18
2,2024-04-26,2024-01-31,--,$1.08
3,2023-12-08,2023-10-31,--,$0.24
4,2023-09-14,2023-07-31,--,$0.13
5,2023-06-14,2023-04-30,--,$-0.14
6,2023-04-27,2023-01-31,--,$0.39
7,2022-12-06,2022-10-31,--,$0.21
8,2022-09-07,2022-07-31,--,$0.23
9,2022-06-07,2022-04-30,--,$-0.11
10,2022-04-19,2022-01-31,--,$0.36
11,2021-12-08,2021-10-31,--,$0.06
12,2021-09-08,2021-07-31,--,$0.41
13,2021-06-08,2021-04-30,--,$-0.10
14,2021-04-15,2021-01-31,--,$-0.31
15,2020-12-21,2020-10-31,--,$-0.35
16,2020-09-09,2020-07-31,--,$0.03
17,2020-06-09,2020-04-30,--,$-0.31
18,2020-04-21,2020-01-31,--,$0.18
19,2019-12-10,2019-10-31,--,$-0.02
20,2019-09-10,2019-07-31,--,$0.46
21,2019-06-11,2019-04-30,--,$-0.19
22,2019-04-16,2019-01-31,--,$0.12
23,2018-12-11,2018-10-31,--,$-0.02
24,2018-09-11,2018-07-31,--,$-0.04
25,2018-06-12,2018-04-30,--,$-0.14
26,2018-04-19,2018-01-31,--,$-0.19
27,2017-12-15,2017-10-31,--,$-0.43
28,2017-09-19,2017-07-31,--,$-0.22
29,2017-06-13,2017-04-30,--,$-0.46
30,2017-04-14,2017-01-31,--,$-0.24
31,2016-12-13,2016-10-31,--,$-0.47
32,2016-09-09,2016-07-31,--,$-0.11
33,2016-06-10,2016-04-30,--,$-0.83
34,2016-04-28,2016-01-31,--,$0.26
35,2015-12-08,2015-10-31,--,$0.83
36,2015-09-18,2015-07-31,--,$-0.33
37,2015-06-12,2015-04-30,--,$-0.64
38,2015-04-15,2015-01-31,--,$-0.68
