Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,31.87800,14.75400,-46.63200,2.68600,-43.94600,-43.94600,-43.94600,-43.94600,-39.93500,-46.63200,52.61600,52.61600,-0.84000,-0.84000,8.41620,,,-23.70720,-23.70720,-11.79220,-23.70720,3.52260,-0.4006,-0.4045
2024-06-30,32.51400,15.46900,-47.98300,2.86600,-45.11700,-45.11700,-45.11700,-45.11700,-41.30200,-47.98300,52.55400,52.55400,-0.86000,-0.86000,10.59420,,,-21.03300,-21.03300,-11.23490,-21.03300,4.07690,-0.5035,-0.5044
2024-03-31,29.93100,16.12400,-46.05500,3.01600,-43.03900,-43.03900,-43.03900,-43.03900,-39.40900,-46.05500,52.51000,52.51000,-0.82000,-0.82000,10.11920,,,-17.84450,-17.84450,-9.89950,-17.84450,4.59210,-0.75410,-0.75460
2023-12-31,46.62900,16.74500,-63.37400,3.85800,-59.51600,-59.51600,-59.51600,-59.51600,-56.71000,-63.37400,52.41400,52.41400,-1.14000,-1.14000,6.93300,,,-22.39290,-22.39290,-12.41540,-22.39290,5.06160,-0.6169,-1.1415
2023-09-30,36.18800,18.31200,-54.50000,4.49300,-50.00700,-50.00700,-50.00700,-50.00700,-47.53000,-54.50000,52.45600,52.45600,-0.95000,-0.95000,4.95840,,,-16.53580,-16.53580,-9.13120,-16.53580,5.76390,-0.6221,-0.626
2023-06-30,66.96100,17.87100,-84.83200,4.64400,-80.18800,-80.18800,-80.18800,-80.18800,-78.50300,-84.83200,52.37900,52.37900,-1.53000,-1.53000,5.21210,,,-23.69080,-23.69080,-13.59910,-23.69080,6.45300,-0.8004,-0.8283
2023-03-31,56.52000,18.09500,-74.61500,3.83500,-70.78000,-70.78000,-70.78000,-70.78000,-69.47300,-74.61500,52.33800,52.33800,-1.35000,-1.35000,6.25370,,,-18.02910,-18.02910,-11.05360,-18.02910,7.50000,-0.90220,-1.13620
2022-12-31,55.99400,18.07200,-74.06600,3.61800,-70.44800,-70.44800,-70.44800,-70.44800,-71.06300,-74.06600,52.25000,52.25000,-1.35000,-1.35000,9.25790,,,-16.15160,-16.15160,-10.56780,-16.15160,8.33430,-1.0562,-1.1642
2022-09-30,61.67600,17.80200,-79.47800,2.44000,-77.03800,-77.03800,-77.03800,-77.03800,-77.02400,-79.47800,52.28800,52.28800,-1.47000,-1.47000,8.30280,,,-16.06540,-16.06540,-10.64080,-16.06540,9.16810,-1.0128,-1.151
2022-06-30,73.74400,18.32400,-92.06800,1.44000,-90.62800,-90.62800,-90.62800,-90.62800,-89.75400,-92.06800,52.21900,52.21900,-1.74000,-1.74000,8.65450,,,-17.06960,-17.06960,-11.59070,-17.06960,10.20530,-1.0552,-1.3648
2022-03-31,76.17700,19.59000,-95.76700,0.05800,-95.70900,-95.70900,-95.70900,-95.70900,-93.55200,-95.76700,52.17300,52.17300,-1.83000,-1.83000,8.93690,,,-16.02140,-16.02140,-11.25610,-16.02140,11.50140,-0.82720,-1.17780
2021-12-31,75.59700,17.45200,-93.04900,-0.11600,-93.16500,-93.16500,-93.16500,-93.16500,-90.85700,-93.04900,51.78900,51.78900,-1.80000,-1.80000,11.36020,,,-14.04530,-14.04530,-10.30340,-14.04530,12.79900,-1.1439,-1.3552
2021-09-30,56.00200,11.53300,-67.53500,0.00900,-67.52600,-67.52600,-67.52600,-67.52600,-65.35200,-67.53500,51.87500,51.87500,-1.30000,-1.30000,14.80820,,,-9.29700,-9.29700,-7.04710,-9.29700,14.04900,-0.9934,-1.6023
2021-06-30,45.40400,10.50500,-55.90900,0.05700,-55.85200,-55.85200,-55.85200,-55.85200,-53.71400,-55.90900,51.57400,51.57400,-1.08000,-1.08000,21.55860,,,-7.16580,-7.16580,-5.59860,-7.16580,15.14860,-0.7108,-0.9813
2021-03-31,40.33700,10.22100,-50.55800,0.11100,-50.44700,-50.44700,-50.44700,-50.44700,-48.33900,-50.55800,51.57400,51.57400,-0.98000,-0.98000,26.58160,,,-6.13950,-6.13950,-4.88480,-6.13950,16.04020,-0.67140,-0.80290
2020-12-31,37.35600,9.48600,-46.84200,0.25900,-46.58300,-46.58300,-46.58300,-46.58300,-44.63700,-46.84200,45.74200,45.74200,-0.99000,-0.99000,30.93390,,,-5.41190,-5.41190,-4.36440,-5.41190,16.84050,-0.5737,-0.6856
2020-09-30,29.30600,7.35700,-36.66300,0.54100,-36.12200,-36.12200,-36.12200,-36.12200,-34.86800,-36.66300,45.12000,45.12000,-0.80000,-0.80000,16.96270,,,-12.81920,-12.81920,-7.51390,-12.81920,6.29520,-0.5422,-0.5778
2020-06-30,20.55700,6.22200,-26.77900,0.78000,-25.99900,-25.99900,-25.99900,-25.99900,-26.67500,-26.77900,44.97000,44.97000,-0.58000,-0.58000,22.32480,,,-8.40860,-8.40860,-6.05520,-8.40860,6.92230,-0.308,-0.3094
2020-03-31,20.17000,5.55300,-25.72300,1.33100,-24.39200,-24.39200,-24.39200,-24.39200,-25.62100,-25.72300,44.82500,44.82500,-0.54000,-0.54000,30.70750,,,-7.44370,-7.44370,-5.50560,-7.44370,7.37150,-0.40000,-0.40410
2019-12-31,12.83000,3.35400,-16.18400,0.56800,-15.61600,-15.61600,-15.61600,-15.61600,-16.00000,-16.18400,37.85400,37.85400,-0.40000,-0.40000,28.96680,,,-4.52170,-4.52170,-4.35150,-4.52170,7.77610,-0.288,-0.292
2019-09-30,10.11500,2.61700,-12.73200,0.35200,-12.38000,-12.38000,-12.38000,-12.38000,-12.57000,-12.73200,37.33000,37.33000,-0.33000,-0.33000,8.36100,,,-20.74010,-20.74010,-17.96390,-20.74010,1.61290,-0.2056,-0.2098
2019-06-30,8.83800,2.97600,-11.81400,0.42900,-11.38500,-11.38500,-11.38500,-11.38500,-11.69200,-11.81400,37.29500,37.29500,-0.31000,-0.31000,11.34410,,,-16.25990,-16.25990,-14.54490,-16.25990,1.89590,-0.347,-0.3502
2019-03-31,5.72300,2.73700,-8.46000,0.47600,-7.98400,-7.98400,-7.98400,-7.98400,-8.25800,-8.46000,37.24800,37.24800,-0.21000,-0.21000,17.44750,,,-9.96820,-9.96820,-9.16890,-9.96820,2.17000,-0.19350,-0.19370
2018-12-31,6.85100,2.50600,-9.35700,-5.30500,-14.66200,-14.66200,-14.66200,-14.66200,-9.23400,-9.35700,14.97700,14.97700,0.68000,0.68000,18.74200,,,-16.88530,-16.88530,-15.90430,-16.88530,2.35770,0.6967,0.6651
2018-09-30,4.70900,1.67100,-6.38000,-4.07200,-10.45200,-10.45200,-10.45200,-10.45200,-6.25700,-6.38000,7.85200,7.85200,-1.33000,-1.33000,2.28370,-0.79220,-0.44200,11.13930,11.13930,-61.06920,19.96410,-11.71120,-0.6102,-0.6125
2018-06-30,3.59100,1.49900,-5.09000,-2.31900,-7.40900,-7.40900,-7.40900,-7.40900,-4.96800,-5.09000,7.75700,7.75700,-0.96000,-0.96000,,,,,,,,,-0.5596,-0.5645
2018-03-31,3.64200,1.90500,-5.54700,-3.37300,-8.92000,-8.92000,-8.92000,-8.92000,-5.42500,-5.54700,7.68400,7.68400,-1.16000,-1.16000,,,,,,,,,-1.46530,-1.46530
2017-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,1.6898,1.7109
2017-09-30,3.14800,0.83100,-3.97900,-0.60400,-4.58300,-4.58300,-4.58300,-4.58300,-3.97900,-3.97900,7.55000,7.55000,-0.61000,-0.61000,,,,,,,,,-1.6898,-1.7109
2016-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
