Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,170.45100,51.95900,118.49200,73.38000,75.92800,42.56400,42.56400,10.56000,32.00400,32.00400,32.00400,57.03340,57.96790,0.56000,0.55000,0.17730,0.30700,35.92200,27.00990,0.00990,2.28130,3.09330,0.26700,1.87690,24.66740,1.0351,1.0182
2024-06-30,165.64200,49.40700,116.23500,75.18500,77.81400,38.42100,38.42100,11.06400,27.35700,27.35700,27.35700,56.91900,57.85320,0.48000,0.47000,0.18460,0.33150,33.71510,24.00620,0.00950,2.05100,2.84010,0.22850,1.67240,23.50530,0.4756,0.4616
2024-03-31,160.73300,49.96600,110.76700,73.39800,75.80700,34.96000,34.96000,8.73500,26.22500,26.22500,26.22500,55.41700,56.40700,0.47000,0.46000,0.18710,0.34480,33.06570,24.80400,0.00890,2.04460,2.81630,0.22060,1.66210,23.19440,0.66220,0.63860
2023-12-31,160.21590,51.56700,108.64890,72.95500,75.43400,33.21490,33.21500,7.46600,25.74900,25.74900,25.74900,55.43200,56.25600,0.47000,0.47000,0.19740,0.40270,30.69950,23.79890,0.00880,2.02430,2.80450,0.20960,1.62470,23.02480,0.8212,0.7814
2023-09-30,153.67700,44.87800,108.79900,68.75400,71.30900,37.49000,37.49000,6.82400,30.66600,30.66600,30.66600,55.48670,56.31550,0.55000,0.54000,0.20960,0.42960,34.57370,28.28050,0.00880,2.57660,3.67780,0.25020,2.03660,21.50550,0.7458,0.7065
2023-06-30,144.91100,38.22900,106.68200,67.16300,69.83200,36.85000,36.85000,7.48600,29.36400,29.36400,29.36400,55.44030,56.19580,0.53000,0.52000,0.20940,0.61010,34.74610,27.68750,0.00870,2.44300,3.48310,0.24050,1.93150,21.73860,0.7089,0.7345
2023-03-31,142.95300,25.24800,117.70500,68.62700,71.35600,46.34900,46.34900,9.56300,36.78600,36.78600,36.78600,55.39800,56.18000,0.66000,0.65000,0.21130,0.95780,39.69870,31.50780,0.00950,3.06920,4.39500,0.29800,2.42070,21.67610,0.80630,0.76900
2022-12-31,134.96300,14.73500,120.22800,71.74100,74.53600,45.69200,45.69200,11.30500,34.38700,34.38700,34.38700,55.38700,56.13700,0.63000,0.61000,0.22030,0.78950,38.27790,28.80730,0.00970,3.00070,4.39910,0.27870,2.33950,20.73080,0.8505,0.8391
2022-09-30,126.34800,9.11000,117.23800,70.22900,73.10000,44.13800,44.13800,8.47700,35.66100,35.66100,35.66100,55.35000,56.07300,0.64000,0.64000,0.22790,0.52180,38.42300,31.04360,0.00920,3.22260,4.82230,0.28530,2.48820,20.03530,0.7914,0.7875
2022-06-30,113.61500,6.66800,106.94700,67.79400,70.74500,36.20200,36.20200,6.37800,29.82400,29.82400,29.82400,55.42200,56.10400,0.54000,0.53000,0.25080,0.54550,34.38180,28.32450,0.00850,2.56670,3.76570,0.24140,1.92290,20.99820,0.5569,0.5539
