Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,237.72400,72.83500,164.88900,102.10600,102.10600,62.78300,,62.78300,12.19800,50.58500,50.58500,,49.64700,37.33700,37.48300,1.33000,1.32000,0.15150,0.26050,39.04660,30.87690,0.01080,2.87410,3.47080,0.33830,2.34270,49.26880,2.3794,2.3565
2024-06-30,227.13800,71.11500,156.02300,98.83600,98.83600,57.18700,,57.18700,11.74100,45.44600,45.44600,,44.50900,37.48500,37.54000,1.19000,1.19000,0.16010,0.23500,37.82110,29.43640,0.01030,2.69980,3.29370,0.31090,2.17470,47.00280,2.0392,1.9915
2024-03-31,219.88100,69.99500,149.88600,99.25700,99.25700,50.62900,,50.62900,10.22800,40.40100,40.40100,,39.46300,37.49000,37.59700,1.05000,1.05000,0.16870,0.27510,35.12730,27.38010,0.00990,2.43420,2.98100,0.27650,1.93950,46.16090,0.79500,0.71640
2023-12-31,232.53490,66.35100,166.18390,110.65600,110.65600,55.52800,,55.52800,10.99900,44.52900,44.52900,,43.59200,37.37000,37.50700,1.16000,1.15000,0.20910,0.26440,37.48570,29.42800,0.01020,2.70840,3.32660,0.30670,2.05210,45.86460,2.1077,1.9986
2023-09-30,212.99100,59.26700,153.72400,96.67400,96.67400,57.05000,,57.05000,12.38500,44.66500,44.66500,,43.72700,37.40500,37.52000,1.17000,1.17000,0.17340,0.20980,39.15740,30.01290,0.01040,2.90050,3.62160,0.31850,2.29040,43.11570,1.3159,1.3013
2023-06-30,202.18700,47.20500,154.98200,92.29500,92.29500,62.68700,,62.68700,13.56000,49.12700,49.12700,,48.19000,37.34700,37.49500,1.29000,1.29000,0.17990,0.31210,42.17290,32.42000,0.01070,3.17720,3.96660,0.35420,2.48950,43.31460,1.8828,1.8582
2023-03-31,185.93100,29.50400,156.42700,85.16600,85.16600,71.26100,,71.26100,15.52300,55.73800,55.73800,,54.80000,37.30500,37.48700,1.47000,1.46000,0.18810,0.29450,46.80710,35.99490,0.01140,3.66500,4.59890,0.41830,2.84110,42.69040,1.84530,1.82830
2022-12-31,173.61000,17.90200,155.70800,79.27200,79.27200,76.43600,,76.43600,16.43500,60.00100,60.00100,,59.06400,37.38100,37.50000,1.58000,1.57000,0.23960,0.38070,49.76790,38.45690,0.01180,4.13720,5.26240,0.45960,2.99730,40.86280,0.7471,0.7364
2022-09-30,145.14900,11.40500,133.74400,69.51900,69.51900,64.22500,,64.22500,14.02500,50.20000,50.20000,,49.26300,37.24100,37.34700,1.32000,1.32000,0.19610,0.24390,48.26480,37.02090,0.01020,3.65300,4.72320,0.38630,2.79050,38.85280,1.9521,1.9836
2022-06-30,130.26300,6.45600,123.80700,66.08200,66.08200,57.72500,,57.72500,12.57600,45.14900,45.14900,,44.21100,37.24300,37.28200,1.19000,1.19000,0.20870,0.29840,46.87410,35.90040,0.00940,3.28260,4.24840,0.34510,2.46810,38.90270,1.7603,1.7453
2022-03-31,125.22200,5.41600,119.80600,58.73200,58.73200,61.07400,,61.07400,13.38100,47.69300,47.69300,,46.46400,37.78800,37.85800,1.23000,1.23000,0.20670,0.29450,49.30330,37.50910,0.00900,3.40380,4.38690,0.34800,2.56820,39.26800,1.31760,1.30560
2021-12-31,130.27100,5.58100,124.69000,57.71400,57.71400,66.97600,-2.32000,64.65600,13.84500,50.81100,50.81100,,50.81100,34.43600,34.49600,1.29000,1.29000,0.24970,0.36540,50.37480,39.58780,0.00950,3.48710,4.45060,0.37530,2.49330,40.43140,1.7959,1.7677
