Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,0.25700,0.04560,0.21140,0.67450,-4.09580,6.10110,-5.88970,-0.07780,-5.96750,0.00420,-5.97170,-5.97170,-5.96930,-4.55750,-5.88970,4.06880,4.06880,-1.47000,-1.47000,0.69690,,0.21390,82.26830,-2291.73600,-2291.73600,-2322.01800,-2322.72000,0.00410,1.07020,84.09500,-18.26570,-95.70400,-9.61780,-18.26570,4.39010,0.0203,0.0203
2024-03-31,0.25930,0.08380,0.17550,0.29670,-4.18870,5.77030,-5.59480,-0.15490,-5.74970,0.00420,-5.75390,-5.75390,-5.70900,-4.31130,-5.59480,2.86900,2.86900,-1.99000,-1.99000,0.71280,,0.19430,67.68960,-2157.50800,-2157.50800,-2217.23900,-2201.52700,0.00410,1.05810,85.05440,-16.62380,-82.37540,-9.12510,-16.62380,7.29140,-0.37570,-0.37570
2023-12-31,5.42640,5.46350,-0.03720,7.92740,-5.20560,14.60550,-14.64260,-0.16640,-14.80900,,-14.86900,-14.86900,-14.69610,-6.45890,-14.64260,2.59600,2.59600,-5.54000,-5.54000,0.73170,,0.16460,-0.68490,-269.84160,-269.84150,-272.90750,-270.82790,0.08430,223.85130,0.40210,-40.60790,-192.93750,-23.09670,-40.60790,12.72720,-0.5082,-0.5082
2023-09-30,0.28550,0.07220,0.21340,0.25540,-1.69070,3.36740,-3.15410,-0.24650,-3.40060,,-3.40060,-3.40060,-3.36260,-1.73270,-3.15410,2.51900,2.51900,-1.34000,-1.34000,0.87310,,0.08960,74.72320,-1104.67000,-1104.67000,-1191.01300,-1177.71500,0.00380,2.01650,44.63070,-6.58320,-27.83700,-4.54410,-6.58320,20.44150,-0.0764,-0.0764
2023-06-30,0.65530,0.09570,0.55970,0.96450,-2.41830,4.77500,-4.21530,-0.04070,-4.25610,,-4.25610,-4.25610,-4.21810,-2.82440,-4.21530,2.52700,2.52700,-1.67000,-1.67000,0.94210,,0.08090,85.39960,-643.22190,-643.22190,-649.43900,-643.64480,0.00860,3.86670,23.27540,-7.77130,-30.49790,-5.57110,-7.77130,21.67250,0.1559,0.1555
2023-03-31,0.62020,0.03510,0.58510,0.33730,-1.99740,3.74020,-3.15510,-0.05890,-3.21400,0.00000,-3.21400,-3.21400,-3.26040,-1.74950,-3.15510,2.52200,2.52200,-1.29000,-1.29000,1.06950,,0.08130,94.33320,-508.69730,-508.69730,-518.19280,-525.68280,0.00800,4.22340,21.31010,-5.47220,-19.43100,-4.13400,-5.47220,23.24160,-0.38380,-0.38340
2022-12-31,0.55170,0.07750,0.47420,0.42960,-2.07140,3.95290,-3.47860,-0.46520,-3.94390,,-3.94390,-3.94390,-3.84150,-2.02680,-3.47860,2.52200,2.52200,-1.52000,-1.52000,1.16370,,0.06080,85.95220,-630.50990,-630.51090,-714.83680,-696.28390,0.00700,2.64430,34.03600,-6.38000,-21.61820,-4.96830,-6.38000,24.46240,-12.0827,-12.0839
2022-09-30,0.71150,0.27130,0.44020,1.66650,-3.38390,6.52860,-6.08840,-0.00460,-6.09300,,-6.09300,-6.09300,-6.05020,-4.23360,-6.08840,2.52100,2.52100,-2.38000,-2.38000,3.37270,,0.05010,61.87300,-855.74360,-855.74360,-856.38610,-850.36740,0.00640,3.07160,29.30110,-9.26430,-29.34780,-5.50510,-9.26430,26.02580,-0.0795,-0.1214
2022-06-30,1.88520,1.57720,0.30790,3.90440,-10.73190,15.93370,-15.62580,0.17680,-15.44890,0.00000,-15.44890,-15.44890,-15.35640,-13.16760,-15.62580,2.52100,2.52100,-6.09000,-6.09000,4.22910,0.00000,0.04610,16.33440,-828.87700,-828.87700,-819.49820,-814.59050,0.01660,9.32960,9.64670,-21.61770,-62.63300,-13.59540,-21.61720,28.27970,-1.0199,-1.02
2022-03-31,3.63070,2.38470,1.24600,3.01220,-27.54080,31.92700,-30.68100,-4.19310,-34.87410,0.02340,-34.89750,-34.89750,-34.75100,-30.43190,-30.68100,2.51880,2.51880,-13.80000,-13.80000,5.22430,0.00000,0.04340,34.31720,-845.04470,-845.04470,-960.53570,-957.14430,0.02990,2.52200,35.68590,-43.50060,-108.60660,-28.77140,-43.49970,31.84970,0.78210,0.77490
