,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.52,$0.65
1,2024-08-01,2024-06-30,$0.24,$0.28
2,2024-05-02,2024-03-31,$0.32,$0.41
3,2024-02-13,2023-12-31,$0.60,$0.64
4,2023-11-02,2023-09-30,$0.53,$0.54
5,2023-07-27,2023-06-30,$0.65,$0.65
6,2023-05-02,2023-03-31,$0.42,$0.47
7,2023-02-14,2022-12-31,$0.72,$0.69
8,2022-10-27,2022-09-30,$0.63,$0.58
9,2022-07-28,2022-06-30,--,$0.52
10,2022-05-02,2022-03-31,--,$0.36
11,2022-02-10,2021-12-31,--,$0.60
12,2021-10-26,2021-09-30,--,$0.52
13,2021-07-28,2021-06-30,--,$0.48
14,2021-05-05,2021-03-31,$0.21,$0.32
15,2021-02-10,2020-12-31,$0.28,$0.43
16,2020-11-12,2020-09-30,$0.14,$0.29
17,2020-08-05,2020-06-30,$-0.11,$0.11
18,2020-05-06,2020-03-31,$0.08,$0.08
19,2020-02-18,2019-12-31,$0.20,$0.23
20,2019-11-05,2019-09-30,$0.15,$0.21
21,2019-08-13,2019-06-30,--,$0.23
