Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-04-30,12612.29000,3976.54500,8635.74900,5409.45300,5634.00200,3001.74700,3001.74700,576.01700,2425.73000,2425.73000,,2373.91100,1435.09100,1441.16300,1.65220,1.65220,0.10250,3.04390,36.09680,28.54690,0.00800,4.23660,4.90140,0.23420,3.53760,42.88960,-5.8131,-6.1132
2019-01-31,12653.98000,3952.96200,8701.02100,5526.63900,5744.37000,2956.65000,2956.65000,575.11280,2381.53800,2381.53800,,2324.47700,1437.07400,1443.19500,1.61420,1.61420,0.10290,3.10680,35.55760,27.95490,0.00810,4.27240,4.89580,0.23220,3.52820,42.19440,5.84070,5.54880
2018-10-31,11473.36000,3286.69500,8186.66500,4952.79600,5166.98900,3019.67600,3019.67500,524.44170,2495.23400,2495.23400,,2328.51100,1443.89400,1450.48500,1.69630,1.68220,0.10250,2.89670,38.15010,29.41800,0.00760,4.36000,5.00690,0.24060,3.60430,43.18410,-3.1146,-3.4362
2018-07-31,11542.67000,3089.80100,8452.86700,5258.02800,5465.80400,2987.06300,2987.06300,603.39290,2383.67000,2383.67000,,2377.53700,1440.47700,1446.95600,1.61010,1.61010,0.10490,2.61200,36.48280,29.03830,0.00830,4.34420,4.99210,0.24060,3.57350,41.42790,8.1327,7.8736
2018-04-30,10581.08000,2699.75200,7881.33000,4633.63300,4842.15000,3039.18000,3039.18000,640.44630,2398.73400,2398.73400,,2391.67900,1443.08400,1449.73700,1.61480,1.61480,0.10660,2.57350,39.64210,31.19630,0.00770,4.38890,5.05770,0.24000,3.59610,41.35770,-3.5593,-3.8383
2018-01-31,11013.09000,2448.14500,8564.94900,5157.32000,5363.77100,3201.17800,3201.17700,818.68500,2382.49200,2382.49200,,2316.83900,1451.78100,1458.71400,1.59780,1.58990,0.10890,2.84570,38.56490,27.91120,0.00820,4.49430,5.17810,0.23600,3.66040,40.16810,7.90290,7.70930
2017-10-31,10853.76000,2212.72200,8641.04100,5591.51100,5797.22000,2843.82100,2843.82300,568.91170,2274.91100,2274.91100,,2210.58300,1466.98800,1474.42100,1.51910,1.51160,0.11070,2.26810,33.65020,26.15730,0.00910,4.37220,5.04500,0.24520,3.55320,39.19870,3.3196,3.077
2017-07-31,9503.04600,1933.65800,7569.38800,4656.39400,4849.68400,2719.70400,2719.70400,600.33600,2119.36800,2119.36800,,2051.90600,1457.85400,1465.03500,1.41000,1.40200,0.11210,2.00970,37.11980,28.00540,0.00800,4.22690,4.84520,0.23280,3.40720,37.85310,5.5485,5.4249
2017-04-30,9464.85400,1722.04300,7742.81100,4783.87000,4972.37100,2770.43900,2770.43900,660.88000,2109.55900,2109.55900,,2045.72400,1468.01500,1475.56200,1.39690,1.38940,0.11650,2.07880,36.86050,27.21820,0.00830,4.22690,4.91290,0.23350,3.39190,37.71230,6.999,6.7866
2017-01-31,8759.58200,1601.03600,7158.54500,4079.45600,4268.43100,2890.11500,2890.11500,620.16730,2269.94700,2269.94700,,2204.70600,1484.26200,1492.35000,1.48000,1.48000,0.11620,0.85120,41.65590,31.77690,0.00800,4.62580,5.34360,0.26060,3.70780,36.68140,3.70640,3.57730
2016-10-31,8535.46700,1529.66200,7005.80500,4311.08600,4505.50600,2500.29900,2500.29600,582.19460,1918.10200,1918.10200,,1853.94900,1485.87600,1494.13700,1.25250,1.25200,0.12000,1.76010,37.13960,27.53870,0.00760,3.91820,4.55650,0.21550,3.12490,36.39380,5.1645,4.9944
2016-07-31,9555.98400,1599.13000,7956.85400,4941.70700,5135.68200,2821.17200,2821.17200,574.94190,2246.23000,2246.23000,,2173.29600,1485.91500,1494.12600,1.45870,1.45870,0.12270,2.02190,36.59050,28.18760,0.00830,4.58620,5.36340,0.24150,3.63690,36.52290,0.3606,0.4969
2016-03-31,8671.35700,1489.70600,7181.65100,4603.31300,4775.95700,2405.69400,2405.69500,465.91020,1939.78500,1939.78500,,1874.19500,1487.34600,1495.60900,1.25900,1.25150,0.12310,1.76120,35.19740,27.42110,0.00790,4.18970,4.91030,0.22370,3.31190,34.54190,5.0503,4.9681
2016-01-31,8180.89500,1356.31200,6824.58300,4349.67800,4520.31100,2304.27200,2304.27200,519.91960,1784.35200,1784.35200,,1725.28700,1486.56000,1495.03500,1.15900,1.15200,0.12360,1.74630,35.31120,26.43870,0.00750,3.84240,4.61700,0.20390,3.06860,34.25290,2.98260,2.78410
2015-10-31,8702.36200,1445.38000,7256.98200,5294.24900,5069.20900,2187.77300,2109.22900,134.66000,1974.56900,1946.53100,0.00000,1946.53100,1442.93500,1449.50900,1.32000,1.32000,0.10320,1.62800,32.89860,30.36090,0.00740,4.10450,4.65910,0.22480,3.38730,,1.9538,1.3522
2015-07-31,8041.09000,1585.87000,6455.22000,3582.71000,3727.46000,2727.76000,2627.32000,636.92000,1990.40000,1992.26100,0.00000,1992.26100,1443.05200,1449.54000,1.35000,1.35000,0.10640,1.46390,34.70730,26.31810,0.00870,4.35010,4.97790,0.22830,3.57620,,9.6662,9.6662
2015-04-30,8518.35100,1600.00000,6918.35100,4017.60000,4266.40000,2651.95000,2655.20000,653.60000,2001.60000,1977.65800,0.00000,1977.65800,1442.07800,1448.65100,1.34000,1.34000,0.11800,1.52800,35.42160,26.38280,0.00910,4.61230,5.30740,0.23950,3.74320,,2.8703,3.0371
2015-01-31,9012.86400,1782.09000,7230.77400,4823.96000,5229.25000,2001.52400,2781.13000,667.74000,2113.39000,1932.47400,0.00000,1932.47400,1442.59100,1449.41900,1.32000,1.31000,0.12080,1.55330,31.64280,21.98710,0.00940,4.23160,4.94280,0.20670,3.43860,,-1.06390,-1.23070
2014-10-31,11508.46000,1734.72000,9773.74100,8358.37000,8525.44000,1248.30100,2669.27000,552.80000,2116.47000,2039.49300,0.00000,2039.49300,1442.36800,1449.34200,1.38000,1.38000,0.12600,1.32450,29.12780,22.25550,0.01060,4.40470,5.15580,0.23620,3.56180,,3.8218,-14.781
2014-07-31,7792.28000,1873.43000,5918.85000,3038.56000,3196.68000,2722.17000,2862.87000,663.93000,2198.94000,2147.54800,0.00000,2147.54800,1442.31200,1449.45500,1.45000,1.45000,0.11290,1.35020,32.55520,24.42090,0.01040,4.76420,5.51030,0.25410,3.85100,,3.0563,21.2197
2014-04-30,8474.08700,1782.96000,6691.12700,3825.55000,3972.99000,2718.13700,2596.20000,605.17000,1991.03000,1993.39600,0.00000,1993.39600,1443.11500,1450.27100,1.35000,1.35000,0.11190,1.36500,32.68050,25.09250,0.00980,4.61660,5.49330,0.24600,3.80140,,2.3701,2.232
2014-01-31,10146.07000,1865.41000,8280.65700,4724.49000,4870.72000,3409.93700,2623.78000,662.74000,1961.04000,1866.85200,0.00000,1866.85200,1442.43400,1458.74200,1.26000,1.25000,0.11240,1.42750,36.04170,25.64410,0.00860,4.24500,4.96840,0.22010,3.43150,,0.36500,0.16510
2013-10-31,10347.78000,1967.98000,8379.79900,6001.70000,6143.78000,2236.01800,2496.41000,449.18000,2047.23000,1964.75400,0.00000,1964.75400,1462.72800,1441.05600,1.32000,1.31000,0.12880,1.34810,30.19720,23.76620,0.00980,4.37780,5.11050,0.23260,3.46530,,4.1504,3.9418
2013-07-31,8490.85800,1899.07000,6591.78900,4000.95000,4141.65000,2450.13900,2607.46000,371.66000,2235.80000,2172.45700,0.00000,2172.45700,1443.35000,1465.99000,1.46000,1.44000,0.14370,1.50640,34.56390,28.79760,0.00910,5.04560,5.89230,0.26300,3.91450,,-0.4638,-0.7966
2013-04-30,8972.97200,1878.29000,7094.68200,4635.74000,4772.43000,2322.25100,2489.96000,586.10000,1903.86000,1847.12600,0.00000,1847.12600,1443.75000,1455.11800,1.24000,1.23000,0.16370,1.70310,30.53170,22.64930,0.00960,4.35500,5.05030,0.21650,3.27090,,3.573,3.6409
2013-01-31,9324.60500,2005.94000,7318.66600,4677.51000,4813.45000,2505.21600,2824.63000,740.14000,2084.49000,1993.34300,0.00000,1993.34300,1445.48900,1469.33000,1.34000,1.31000,0.18010,1.58620,33.08170,23.34580,0.01010,4.68370,5.36170,0.23630,3.44760,,-2.32810,-2.49880
2012-10-31,8179.69500,2057.59000,6122.10400,3513.70900,3657.46900,2464.63600,2552.44000,608.31000,1944.13000,1899.10100,0.00000,1899.10100,1444.19000,1469.30000,1.27000,1.26000,0.14200,2.44210,31.12980,23.16160,0.01000,4.62770,5.31920,0.23120,3.55550,,0.7857,1.1587
2012-07-31,8617.36800,2056.13000,6561.23800,3554.46000,3682.34900,2878.88900,2629.69000,425.98000,2203.71000,2236.17900,0.00000,2236.17900,1443.46000,1469.51300,1.50000,1.48000,0.14540,1.41470,32.03490,27.24120,0.01010,5.66660,6.52970,0.27570,4.32370,,-1.5092,-0.4614
2012-04-30,7682.60100,2080.37000,5602.23000,3628.84000,3756.53000,1845.70000,2090.43000,518.83000,1571.60000,1504.59800,-29.34900,1475.24900,1441.76100,1467.06300,0.98000,0.96000,0.14880,2.61220,27.75700,19.58850,0.00940,3.89710,4.44840,0.18700,2.94780,,-1.5063,-1.7795
2012-01-31,8673.66300,2123.98000,6549.68300,3731.67000,3858.05000,2691.63300,2375.77000,537.85000,1837.92000,1873.43400,-21.25500,1852.18000,1435.78100,1459.46300,1.25000,1.23000,0.16990,1.45810,29.58040,23.06120,0.01010,5.04330,5.79510,0.23460,3.71500,,0.82430,0.57530
2011-10-31,7383.50400,1896.05000,5487.45400,2475.97900,2565.46900,2921.98500,2310.04000,536.86000,1773.18000,1602.03500,-31.43200,1570.60300,1437.02300,1439.61900,1.05000,1.05000,0.15080,1.23570,33.92130,23.06320,0.00890,4.06790,4.66970,0.21020,3.07360,,11.0796,2.1844
2011-07-31,7864.48300,2137.06000,5727.42300,3775.56000,3902.79000,1824.63300,2001.56000,358.93000,1642.63000,1588.58100,-1681.90800,-93.32700,1412.94600,1412.94600,-0.11000,-0.11000,0.15310,1.18720,25.46390,-1.18730,0.01040,4.11530,4.72070,0.21020,3.08710,,7.4211,7.2045
2011-04-30,8431.78700,2199.83000,6231.95700,4152.16000,4291.83000,1940.12700,1984.16000,409.77000,1574.39000,1539.50900,0.00000,1539.50900,1426.50400,1438.04800,1.03000,1.03000,0.15110,1.20830,24.37850,18.91530,0.01090,3.95670,4.72820,0.20570,2.98010,,-0.2214,-0.458
2011-01-31,9855.14500,2204.36000,7650.78400,4755.06000,4885.43000,2765.35400,2468.09000,609.06000,1859.03000,1887.09000,0.00000,1887.09000,1424.09400,1435.29100,1.28000,1.27000,0.15970,1.45970,30.36230,23.21490,0.01130,5.05620,6.11280,0.26300,3.76560,,-10.99700,-11.21960
2010-10-31,7762.36000,1995.13000,5767.23000,3992.48900,4123.39900,1643.83100,1489.37000,371.51000,1117.86000,1107.01000,0.00000,1107.01000,1422.56500,1434.35300,0.73000,0.73000,0.13950,1.17120,19.60030,14.56840,0.01090,3.15700,3.68100,0.15820,2.39920,,3.1897,2.9078
2010-07-31,6800.38600,1810.70000,4989.68600,3542.61000,3660.82000,1328.86600,1498.35000,247.00000,1251.35000,1201.53300,0.00000,1201.53300,1421.77700,1434.37900,0.80000,0.80000,0.14060,1.26400,20.82550,16.70000,0.01060,3.48090,4.08610,0.17750,2.63810,,2.347,2.148
2010-04-30,7499.56200,1787.94000,5711.62200,3848.42000,3967.16000,1744.46200,1747.07000,431.17000,1315.90000,1293.11700,0.00000,1293.11700,1420.22500,1436.36400,0.87000,0.86000,0.12600,1.17700,23.65570,17.50910,0.01160,3.74310,4.36680,0.20280,2.88070,,2.6758,2.5469
2010-01-31,7709.54000,1821.31000,5888.22900,3795.45000,3909.34000,1978.89000,1978.87000,536.24000,1442.63000,1443.70700,0.00000,1443.70700,1479.68500,1479.68500,0.96000,0.96000,0.12920,1.21980,25.94570,18.92900,0.01220,4.35580,5.15570,0.23060,3.33360,,-0.62600,-0.73630
2009-10-31,6784.61400,1828.77000,4955.84400,3472.75900,3367.29900,1588.54500,1517.40000,379.29000,1138.11000,1177.00600,0.00000,1177.00600,1413.64400,1428.40900,0.79000,0.78000,0.13800,1.03070,20.07650,15.57280,0.01340,3.85510,4.57390,0.20930,2.92710,,2.7806,2.6274
2009-07-31,7171.50100,1687.68000,5483.82100,4992.56000,5092.14000,391.68070,1802.25000,395.70000,1406.55000,1431.00000,0.00000,1431.00000,1408.68700,1422.81000,1.02000,1.01000,0.15410,1.03640,24.59700,19.53020,0.01260,5.27170,6.42730,0.24600,3.85690,,0.2405,0.1034
2009-04-30,4217.55900,1796.35000,2421.20900,3092.56000,3405.35000,-984.14110,204.24000,213.89000,-9.65000,-44.70100,0.00000,-44.70100,1405.77000,1417.04000,-0.06000,-0.06000,0.18120,1.38240,3.48130,-0.76190,0.01070,-0.18750,-0.23660,-0.00820,-0.13210,,1.201,1.1628
2009-01-31,4785.84600,2446.36000,2339.48600,3475.34000,3565.10000,-1225.61400,1220.73000,357.40000,863.33000,859.24800,0.00000,859.24800,1366.86800,1379.19100,0.60000,0.60000,0.18550,1.17510,19.71530,13.87720,0.01060,3.46850,4.78030,0.14760,2.50980,,0.22780,0.13550
