Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,609.10000,219.50000,389.60000,174.80000,327.40000,62.20000,-60.10000,2.10000,-1.80000,3.90000,4.20000,3.20000,208.30000,62.20000,432.40000,435.60000,0.01000,0.01000,0.70250,0.52010,1.09280,63.96320,10.21180,10.21180,0.34480,0.52540,0.06760,2.51280,35.81680,0.12550,-0.09470,0.04660,0.06020,7.58020,0.2066,0.2027
2024-06-30,576.20000,220.10000,356.10000,174.40000,319.00000,37.10000,-56.40000,-19.30000,-2.90000,-16.40000,-15.70000,-16.40000,179.70000,37.10000,432.70000,432.70000,-0.04000,-0.04000,0.71000,0.52000,1.09270,61.80150,6.43870,6.43870,-3.34950,-2.84620,0.06430,2.92040,30.81740,-0.46980,0.35050,-0.17530,-0.22550,7.56310,0.0838,0.082
2024-03-31,564.50000,224.10000,340.40000,176.40000,323.80000,16.60000,-83.60000,-67.00000,-44.20000,-22.80000,-21.90000,-23.20000,199.90000,16.60000,431.60000,431.60000,-0.05000,-0.05000,0.61710,0.51000,1.05010,60.30120,2.94070,2.94070,-11.86890,-4.10980,0.06290,3.32060,27.10360,-0.65000,0.48320,-0.24390,-0.31850,7.60970,0.36820,0.36520
2023-12-31,630.40000,199.20000,431.20000,214.90000,367.40000,63.80000,-56.00000,7.80000,6.30000,1.50000,2.60000,1.70000,217.80000,63.80000,430.50000,430.50000,,0.00000,0.62960,0.50580,1.03310,68.40100,10.12060,10.12060,1.23730,0.26970,0.06900,2.44340,36.83380,0.07580,-0.05660,0.02850,0.03740,7.81960,0.394,0.3917
2023-09-30,588.50000,211.80000,376.70000,176.30000,324.60000,52.10000,-58.60000,-6.50000,-11.20000,4.70000,5.30000,4.40000,204.40010,52.10000,430.80000,432.20000,0.01000,0.01000,0.73160,0.51300,1.06280,64.01020,8.85300,8.85300,-1.10450,0.74770,0.06440,2.65810,33.85900,0.15480,-0.11420,0.05800,0.07540,7.79930,0.1579,0.1553
2023-06-30,554.70000,212.20000,342.50000,176.40000,326.00000,16.50010,-53.50000,-37.00000,-17.50000,-19.50000,-18.80000,-19.40000,165.70010,16.50010,430.50000,430.50000,-0.04000,-0.04000,0.70810,0.51160,1.05680,61.74510,2.97460,2.97460,-6.67030,-3.49740,0.05990,2.94270,30.58410,-0.54500,0.39640,-0.20290,-0.26620,7.85370,0.1361,0.1331
2023-03-31,540.40000,207.80000,332.60000,175.10000,324.70010,7.90000,-53.30000,-45.40000,-11.80000,-33.60000,-32.80000,-33.70000,157.50000,7.90000,429.60000,429.60000,-0.08000,-0.08000,0.62370,0.50660,1.03610,61.54700,1.46190,1.46190,-8.40120,-6.23610,0.05810,2.97910,30.21100,-0.94770,0.67820,-0.35260,-0.46760,7.87720,0.36240,0.35940
2022-12-31,595.00000,188.10000,406.90000,196.70000,348.60020,58.29980,-50.70000,7.60000,-15.20000,22.80000,23.50000,22.80000,208.19980,58.29990,429.10000,429.10000,0.04420,0.04420,0.63840,0.50310,1.02180,68.38660,9.79830,9.79830,1.27730,3.83190,0.06280,2.19070,41.08240,0.66980,-0.48210,0.24810,0.33280,8.05200,0.2275,0.2218
2022-09-30,556.30000,175.00000,381.30000,184.10000,335.80000,45.50000,-39.80000,5.70000,-4.20000,9.90000,10.40000,8.00000,194.90000,45.50000,429.20000,429.40000,0.02000,0.02000,0.71190,0.49750,0.99920,68.54220,8.17900,8.17900,1.02460,1.43810,0.05900,2.77590,32.42140,0.28990,-0.21680,0.11030,0.14570,8.23350,0.5197,0.5134
2022-06-30,537.30000,181.60000,355.70000,176.60000,326.00000,29.70000,-30.40000,-0.70000,-0.10000,-0.60000,0.00000,-1.80000,181.00000,29.70000,429.10000,429.10000,-0.00420,-0.00420,0.78910,0.50230,1.01830,66.20140,5.52760,5.52760,-0.13030,-0.33500,0.05540,1.67020,53.88610,0.00000,0.00000,0.00000,0.00000,8.40140,0.1808,0.173
