Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,14964.00000,13055.00000,1909.00000,24.00000,-24.00000,1933.00000,128.00000,2061.00000,328.00000,1733.00000,1733.00000,,1733.00000,2262.00000,1933.00000,268.30000,269.20000,6.46000,6.44000,1.27060,0.52700,1.16430,12.75730,12.91770,12.91770,13.77310,11.58110,0.29050,4.15240,5.92160,15.19850,17.32650,-50.18820,3.36440,8.19500,37.74340,5.23770,4.24220
2021-12-31,17729.00000,15307.00000,2422.00000,33.00000,-33.00000,2455.00000,35.00000,2490.00000,441.00000,2049.00000,2049.00000,,2049.00000,2820.00000,2455.00000,276.40000,277.40000,7.51000,7.47000,1.41570,0.51570,1.06490,13.66120,13.84740,13.84740,14.04480,11.55730,0.34850,5.13490,9.03160,9.96500,18.69700,-80.03910,4.02770,9.05480,40.43910,15.3793,13.1923
2021-09-30,16028.00000,13726.00000,2302.00000,-8.00000,8.00000,2294.00000,-1615.00000,679.00000,65.00000,614.00000,614.00000,,614.00000,2623.00000,2294.00000,276.20000,277.30000,2.22000,2.21000,1.42130,0.54780,1.21210,14.36240,14.31250,14.31250,4.23630,3.83080,0.30920,4.72820,7.07010,12.72960,6.37520,-15.53640,1.18430,2.88280,34.92200,7.0282,5.8801
2021-06-30,17029.00000,14878.00000,2151.00000,41.00000,-41.00000,2192.00000,-22.00000,2170.00000,355.00000,1815.00000,1815.00000,,1815.00000,2526.00000,2192.00000,277.40000,278.40000,6.54000,6.52000,1.35640,0.64110,1.86390,12.63140,12.87220,12.87220,12.74300,10.65830,0.32690,4.77010,6.52200,13.79940,27.79480,-25.45940,3.48380,9.97530,23.58120,4.5904,3.4425
2021-03-31,16258.00000,14072.00000,2186.00000,-4.00000,4.00000,2182.00000,29.00000,2211.00000,374.00000,1837.00000,1837.00000,,1837.00000,2518.00000,2182.00000,279.00000,280.00000,6.58000,6.56000,1.37610,0.64800,1.92060,13.44570,13.42110,13.42110,13.59950,11.29910,0.31610,4.32190,7.34330,12.25610,29.00680,-24.83780,3.57140,10.21120,22.78600,6.24290,5.23930
2020-12-31,17032.00000,14818.00000,2214.00000,75.00000,-75.00000,2289.00000,-102.00000,2187.00000,395.00000,1792.00000,1792.00000,,1792.00000,2652.00000,2289.00000,280.00000,281.20000,6.41000,6.38000,1.39080,0.65900,2.01540,12.99910,13.43940,13.43940,12.84050,10.52140,0.33590,4.18000,8.61070,10.45210,29.67870,-23.03340,3.53380,10.12030,21.64160,6.3776,3.818
2020-09-30,16495.00000,14359.00000,2136.00000,11.00000,-11.00000,2147.00000,-91.00000,2056.00000,303.00000,1753.00000,1753.00000,-55.00000,1698.00000,2466.00000,2147.00000,279.30000,280.60000,6.08000,6.05000,1.33480,0.70070,2.54210,12.94940,13.01610,13.01610,12.46440,10.29400,0.32490,4.36050,6.65120,13.53140,35.15840,-20.34590,3.45260,10.52160,17.82090,6.7113,5.2557
2020-06-30,16220.00000,14007.00000,2213.00000,-127.00000,127.00000,2086.00000,-124.00000,1962.00000,336.00000,1626.00000,1626.00000,,1626.00000,2393.00000,2086.00000,279.80000,280.80000,5.81000,5.79000,1.31450,0.76280,3.34760,13.64370,12.86070,12.86070,12.09620,10.02470,0.32700,3.97810,5.72130,15.73060,42.94770,-16.47420,3.27800,10.18800,13.54360,7.8231,6.5949
2020-03-31,15651.00000,13560.00000,2091.00000,31.00000,-31.00000,2122.00000,-92.00000,2030.00000,313.00000,1717.00000,1717.00000,,1717.00000,2423.00000,2122.00000,281.30000,282.60000,6.10000,6.08000,1.22810,0.76640,3.63890,13.36020,13.55820,13.55820,12.97040,10.97050,0.31780,3.83160,5.41180,16.63030,49.24000,-16.80040,3.48640,11.50340,12.43430,8.18830,7.15150
2019-12-31,15878.00000,13755.00000,2123.00000,26.00000,-26.00000,2149.00000,-317.00000,1832.00000,334.00000,1498.00000,1498.00000,,1498.00000,2471.00000,2149.00000,282.00000,283.80000,5.33000,5.30000,1.22350,0.78240,3.99050,13.37070,13.53450,13.53450,11.53800,9.43440,0.33410,3.80080,6.79420,13.24660,47.24060,-14.07100,3.15180,10.27790,11.32500,5.2574,2.9907
2019-09-30,15171.00000,13108.00000,2063.00000,42.00000,-42.00000,2105.00000,-324.00000,1781.00000,173.00000,1608.00000,1608.00000,0.00000,1608.00000,2407.00000,2105.00000,282.00000,283.90000,5.70000,5.66000,1.27640,0.76270,3.44220,13.59830,13.87520,13.87520,11.73950,10.59920,0.30790,3.77320,6.36370,14.14280,40.84330,-15.91610,3.26330,9.69320,13.95750,8.7707,7.6858
2019-06-30,14427.00000,12434.00000,1993.00000,15.00000,-15.00000,2008.00000,-325.00000,1683.00000,263.00000,1420.00000,1420.00000,,1420.00000,2296.00000,2008.00000,282.20000,283.90000,5.03000,5.00000,1.19610,0.81360,4.67440,13.81440,13.91840,13.91840,11.66560,9.84270,0.30160,3.45480,5.66650,15.88270,49.03320,-12.64470,2.96820,9.14180,10.25500,5.8835,5.0051
2019-03-31,14336.00000,12148.00000,2188.00000,95.00000,-95.00000,2283.00000,-338.00000,1945.00000,241.00000,1704.00000,1704.00000,,1704.00000,2560.00000,2283.00000,282.50000,284.30000,6.03000,5.99000,1.17060,0.83350,5.51980,15.26230,15.92490,15.92490,13.56720,11.88620,0.30060,3.69800,5.06040,17.78530,67.56540,-14.59900,3.57350,11.25270,8.92620,5.84950,4.85050
2018-12-31,14411.00000,12469.00000,1942.00000,-91.00000,91.00000,1851.00000,-368.00000,1483.00000,230.00000,1253.00000,1253.00000,,1253.00000,2155.00000,1851.00000,284.50000,286.80000,4.43000,4.38000,1.11840,0.89690,9.73360,13.47580,12.84440,12.84440,10.29080,8.69470,0.32110,4.16050,5.89650,15.26330,86.47340,-9.77840,2.79210,8.91620,5.15660,7.729,6.1296
2018-09-30,14318.00000,12397.00000,1921.00000,42.00000,-42.00000,1963.00000,-388.00000,1575.00000,102.00000,1473.00000,1473.00000,,1473.00000,2254.00000,1963.00000,284.30000,286.70000,5.18000,5.14000,1.10890,0.93080,14.69660,13.41670,13.71000,13.71000,11.00010,10.28780,0.31470,4.06460,5.92630,15.18650,147.00600,-11.02880,3.23770,10.16700,3.52290,1.2619,0.0772
2018-06-30,13398.00000,11645.00000,1753.00000,42.00000,-42.00000,1795.00000,-375.00000,1420.00000,257.00000,1163.00000,1163.00000,,1163.00000,2082.00000,1795.00000,285.00000,287.10000,4.08000,4.05000,1.18900,0.96570,29.70560,13.08400,13.39750,13.39750,10.59860,8.68040,0.29690,3.83310,5.39810,16.67260,242.79750,-8.33810,2.57730,8.33210,1.68200,-0.2447,-1.1663
2018-03-31,11635.00000,9977.00000,1658.00000,67.00000,-67.00000,1725.00000,-365.00000,1360.00000,203.00000,1157.00000,1157.00000,,1157.00000,2004.00000,1725.00000,285.50000,287.90000,4.05000,4.02000,1.27490,1.00830,-128.13510,14.25010,14.82600,14.82600,11.68890,9.94410,0.24950,3.12170,4.90310,18.35580,-1042.34200,-7.89920,2.48100,8.65890,-0.38880,2.19520,1.44490
2017-12-31,13844.00000,12135.00000,1709.00000,240.00000,-240.00000,1949.00000,-377.00000,1572.00000,2389.00000,-817.00000,-817.00000,,-744.00000,2264.00000,1949.00000,287.80000,290.60000,-2.56000,-2.54000,1.35560,1.06090,-18.38020,12.34470,14.07830,14.07830,11.35510,-5.37420,0.29700,4.21650,6.11210,14.72480,105.28350,5.31210,-1.75250,-6.41440,-2.73240,5.1677,3.4278
2017-09-30,12341.00000,10741.00000,1600.00000,77.00000,-77.00000,1677.00000,-380.00000,1297.00000,334.00000,963.00000,963.00000,,963.00000,1976.00000,1677.00000,287.10000,290.00000,3.35000,3.32000,1.31520,0.86770,6.56000,12.96490,13.58890,13.58890,10.50970,7.80330,0.25210,2.23630,1.36800,65.78800,44.27590,-7.69540,1.96750,5.85660,7.58540,6.0938,5.322
2017-06-30,12563.00000,10907.00000,1656.00000,60.00000,-60.00000,1716.00000,-374.00000,1342.00000,387.00000,955.00000,955.00000,,955.00000,2012.00000,1716.00000,288.50000,291.20000,3.31000,3.28000,1.21440,0.91370,10.58780,13.18160,13.65920,13.65920,10.68220,7.60170,0.25790,2.20740,1.43380,62.77000,70.79320,-7.14020,1.96050,6.10930,4.68420,5.3335,4.3756
2017-03-31,11212.00000,9806.00000,1406.00000,-4.00000,4.00000,1402.00000,-367.00000,1035.00000,246.00000,789.00000,789.00000,,789.00000,1687.00000,1402.00000,290.00000,292.80000,2.72000,2.69000,1.21980,0.90010,9.00690,12.54010,12.50450,12.50450,9.23120,7.03710,0.22960,1.93260,1.26420,71.19250,49.77920,-5.97410,1.61560,4.97450,5.47600,5.68990,5.10930
2016-12-31,13794.00000,12102.00000,1692.00000,75.00000,-75.00000,1767.00000,-644.00000,1123.00000,256.00000,867.00000,867.00000,-8.00000,859.00000,2094.00000,1767.00000,299.30000,303.10000,2.94000,2.91000,1.20460,0.89890,8.89290,12.26620,12.80990,12.80990,8.14120,6.22730,0.28850,2.59140,1.68180,53.51460,53.98510,-6.54290,1.81360,5.45690,5.55710,2.3565,0.9248
2016-09-30,11551.00000,10167.00000,1384.00000,204.00000,-204.00000,1588.00000,-161.00000,1427.00000,338.00000,1089.00000,1089.00000,1306.00000,2395.00000,1883.00000,1588.00000,298.50000,302.10000,8.02000,7.93000,1.18610,0.85480,5.88640,11.98170,13.74770,13.74770,12.35390,20.73410,0.23700,2.09540,1.28990,69.77320,44.81480,-8.66620,2.23440,6.50770,8.29420,4.5386,3.7201
2016-06-30,11577.00000,10347.00000,1230.00000,145.00000,-145.00000,1375.00000,-165.00000,1210.00000,311.00000,899.00000,899.00000,122.00000,1021.00000,1672.00000,1375.00000,303.10000,307.10000,3.37000,3.32000,1.03070,0.82680,4.94130,10.62450,11.87700,11.87700,10.45180,8.81920,0.22970,2.01460,1.24820,72.10420,29.99670,-6.12610,1.78340,5.19530,9.89110,4.8246,4.0569
2016-03-31,10368.00000,9273.00000,1095.00000,63.00000,-63.00000,1158.00000,-164.00000,994.00000,188.00000,806.00000,806.00000,92.00000,898.00000,1454.00000,1158.00000,304.50000,308.70000,2.95000,2.91000,1.05730,0.81840,4.80830,10.56130,11.16900,11.16900,9.58720,8.66130,0.20670,1.77540,1.20280,74.82640,25.36990,-5.54830,1.60690,4.60650,10.45070,5.40010,4.91090
2015-12-31,8722.00000,7961.00000,761.00000,-42.00000,42.00000,719.00000,-118.00000,601.00000,38.00000,563.00000,563.00000,370.00000,933.00000,1019.00000,719.00000,310.30000,314.70000,3.06000,3.01000,1.04710,0.82200,4.92770,8.72510,8.24350,8.24350,6.89060,10.69710,0.17690,1.65200,1.20240,74.85210,18.17890,-4.84510,1.14190,3.23530,10.22110,4.2583,2.8735
2015-09-30,10060.00000,8963.00000,1097.00000,95.00000,-95.00000,1192.00000,-103.00000,1089.00000,333.00000,756.00000,756.00000,109.00000,865.00000,1428.00000,1192.00000,308.40000,312.70000,2.80000,2.77000,1.15990,0.72620,2.99040,10.90460,11.84890,11.84890,10.82510,8.59840,0.25390,2.76890,1.49260,60.29820,26.87520,-9.42760,1.90830,7.35910,9.16290,4.9277,4.3062
2015-06-30,11643.00000,10272.00000,1371.00000,74.00000,-74.00000,1445.00000,-102.00000,1343.00000,414.00000,929.00000,929.00000,,929.00000,1691.00000,1445.00000,312.00000,316.10000,2.98000,2.94000,1.21090,0.72720,2.81760,11.77530,12.41090,12.41090,11.53480,7.97900,0.29220,3.38790,1.64820,54.60450,31.15360,-11.78190,2.33140,8.49800,9.60280,4.0343,3.4254
2015-03-31,10111.00000,8848.00000,1263.00000,93.00000,-93.00000,1356.00000,-90.00000,1266.00000,388.00000,878.00000,878.00000,,878.00000,1600.00000,1356.00000,315.40000,320.20000,2.78000,2.74000,1.31560,0.70480,2.38750,12.49140,13.41110,13.41110,12.52100,8.68360,0.25440,2.86620,1.54480,58.25830,24.94320,-11.99290,2.20870,7.36330,11.18310,2.98880,2.62020
2014-12-31,6876.00000,6180.00000,696.00000,66.00000,-66.00000,762.00000,-85.00000,677.00000,134.00000,543.00000,543.00000,,904.00000,1030.00000,762.00000,316.80000,322.40000,2.87000,2.82000,1.10890,0.64370,1.80650,10.12220,11.08200,11.08200,9.84580,13.14720,0.18560,2.20400,1.17000,76.92410,15.97060,-6.97410,1.46570,5.69060,10.82800,-0.647,-1.851
2014-09-30,11114.00000,9839.00000,1275.00000,117.00000,-117.00000,1392.00000,-81.00000,1311.00000,423.00000,888.00000,888.00000,,888.00000,1639.00000,1392.00000,316.30000,321.80000,2.81000,2.76000,1.12780,0.57410,1.34780,11.47200,12.52470,12.52470,11.79590,7.98990,0.30090,3.39510,1.82770,49.24330,19.41410,-14.32260,2.40440,8.26890,14.47470,3.0854,2.4538
2014-06-30,11306.00000,9965.00000,1341.00000,85.00000,-85.00000,1426.00000,-85.00000,1341.00000,452.00000,889.00000,889.00000,,889.00000,1668.00000,1426.00000,316.80000,322.10000,2.81000,2.76000,1.16600,0.58820,1.42830,11.86100,12.61280,12.61280,11.86100,7.86310,0.30350,3.76610,1.75720,51.21710,20.58350,-14.37120,2.38660,8.47640,13.60800,3.0933,2.6248
2014-03-31,10650.00000,9279.00000,1371.00000,61.00000,-61.00000,1432.00000,-84.00000,1348.00000,415.00000,933.00000,933.00000,,933.00000,1669.00000,1432.00000,319.10000,325.10000,2.92000,2.87000,1.18670,0.56170,1.28170,12.87320,13.44600,13.44600,12.65730,8.76060,0.28850,3.14650,1.70260,52.85920,19.43750,-16.75050,2.52720,8.51900,15.12400,6.45960,6.14270
2013-12-31,11533.00000,10795.00000,738.00000,96.00000,-96.00000,834.00000,-88.00000,746.00000,258.00000,488.00000,488.00000,,488.00000,1120.00000,834.00000,320.90000,326.50000,1.52000,1.50000,1.19870,0.55570,1.25090,6.39900,7.23140,7.23140,6.46840,4.23130,0.31870,3.62610,1.97690,45.52680,9.92270,-8.98710,1.34850,4.40830,15.41690,2.9066,1.8453
2013-09-30,11347.00000,10163.00000,1184.00000,70.00000,-70.00000,1254.00000,-81.00000,1173.00000,331.00000,842.00000,842.00000,31.00000,873.00000,1486.00000,1254.00000,321.30000,327.50000,2.72000,2.66000,1.14850,0.82820,4.82070,10.43450,11.05140,11.05140,10.33750,7.69370,0.29160,3.48050,1.64000,54.87880,65.93580,-9.09580,2.16410,11.32790,3.98680,2.7075,2.0736
2013-06-30,11408.00000,10184.00000,1224.00000,74.00000,-74.00000,1298.00000,-87.00000,1211.00000,352.00000,859.00000,859.00000,,859.00000,1538.00000,1298.00000,320.80000,325.90000,2.68000,2.64000,1.17350,0.89840,8.84730,10.72930,11.37800,11.37800,10.61540,7.52980,0.29290,3.51780,1.67130,53.85170,123.77520,-8.89420,2.20560,12.56950,2.16240,1.9195,1.379
2013-03-31,11070.00000,10029.00000,1041.00000,78.00000,-78.00000,1119.00000,-94.00000,1025.00000,264.00000,761.00000,761.00000,,761.00000,1351.00000,1119.00000,321.70000,326.30000,2.37000,2.33000,1.17800,0.95290,20.73680,9.40380,10.10840,10.10840,9.25930,6.87440,0.27970,3.46420,1.58870,56.65040,250.32890,-7.57060,1.92270,11.78380,0.94880,6.38980,6.06500
2012-12-31,12099.00000,11104.00000,995.00000,66.00000,-66.00000,1061.00000,-103.00000,958.00000,389.00000,569.00000,569.00000,,569.00000,1338.00000,1061.00000,323.70000,328.40000,1.76000,1.74000,1.13990,0.99370,161.74360,8.22380,8.76930,8.76930,7.91800,4.70290,0.31300,3.78070,1.84350,48.81970,1458.97400,-5.50770,1.47190,9.18190,0.12150,-4.0069,-5.3097
2012-09-30,11869.00000,10849.00000,1020.00000,117.00000,-117.00000,1137.00000,-91.00000,1046.00000,319.00000,727.00000,727.00000,0.00000,727.00000,1384.00000,1137.00000,323.50000,328.30000,2.25000,2.21000,1.24650,0.72300,2.67160,8.59380,9.57960,9.57960,8.81290,6.12520,0.30180,3.76960,1.84650,48.74210,29.77070,-9.39160,1.84890,8.24640,7.54670,4.7974,4.1624
2012-06-30,11921.00000,10749.00000,1172.00000,20.00000,-20.00000,1192.00000,-75.00000,1117.00000,336.00000,781.00000,781.00000,,781.00000,1425.00000,1192.00000,324.50000,328.80000,2.41000,2.38000,1.20640,0.74210,2.94600,9.83140,9.99920,9.99920,9.37000,6.55150,0.31060,4.26380,1.81470,49.59400,35.43560,-9.81900,2.03460,9.13770,6.79370,2.5691,2.0371
2012-03-31,11293.00000,10284.00000,1009.00000,35.00000,-35.00000,1044.00000,-93.00000,951.00000,283.00000,668.00000,668.00000,,668.00000,1275.00000,1044.00000,324.10000,328.60000,2.06000,2.03000,1.19240,0.80450,4.11440,8.93470,9.24470,9.24470,8.42110,5.91520,0.29450,4.32100,1.68050,53.55530,42.46660,-7.77020,1.74230,8.30330,4.84540,1.39380,0.99510
2011-12-31,12211.00000,11183.00000,1028.00000,94.00000,-94.00000,1122.00000,-156.00000,966.00000,268.00000,698.00000,698.00000,-15.00000,683.00000,1391.00000,1122.00000,335.90000,339.90000,2.10000,2.07000,1.16190,0.86580,6.45350,8.41860,9.18840,9.18840,7.91090,5.59330,0.32210,4.50750,2.01370,44.69410,69.73030,-7.63090,1.84130,9.35530,3.11840,3.0281,1.8299
2011-09-30,12119.00000,11123.00000,996.00000,45.00000,-45.00000,1041.00000,-92.00000,949.00000,284.00000,665.00000,665.00000,35.00000,700.00000,1288.00000,1041.00000,329.80000,333.60000,2.12000,2.10000,1.20790,0.68960,2.39140,8.21850,8.58980,8.58980,7.83070,5.77610,0.33490,6.21740,1.85790,48.44210,22.59600,-9.98050,1.83770,7.01400,9.09540,1.9455,1.1862
2011-06-30,11543.00000,10637.00000,906.00000,87.00000,-87.00000,993.00000,-75.00000,918.00000,170.00000,748.00000,748.00000,-6.00000,742.00000,1239.00000,993.00000,342.80000,346.60000,2.16000,2.14000,1.15740,0.60480,1.53010,7.84890,8.60260,8.60260,7.95290,6.42810,0.32320,4.77850,1.76310,51.04650,22.74940,-11.82240,2.09420,8.99150,9.79670,2.6637,2.0861
2011-03-31,10626.00000,9812.00000,814.00000,50.00000,-50.00000,864.00000,-66.00000,798.00000,242.00000,556.00000,556.00000,-26.00000,530.00000,1110.00000,864.00000,348.50000,352.60000,1.52000,1.50000,1.18610,0.56990,1.32500,7.66050,8.13100,8.13100,7.50990,4.98780,0.28970,4.30920,1.61420,55.75660,14.66630,-9.55650,1.51590,6.30810,10.91570,4.87520,4.50650
2010-12-31,12711.00000,11594.00000,1117.00000,58.00000,-58.00000,1175.00000,-115.00000,1060.00000,236.00000,824.00000,824.00000,137.00000,961.00000,1614.00000,1175.00000,364.20000,368.30000,2.67000,2.64000,1.13090,0.58940,1.43520,8.78770,9.24400,9.24400,8.33920,7.56040,0.36200,4.90650,2.23310,40.30210,23.56310,-13.49050,2.34670,9.67590,10.10690,1.0129,-0.8205
2010-09-30,11343.00000,10554.00000,789.00000,88.00000,-88.00000,877.00000,-48.00000,829.00000,272.00000,557.00000,557.00000,3.00000,560.00000,1090.00000,877.00000,360.10000,363.90000,1.56000,1.54000,1.19770,0.56160,1.28100,6.95580,7.73160,7.73160,7.30850,4.93700,0.31910,5.04250,1.80760,49.78840,14.21640,-9.55730,1.56680,6.23250,10.87950,1.5755,1.0927
2010-06-30,11280.00000,10238.00000,1042.00000,73.00000,-73.00000,1115.00000,-105.00000,1010.00000,296.00000,714.00000,714.00000,110.00000,824.00000,1316.00000,1115.00000,367.60000,371.70000,2.24000,2.22000,1.19840,0.57340,1.34410,9.23760,9.88480,9.88480,8.95390,7.30500,0.31130,4.33810,1.76720,50.92820,19.12160,-11.43860,1.97030,8.15720,10.30080,3.3661,3.0098
2010-03-31,10337.00000,9441.00000,896.00000,42.00000,-42.00000,938.00000,-59.00000,879.00000,360.00000,519.00000,519.00000,14.00000,533.00000,1137.00000,938.00000,373.50000,377.70000,1.43000,1.41000,1.20280,0.55640,1.25450,8.66790,9.07420,9.07420,8.50340,5.15620,0.28490,3.81300,1.56380,57.55060,12.88480,-8.38040,1.43030,5.71520,10.85720,4.36590,4.12230
2009-12-31,11655.00000,10511.00000,1144.00000,20.00000,-20.00000,1164.00000,-58.00000,1106.00000,322.00000,784.00000,784.00000,-8.00000,776.00000,1553.00000,1164.00000,384.80000,388.90000,2.05000,2.01000,1.16570,0.55030,1.22350,9.81550,9.98710,9.98710,9.48950,6.65810,0.33190,4.81490,1.92300,46.80310,18.98770,-13.47310,2.23290,8.53940,11.06970,-0.834,-2.5844
2009-09-30,10767.00000,9781.00000,986.00000,82.00000,-82.00000,1068.00000,-20.00000,1048.00000,262.00000,786.00000,786.00000,11.00000,797.00000,1283.00000,1068.00000,381.40000,385.50000,2.09000,2.07000,1.07420,0.53160,1.21180,9.15760,9.91920,9.91920,9.73340,7.40220,0.30120,4.70470,1.77470,50.71330,25.03190,-11.00530,2.19910,11.72610,8.24620,3.7783,3.2954
2009-06-30,11072.00000,10060.00000,1012.00000,66.00000,-66.00000,1078.00000,-28.00000,1050.00000,319.00000,731.00000,731.00000,3.00000,734.00000,1286.00000,1078.00000,386.90000,390.90000,1.90000,1.88000,1.05550,0.55820,1.34930,9.14020,9.73630,9.73630,9.48340,6.62930,0.31830,5.43200,1.80590,49.83650,25.92200,-10.09110,2.10130,11.45230,7.33700,2.9259,2.4966
2009-03-31,10373.00000,9368.00000,1005.00000,52.00000,-52.00000,1057.00000,-79.00000,978.00000,312.00000,666.00000,666.00000,,666.00000,1259.00000,1057.00000,393.40000,393.40000,1.69000,1.68000,1.02690,0.55830,1.34980,9.68860,10.18990,10.18990,9.42830,6.42050,0.30040,4.87660,1.70130,52.89980,23.62540,-9.22950,1.92860,10.43560,7.24890,3.09610,2.76050
