Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,
2024-03-31,4.74200,0.82300,-5.56500,0.05900,-5.50600,-5.50600,-5.50600,-5.50600,-5.56100,-5.56500,0.08440,0.08440,-65.26690,-65.26690,1.61240,,-297.94320,-297.94370,-102.55170,-297.94370,23.96930,-43.76220,-43.84510
2023-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,42.9712,42.9712
2023-03-31,1.45400,0.96200,-2.41600,0.10800,-2.30800,-2.30800,-2.30800,-2.30800,-2.41400,-2.41600,0.04540,0.04540,-50.86980,-50.86980,8.10070,,-25.95300,-25.95300,-22.15180,-25.95300,199.03620,-42.97120,-42.97120
2022-03-31,0.68000,0.99200,-1.67200,-0.02200,-1.69400,-1.69400,-1.69400,-1.69400,-1.67000,-1.67200,0.04370,0.04370,-38.39230,-38.39230,22.98700,0.01870,-10.14310,-10.14310,-9.56790,-10.14310,382.31620,-25.36400,-25.36400
2021-03-31,1.02900,1.01000,-2.03900,-0.00200,-2.04100,-2.04100,-2.04100,-2.04100,-2.03800,-2.03900,0.03770,0.03770,-55.18900,-55.18900,28.78810,,-10.00490,-10.00490,-9.55790,-10.00490,486.48580,-47.56090,-47.90560
2020-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,89.4102,89.4102
2020-03-31,0.02400,0.10800,-0.13200,-1.16400,-1.29600,-1.29600,-1.29600,-1.29600,-0.13200,-0.13200,0.00240,0.00240,-662.26750,-662.26750,,,,,,,,-89.41020,-89.41020
2019-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,0,0
