Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3992.00000,2344.00000,1648.00000,416.00000,526.00000,1122.00000,-173.00000,949.00000,241.00000,708.00000,708.00000,,708.00000,1864.00000,1122.00000,66.01900,66.18500,10.73000,10.70000,0.82490,0.58070,1.56090,41.28260,28.10620,28.10620,23.77250,17.73550,0.14050,11.10900,1.66610,54.01800,8.25080,68.47200,2.49190,3.45960,130.60290,18.4653,2.1187
2024-06-30,3773.00000,2255.00000,1518.00000,404.00000,514.00000,1004.00000,-169.00000,835.00000,199.00000,636.00000,636.00000,,636.00000,1724.00000,1004.00000,66.56300,66.71200,9.56000,9.54000,0.81100,0.58180,1.55650,40.23320,26.61010,26.61010,22.13090,16.85660,0.13660,10.29680,1.66950,53.90940,7.68020,80.71070,2.30330,3.21200,125.02450,19.1234,2.9073
2024-03-31,3485.00000,2139.00000,1346.00000,389.00000,494.00000,852.00000,-157.00000,695.00000,153.00000,542.00000,542.00000,,542.00000,1542.00000,852.00000,67.21300,67.41700,8.06000,8.04000,0.89450,0.58230,1.52770,38.62270,24.44760,24.44760,19.94260,15.55240,0.13070,10.28370,1.56910,57.35730,6.67490,91.70900,2.03320,2.78840,121.56230,15.26320,12.69710
2023-12-31,3728.00000,2166.00000,1562.00000,393.00000,499.00000,1063.00000,-161.00000,902.00000,223.00000,679.00000,679.00000,,679.00000,1763.00000,1063.00000,68.47000,68.71000,10.00000,9.94000,0.80640,0.55290,1.41670,41.89910,28.51400,28.51400,24.19530,18.21350,0.14570,10.56590,1.67170,53.83580,8.35180,44.67110,2.65350,3.73430,120.85630,20.2657,16.4986
2023-09-30,3765.00000,2180.00000,1585.00000,374.00000,486.00000,1099.00000,-156.00000,943.00000,240.00000,703.00000,703.00000,,703.00000,1798.00000,1099.00000,68.15300,68.26300,10.30000,10.29000,0.81080,0.57700,1.55080,42.09830,29.18990,29.18990,25.04650,18.67200,0.14570,10.84580,1.65350,54.43030,9.06400,56.87700,2.72140,3.83400,114.50670,15.8316,4.9032
2023-06-30,3554.00000,2129.00000,1425.00000,378.00000,500.00000,925.00000,-153.00000,772.00000,181.00000,591.00000,591.00000,,591.00000,1624.00000,925.00000,68.71800,68.84100,8.60000,8.58000,0.74490,0.58600,1.61010,40.09570,26.02700,26.02700,21.72200,16.62920,0.13930,10.13810,1.66230,54.14180,7.97140,72.51530,2.31710,3.30040,108.58070,18.9011,4.882
2023-03-31,3285.00000,2044.00000,1241.00000,382.00000,501.00000,740.00000,-146.00000,594.00000,143.00000,451.00000,451.00000,,451.00000,1437.00000,740.00000,69.41400,69.74500,6.50000,6.47000,1.15000,0.61710,1.63370,37.77780,22.52660,22.52660,18.08220,13.72910,0.13340,9.20720,1.61500,55.72600,6.32540,81.40790,1.83120,2.42190,103.43080,13.46330,6.72450
2022-12-31,3296.00000,1808.00000,1488.00000,378.00000,464.00000,1024.00000,-129.00000,895.00000,256.00000,639.00000,639.00000,,639.00000,1605.00000,1024.00000,70.70300,70.97300,9.10000,9.04000,1.11370,0.61350,1.61000,45.14560,31.06800,31.06800,27.15410,19.38710,0.13630,7.79310,1.64470,54.72090,9.04840,109.41780,2.64240,3.49730,101.82100,17.0376,8.4872
2022-09-30,3051.00000,1685.00000,1366.00000,356.00000,445.00000,921.00000,-105.00000,816.00000,210.00000,606.00000,606.00000,,606.00000,1484.00000,921.00000,69.85400,70.05300,8.69000,8.66000,1.02780,0.60560,1.55990,44.77220,30.18680,30.18680,26.74530,19.86230,0.14240,8.73060,1.57760,57.05020,9.53880,195.48390,2.82930,3.76230,91.66330,16.8329,2.6446
2022-06-30,2771.00000,1621.00000,1150.00000,343.00000,435.00000,715.00000,-107.00000,608.00000,115.00000,493.00000,493.00000,,493.00000,1266.00000,715.00000,71.22100,71.35400,6.91000,6.90000,1.06970,0.61750,1.62440,41.50130,25.80300,25.80300,21.94150,17.79140,0.13310,8.14570,1.58890,56.64380,8.15420,-508.24740,2.36790,3.11890,86.23220,16.4001,5.4985
