Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7.60400,6.98200,0.62200,3.60900,9.05200,12.66100,-12.03900,0.72900,-11.31000,0.01300,-11.32300,-11.32300,-11.32300,-11.18000,-12.03900,43.66900,43.66900,-0.26000,-0.26000,5.52350,,,8.17990,-158.32460,-158.32460,-148.73750,-148.90850,0.07180,0.32850,2.03320,44.26620,-13.42020,-13.42020,-10.69790,-13.42020,1.96100,-0.1963,-0.2013
2024-06-30,6.61800,6.80700,-0.18900,3.74400,9.44500,13.18900,-13.37800,0.81500,-12.56300,0.01500,-12.57800,-12.57800,-12.57800,-12.55000,-13.37800,43.61700,43.61700,-0.29000,-0.29000,5.91580,,,-2.85580,-202.14560,-202.14560,-189.83070,-190.05740,0.05650,0.31770,1.32070,68.14600,-13.29750,-13.29750,-10.74260,-13.29750,2.20450,-0.2289,-0.2394
2024-03-31,5.61100,7.13400,-1.52300,3.84200,8.90800,12.75000,-14.27300,0.95400,-13.31900,0.00300,-13.32200,-13.32200,-13.32200,-13.46700,-14.27300,43.24600,43.24600,-0.31000,-0.31000,6.93330,,,-27.14310,-254.37530,-254.37530,-237.37300,-237.42650,0.04390,0.34940,1.14020,78.93250,-12.57470,-12.57470,-10.42970,-12.57470,2.47570,-0.35900,-0.37250
2023-12-31,6.33700,6.50900,-0.17200,3.31800,8.69800,12.01600,-12.18800,1.02400,-11.16400,0.00800,-11.17200,-11.17200,-11.17200,-11.39400,-12.18800,43.02400,43.02400,-0.26000,-0.26000,6.34230,,,-2.71420,-192.33080,-192.33090,-176.17170,-176.29790,0.04420,0.32610,1.14550,78.56720,-9.46870,-9.46870,-7.78800,-9.46870,2.78210,-0.2218,-0.2316
2023-09-30,6.14500,7.77600,-1.63100,3.11600,9.70200,12.81800,-14.44900,1.06700,-13.38200,0.01000,-13.39200,-13.39200,-13.39200,-13.66800,-14.44900,43.08000,43.08000,-0.31000,-0.31000,7.36620,,,-26.54190,-235.13420,-235.13420,-217.77060,-217.93330,0.04090,0.38510,1.57280,57.22210,-10.47990,-10.47990,-8.91820,-10.47990,3.01400,-0.2251,-0.2356
2023-06-30,5.00200,6.89400,-1.89200,3.23300,9.92900,13.16200,-15.05400,1.04400,-14.01000,0.00600,-14.01600,-14.01600,-14.01600,-14.28300,-15.05400,43.06000,43.06000,-0.33000,-0.33000,9.20890,,,-37.82490,-300.95960,-300.95960,-280.08800,-280.20790,0.03110,0.32920,1.44730,62.18310,-10.03810,-10.03810,-8.70860,-10.03810,3.29880,-0.2112,-0.216
2023-03-31,5.03500,6.82500,-1.79000,3.15300,9.92900,13.08200,-14.87200,0.99200,-13.88000,0.00700,-13.88700,-13.88700,-13.88700,-14.11300,-14.87200,42.81300,42.81300,-0.32000,-0.32000,9.45420,,,-35.55110,-295.37240,-295.37240,-275.67030,-275.80930,0.02910,0.32590,0.91380,98.49060,-9.10960,-9.10960,-8.01420,-9.10960,3.60200,-0.38970,-0.40750
2022-12-31,4.37400,6.97500,-2.60100,3.40300,11.25600,14.65900,-17.26000,0.82000,-16.44000,0.00700,-16.44700,-16.44700,-16.44700,-16.40000,-17.26000,42.45400,42.45400,-0.39000,-0.39000,7.27430,,,-59.46500,-394.60450,-394.60460,-375.85740,-376.01740,0.02290,0.32920,0.81470,110.47330,-10.01830,-10.01830,-8.62680,-10.01830,3.90020,-0.2762,-0.2955
2022-09-30,4.73900,7.53300,-2.79400,2.97300,11.11900,14.09200,-16.88600,0.55400,-16.33200,0.00700,-16.33900,-16.33900,-16.33900,-16.15200,-16.88600,42.51800,42.51800,-0.38000,-0.38000,9.50410,,,-58.95760,-356.31990,-356.31990,-344.62970,-344.77740,0.02350,0.36000,1.01740,88.46170,-9.12710,-9.12710,-8.09200,-9.12710,4.26290,-0.3549,-0.3921
2022-06-30,3.86000,5.08100,-1.22100,2.96500,9.88800,12.85300,-14.07400,0.37100,-13.70300,-0.61300,-13.09000,-13.09000,-13.09000,-13.39100,-14.07400,42.49400,42.49400,-0.31000,-0.31000,13.44970,,,-31.63210,-364.61140,-364.61140,-355.00000,-339.11920,0.01790,0.23860,0.94150,95.59590,-6.71400,-6.71400,-6.05620,-6.71400,4.59350,-0.3499,-0.3963
2022-03-31,4.16000,6.08400,-1.92400,3.52500,9.55000,13.07500,-14.99900,0.09200,-14.90700,0.02300,-14.93000,-14.93000,-14.93000,-14.43900,-14.99900,42.19800,42.19800,-0.35000,-0.35000,12.56700,,,-46.25000,-360.55290,-360.55290,-358.34140,-358.89430,0.01810,0.34350,1.08470,82.96880,-7.21010,-7.21010,-6.48980,-7.21010,4.93710,-0.39810,-0.45390
2021-12-31,5.20800,7.79400,-2.58600,2.85600,9.11400,11.97000,-14.55600,-0.01500,-14.57100,0.03400,-14.60500,-14.60500,-14.60500,-14.10600,-14.55600,19.78400,19.78400,54.67000,54.67000,12.00730,,,-49.65440,-279.49310,-279.49310,-279.78110,-280.43390,0.02160,0.49740,1.04060,86.49190,-6.60920,-6.60920,-6.05590,-6.60920,5.32910,-1.5868,-1.7135
2021-09-30,6.89900,8.21000,-1.31100,2.44100,8.37100,10.81200,-12.12300,-12.84400,-24.96700,0.02000,-24.98700,-24.98700,-25.22800,-11.73600,-12.12300,35.31610,35.31610,-0.71000,-0.71000,13.77880,,,-19.00280,-175.72110,-175.72110,-361.89300,-365.67620,0.02710,0.57950,1.37810,65.30510,-10.64430,-10.64430,-9.82090,-10.64430,5.67680,31.5826,32.6589
2021-06-30,6.13000,7.90800,-1.77800,2.33700,6.74700,9.08400,-10.86200,-0.95100,-11.81300,0.01800,-11.83100,-11.83100,-13.90000,-10.51400,-10.86200,0.69470,0.69470,-20.01000,-20.01000,7.37570,-0.17900,-0.15180,-29.00490,-177.19410,-177.19410,-192.70800,-226.75370,0.04740,0.66400,2.00520,44.88250,7.19100,7.19100,-9.15410,8.47800,-170.26090,-15.2046,-15.9242
2021-03-31,4.99500,7.06100,-2.06600,2.14700,5.47800,7.62500,-9.69100,-12.39100,-22.08200,0.01900,-22.10100,-22.10100,-24.29900,-9.34700,-9.69100,0.64100,0.64100,-37.89000,-37.89000,8.96580,-0.19720,-0.16470,-41.36140,-194.01400,-194.01400,-442.08210,-486.46650,0.03600,0.72220,1.34130,67.09910,14.63190,14.63190,-15.90960,17.51780,-162.56100,-17.56940,-17.96100
2020-12-31,5.23800,8.39400,-3.15600,1.62500,4.93400,6.55900,-9.71500,-1.60400,-11.31900,0.02000,-11.33900,-11.33900,-11.33900,-9.39600,-9.71500,0.35900,0.35900,-36.90000,-36.90000,3.99810,-0.24280,-0.19530,-60.25200,-185.47160,-185.47160,-216.09390,-216.47580,0.07480,0.93630,1.05010,85.70450,8.92790,8.92790,-16.19930,11.09540,-207.23830,-13.7977,-14.1298
2020-09-30,5.24700,6.61200,-1.36500,2.22400,3.98800,6.21200,-7.57700,-0.86800,-8.44500,0.02000,-8.46500,-8.46500,-10.70900,-7.24700,-7.57700,0.35600,0.35600,-30.08000,-30.08000,,,,-26.01490,-144.40630,-144.40630,-160.94910,-204.09760,,,,,,,,,,-24.4242,-24.9051
2020-06-30,2.59300,4.18200,-1.58900,1.24400,3.17900,4.42300,-6.01200,-3.18100,-9.19300,0.07400,-9.26700,-9.26700,-11.28600,-5.62600,-6.01200,0.35350,0.35350,-31.93000,-31.93000,,,,-61.28040,-231.85500,-231.85500,-354.53140,-435.24870,,,,,,,,,,-24.5936,-25.4791
2020-03-31,2.99900,4.96000,-1.96100,1.43800,3.83700,5.27500,-7.23600,-0.75100,-7.98700,0.02000,-8.00700,-8.00700,-9.61300,-6.76200,-7.23600,0.35350,0.35350,-27.20000,-27.20000,,,,-65.38850,-241.28040,-241.28040,-266.32210,-320.54020,,,,,,,,,,-23.52430,-23.74780
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
