Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,453.80910,89.57400,364.23500,44.20800,122.75700,,167.05700,197.17810,-25.79500,171.38300,35.69200,135.69100,135.69100,,135.69100,200.99310,197.17810,24.67600,25.07900,5.54000,5.44000,1.62360,1.78180,-2.29470,80.26180,43.44960,43.44960,37.76550,29.90050,0.26420,1.06370,84.61220,-14.09520,-7.77410,7.89870,11.01980,-39.46700,8.9891,8.707
2024-06-30,447.84900,88.22500,359.62400,44.21700,124.88100,,169.37300,190.25100,-22.93300,167.31800,41.06200,126.25600,126.25600,,126.25600,194.08500,190.25100,24.64600,25.01500,5.12000,5.05000,1.87160,1.65010,-2.55630,80.30030,42.48110,42.48110,37.36040,28.19160,0.26210,1.02330,87.94780,-15.22430,-7.86100,7.38840,9.89750,-33.76100,8.5708,8.2628
2024-03-31,433.80900,86.94600,346.86300,40.88000,110.86700,,152.02200,194.84100,-22.10700,172.73400,42.93500,129.79900,129.79900,,129.79900,198.19500,194.84100,24.81900,25.15400,5.23000,5.16000,2.03560,1.56900,-2.77800,79.95750,44.91400,44.91400,39.81800,29.92080,0.25470,0.92490,97.30610,-17.64390,-8.58230,7.62130,10.03870,-29.72000,2.8365,2.4618
2023-12-31,382.05900,83.46100,298.59800,42.63500,104.32900,,147.23900,151.35900,-20.76900,130.59000,9.52500,121.06500,121.06500,,121.06500,154.18300,151.35900,24.76400,25.21900,4.89000,4.80000,1.30510,1.67020,-2.70290,78.15500,39.61670,39.61670,34.18060,31.68750,0.23980,1.03970,86.56520,-16.68100,-8.05170,7.59730,11.17980,-29.17180,4.84240,4.78840
2023-09-30,389.73300,82.83200,306.90100,41.59600,99.33100,,141.20200,165.69900,-25.23400,140.46500,39.04100,101.42400,101.42400,,101.42400,168.69500,165.69900,24.98600,25.36700,4.08000,4.01000,1.51340,1.61230,-2.70590,78.74650,42.51600,42.51600,36.04140,26.02400,0.24740,1.00460,89.58760,-14.74210,-6.93620,6.43850,9.02620,-27.77510,6.4528,6.6526
2023-06-30,398.68800,71.84600,326.84200,41.45500,108.08100,,149.81100,177.03100,-19.24400,157.78700,29.02900,128.75800,128.75800,,128.75800,180.37900,177.03100,24.95900,25.33700,5.16000,5.08000,1.46330,1.63380,-2.74110,81.97940,44.40340,44.40340,39.57660,32.29540,0.25160,1.03820,86.68970,-18.29010,-8.68940,8.12570,11.59270,-28.28120,4.8628,4.8305
2023-03-31,380.26600,79.80600,300.46000,40.26600,100.15800,,140.69900,159.76100,-22.29200,137.46900,35.91900,101.55000,101.55000,,101.55000,163.77500,159.76100,25.11600,25.41900,4.04000,4.00000,1.39660,1.73630,-2.49700,79.01310,42.01300,42.01300,36.15080,26.70500,0.25310,1.12430,80.05320,-13.17470,-6.56610,6.75900,9.70030,-30.81200,3.5364,3.533
2022-12-31,344.87000,76.56900,268.30100,36.63300,92.99500,1.94100,127.96200,140.33900,-22.43600,117.90300,20.26000,97.64300,97.64300,,97.64300,144.61900,140.33900,25.04500,25.44300,3.90000,3.84000,1.36290,1.78750,-2.39460,77.79770,40.69330,40.69330,34.18770,28.31300,0.23640,1.11890,80.43920,-12.17350,-6.19840,6.69390,9.58630,-31.88610,3.63320,3.30210
2022-09-30,348.74800,82.48600,266.26200,35.51100,96.15300,,132.10600,134.15590,-21.04600,113.11000,22.41100,90.69900,90.69900,,90.69900,138.80190,134.15600,26.04200,26.34700,3.57000,3.53000,1.46240,1.78490,-2.31150,76.34800,38.46790,38.46790,32.43320,26.00700,0.24180,1.08170,83.20310,-11.30990,-5.79530,6.28970,8.87710,-31.88150,5.2401,5.1262
2022-06-30,348.96600,78.69100,270.27500,35.88000,93.24800,,129.66000,140.61500,-19.72100,120.89400,27.39400,93.50000,93.50000,,93.50000,145.77800,140.61500,25.63400,25.86700,3.65000,3.61000,1.23290,1.86550,-2.30880,77.45020,40.29480,40.29480,34.64350,26.79340,0.23950,1.21870,73.84870,-11.03280,-5.76230,6.41800,9.54860,-33.56060,4.7292,4.6534
