Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1635.00000,988.00000,647.00000,162.00000,-406.00000,623.00000,24.00000,21.00000,45.00000,12.00000,33.00000,,23.00000,,23.00000,78.00000,24.00000,117.10000,120.40000,0.20000,0.19000,0.58210,1.39820,1.46790,1.46790,2.75230,1.40670,0.23840,1.06630,-1.44560,0.33540,0.44570,18.25800,-1.93520,-2.17610
2021-12-31,1974.00000,1186.00000,788.00000,187.00000,-440.00000,682.00000,106.00000,-45.00000,61.00000,8.00000,53.00000,,49.00000,,47.00000,164.00000,106.00000,116.40000,120.20000,0.41000,0.37000,0.58250,1.39960,5.36980,5.36980,3.09020,2.38100,0.27380,2.23540,-3.08370,0.67960,0.93330,18.80130,1.2846,1.0346
2021-09-30,2186.00000,1309.00000,877.00000,189.00000,-425.00000,668.00000,209.00000,-56.00000,153.00000,48.00000,105.00000,,116.00000,,114.00000,265.00000,209.00000,116.60000,120.30000,0.98000,0.95000,0.59170,1.45350,9.56080,9.56080,6.99910,5.21500,0.30390,5.45110,-7.11220,1.61270,2.22560,18.25260,2.5057,2.3346
2021-06-30,2276.00000,1373.00000,903.00000,180.00000,-424.00000,660.00000,243.00000,-42.00000,201.00000,60.00000,141.00000,,151.00000,,149.00000,297.00000,243.00000,116.50000,119.30000,1.28000,1.25000,0.63590,1.75570,10.67660,10.67660,8.83130,6.54660,0.30730,7.52740,-8.58440,2.03860,2.74050,17.20910,1.8716,1.6468
2021-03-31,1547.00000,885.00000,662.00000,148.00000,-385.00000,589.00000,73.00000,-53.00000,20.00000,17.00000,3.00000,,34.00000,,33.00000,127.00000,73.00000,115.90000,118.40000,0.28000,0.28000,0.64670,1.84030,4.71880,4.71880,1.29280,2.13320,0.22440,1.89200,-1.71720,0.49320,0.66840,15.43670,-0.31250,-0.50680
2020-12-31,1889.00000,1107.00000,782.00000,207.00000,-477.00000,756.00000,26.00000,-33.00000,-7.00000,6.00000,-13.00000,,20.00000,,18.00000,81.00000,26.00000,115.20000,115.20000,0.17000,0.18000,0.64790,1.87490,1.37640,1.37640,-0.37060,0.95290,0.27240,1.13190,-0.99210,0.28840,0.39860,15.30440,2.9113,2.6778
2020-09-30,1909.00000,1105.00000,804.00000,163.00000,-451.00000,674.00000,130.00000,-48.00000,82.00000,36.00000,46.00000,,99.00000,,98.00000,176.00000,130.00000,115.40000,116.70000,0.85000,0.84000,0.64570,1.93710,6.80980,6.80980,4.29540,5.13360,0.27090,5.71260,-5.30550,1.40470,2.02370,15.01200,3.2958,3.1292
2020-06-30,1255.00000,685.00000,570.00000,110.00000,-383.00000,557.00000,13.00000,-67.00000,-54.00000,-5.00000,-49.00000,,-13.00000,,-14.00000,62.00000,13.00000,115.40000,115.40000,-0.12000,-0.12000,0.66150,2.48800,1.03590,1.03590,-4.30280,-1.11550,0.16880,-0.80000,0.65820,-0.17490,-0.27080,14.07850,1.0009,0.8291
2020-03-31,1168.00000,630.00000,538.00000,147.00000,-845.00000,1049.00000,-511.00000,-101.00000,-612.00000,-141.00000,-471.00000,,-462.00000,,-462.00000,-464.00000,-511.00000,114.70000,114.70000,-4.03000,-4.03000,0.66200,2.44980,-43.75000,-43.75000,-52.39730,-39.55480,0.15650,-28.27420,23.48760,-6.19220,-9.55730,14.17350,-0.71490,-0.96770
2019-12-31,1602.00000,751.00000,851.00000,191.00000,-543.00000,826.00000,25.00000,-41.00000,-16.00000,36.00000,-52.00000,,-49.00000,,-45.00000,97.00000,25.00000,114.20000,114.20000,-0.39000,-0.39000,0.61980,1.74190,1.56050,1.56050,-0.99880,-2.80900,0.21240,-2.33780,2.09580,-0.64960,-0.88880,18.32870,1.2365,0.8156
2019-09-30,1550.00000,875.00000,675.00000,132.00000,-584.00000,769.00000,-94.00000,-56.00000,-150.00000,-23.00000,-127.00000,,-120.00000,8.00000,-113.00000,-50.00000,-94.00000,114.30000,114.30000,-0.99000,-0.99000,0.61240,1.71920,-6.06450,-6.06450,-9.67740,-7.29030,0.20090,-5.49700,5.15020,-1.55500,-2.13070,19.09300,1.5248,1.3389
2019-06-30,1664.00000,955.00000,709.00000,137.00000,-345.00000,534.00000,175.00000,-80.00000,95.00000,33.00000,62.00000,,69.00000,1.00000,69.00000,220.00000,175.00000,114.30000,114.90000,0.60000,0.60000,0.61030,1.72790,10.51680,10.51680,5.70910,4.14660,0.20920,3.06260,-2.81860,0.86750,1.19340,19.71060,1.3909,1.1487
2019-03-31,1054.00000,575.00000,479.00000,148.00000,-331.00000,529.00000,-50.00000,-68.00000,-118.00000,-32.00000,-86.00000,,-85.00000,-14.00000,-99.00000,-6.00000,-50.00000,114.00000,114.00000,-0.87000,-0.87000,0.61670,1.81000,-4.74380,-4.74380,-11.19550,-9.39280,0.13490,-3.88310,3.37570,-1.08820,-1.48840,19.16710,-0.90350,-1.09650
2018-12-31,1354.00000,726.00000,628.00000,143.00000,-381.00000,586.00000,42.00000,-70.00000,-28.00000,-8.00000,-20.00000,,-21.00000,,-22.00000,95.00000,42.00000,124.00000,125.30000,-0.20000,-0.19000,0.54740,1.53260,3.10190,3.10190,-2.06790,-1.62480,0.18570,-0.90710,1.06380,-0.28810,-0.41060,20.19720,1.3322,1.0848
2018-09-30,1676.00000,902.00000,774.00000,143.00000,-387.00000,588.00000,186.00000,-41.00000,145.00000,40.00000,105.00000,,104.00000,,103.00000,239.00000,186.00000,122.70000,123.60000,0.84000,0.83000,0.55690,1.55420,11.09790,11.09790,8.65160,6.14560,0.22530,4.25710,-4.56340,1.39820,1.88650,20.36990,1.7418,1.5352
2018-06-30,1820.00000,1009.00000,811.00000,144.00000,-392.00000,591.00000,220.00000,-46.00000,174.00000,52.00000,122.00000,,124.00000,,123.00000,272.00000,220.00000,126.50000,127.60000,0.97000,0.96000,0.55720,1.58110,12.08790,12.08790,9.56040,6.75820,0.24300,5.07780,-5.42200,1.65530,2.24840,19.59130,1.0682,0.8761
2018-03-31,1229.00000,645.00000,584.00000,156.00000,-392.00000,626.00000,-42.00000,-40.00000,-82.00000,-19.00000,-63.00000,,-67.00000,,-67.00000,10.00000,-42.00000,130.30000,130.30000,-0.51000,-0.51000,0.58670,1.55640,-3.41740,-3.41740,-6.67210,-5.45160,0.16780,-2.75950,2.90290,-0.91470,-1.14040,18.85750,-0.99770,-1.18960
2017-12-31,1140.00000,768.00000,372.00000,97.00000,-182.00000,299.00000,73.00000,-31.00000,42.00000,-197.00000,239.00000,,250.00000,,255.00000,94.00000,73.00000,136.70000,138.40000,1.86000,1.84000,0.56570,1.35090,6.40350,6.40350,3.68420,22.36840,0.15540,9.53470,-11.78690,3.40740,4.14110,19.91840,1.5971,1.4464
2017-09-30,1674.00000,887.00000,787.00000,145.00000,-395.00000,592.00000,195.00000,-42.00000,153.00000,67.00000,86.00000,,96.00000,,95.00000,249.00000,195.00000,136.10000,138.10000,0.70000,0.69000,0.58450,1.50510,11.64880,11.64880,9.13980,5.67500,0.22260,3.89450,-4.21420,1.27640,1.61810,18.23500,1.8832,1.7292
2017-06-30,1793.00000,970.00000,823.00000,168.00000,-374.00000,593.00000,230.00000,-47.00000,183.00000,73.00000,110.00000,,110.00000,,109.00000,283.00000,230.00000,137.60000,138.90000,0.79000,0.78000,0.58880,1.52950,12.82770,12.82770,10.20640,6.07920,0.24140,4.53980,-4.74960,1.48130,1.86690,17.71470,1.425,1.2798
2017-03-31,1203.00000,605.00000,598.00000,151.00000,-383.00000,589.00000,9.00000,-43.00000,-34.00000,-9.00000,-25.00000,,-28.00000,,-28.00000,63.00000,9.00000,139.70000,139.70000,-0.20000,-0.20000,0.59070,1.59280,0.74810,0.74810,-2.82630,-2.32750,0.16410,-1.17890,1.18240,-0.38200,-0.48250,17.11910,-0.08590,-0.28630
2016-12-31,1370.00000,689.00000,681.00000,147.00000,-381.00000,590.00000,91.00000,-5.00000,86.00000,30.00000,56.00000,,58.00000,,57.00000,148.00000,91.00000,144.50000,145.80000,0.39000,0.39000,0.58430,1.50340,6.64230,6.64230,6.27740,4.16060,0.18460,2.34910,-2.54160,0.78160,0.97660,17.60700,1.1867,1.0104
2016-09-30,1644.00000,834.00000,810.00000,136.00000,-400.00000,598.00000,212.00000,-36.00000,176.00000,74.00000,102.00000,,107.00000,,106.00000,269.00000,212.00000,144.00000,145.10000,0.74000,0.73000,0.58840,1.50930,12.89540,12.89540,10.70560,6.44770,0.22050,4.33550,-4.66030,1.43530,1.78450,17.30440,2.1304,1.9827
2016-06-30,1662.00000,864.00000,798.00000,135.00000,-391.00000,586.00000,212.00000,-59.00000,153.00000,64.00000,89.00000,,94.00000,,92.00000,264.00000,212.00000,145.50000,146.70000,0.63000,0.63000,0.62100,1.65510,12.75570,12.75570,9.20580,5.53550,0.21780,3.87790,-4.17780,1.23200,1.46990,16.71830,1.139,1.0164
2016-03-31,1134.00000,558.00000,576.00000,144.00000,-368.00000,569.00000,7.00000,-73.00000,-66.00000,-24.00000,-42.00000,,-42.00000,,-42.00000,59.00000,7.00000,146.50000,146.50000,-0.29000,-0.29000,0.59260,1.68470,0.61730,0.61730,-5.82010,-3.70370,0.15320,-1.78500,1.80410,-0.56760,-0.72710,16.11720,-0.43690,-0.58700
2015-12-31,1325.00000,669.00000,656.00000,137.00000,-369.00000,564.00000,92.00000,-91.00000,1.00000,-6.00000,7.00000,,10.00000,,9.00000,145.00000,92.00000,146.50000,148.10000,0.07000,0.06000,0.56990,1.63050,6.94340,6.94340,0.07550,0.67920,0.17590,0.41290,-0.44310,0.13280,0.17760,16.50460,1.2694,1.1074
2015-09-30,1668.00000,855.00000,813.00000,141.00000,-367.00000,563.00000,250.00000,-68.00000,182.00000,74.00000,108.00000,,112.00000,,110.00000,309.00000,250.00000,146.60000,148.10000,0.75000,0.74000,0.63880,1.76850,14.98800,14.98800,10.91130,6.59470,0.20770,4.68030,-4.91880,1.39490,1.69060,16.30950,2.2077,2.0795
2015-06-30,1651.00000,877.00000,774.00000,151.00000,-365.00000,568.00000,206.00000,-49.00000,157.00000,66.00000,91.00000,,98.00000,,97.00000,263.00000,206.00000,146.50000,148.00000,0.66000,0.66000,0.65370,1.88780,12.47730,12.47730,9.50940,5.87520,0.21040,4.31150,-4.18450,1.24900,1.49300,15.50570,1.0674,0.9202
2015-03-31,1062.00000,530.00000,532.00000,134.00000,-342.00000,522.00000,10.00000,-68.00000,-58.00000,-24.00000,-34.00000,,-32.00000,,-32.00000,60.00000,10.00000,146.30000,146.30000,-0.22000,-0.22000,0.65820,1.92590,0.94160,0.94160,-5.46140,-3.01320,0.14290,-1.48290,1.34060,-0.43060,-0.50680,14.72760,-0.57420,-0.70400
2014-12-31,1278.00000,656.00000,622.00000,138.00000,-325.00000,513.00000,109.00000,-90.00000,19.00000,-1.00000,20.00000,,22.00000,,21.00000,163.00000,109.00000,146.00000,147.20000,0.15000,0.15000,0.65280,1.88910,8.52900,8.52900,1.48670,1.64320,0.17500,1.00780,-0.92790,0.30120,0.34990,14.91290,1.0709,0.9219
2014-09-30,1531.00000,795.00000,736.00000,131.00000,-338.00000,516.00000,220.00000,-53.00000,167.00000,71.00000,96.00000,,102.00000,,100.00000,273.00000,220.00000,146.00000,147.00000,0.68000,0.68000,0.66130,1.95240,14.36970,14.36970,10.90790,6.53170,0.20020,4.71130,-4.27490,1.33400,1.59570,14.80220,1.5165,1.3944
2014-06-30,1512.00000,804.00000,708.00000,117.00000,-340.00000,503.00000,205.00000,-89.00000,116.00000,51.00000,65.00000,,69.00000,,68.00000,255.00000,205.00000,145.90000,146.80000,0.47000,0.46000,0.67140,2.04330,13.55820,13.55820,7.67200,4.49740,0.20310,3.35440,-2.88580,0.92700,1.10220,14.07360,1.0815,0.9594
2014-03-31,1007.00000,500.00000,507.00000,121.00000,-337.00000,504.00000,3.00000,-80.00000,-77.00000,-34.00000,-43.00000,,-46.00000,,-46.00000,53.00000,3.00000,145.80000,145.80000,-0.32000,-0.32000,0.68000,2.12510,0.29790,0.29790,-7.64650,-4.56800,0.13930,-2.32910,1.85330,-0.63650,-0.74530,13.51250,-0.75450,-0.84360
2013-12-31,1246.00000,641.00000,605.00000,129.00000,-324.00000,499.00000,106.00000,-52.00000,54.00000,-267.00000,321.00000,,321.00000,,320.00000,153.00000,106.00000,145.40000,146.60000,2.20000,2.20000,0.67370,2.06510,8.50720,8.50720,4.33390,25.68220,0.17010,15.94640,-13.27000,4.38170,5.20260,13.77590,1.1081,0.9577
2013-09-30,1553.00000,796.00000,757.00000,138.00000,-364.00000,546.00000,211.00000,-96.00000,115.00000,9.00000,106.00000,,110.00000,,109.00000,259.00000,211.00000,145.60000,146.80000,0.75000,0.74000,0.71520,2.51170,13.58660,13.58660,7.40500,7.01870,0.21620,6.57500,-4.01170,1.53160,1.87230,11.45630,1.574,1.4528
2013-06-30,1533.00000,800.00000,733.00000,142.00000,-351.00000,541.00000,192.00000,-110.00000,82.00000,9.00000,73.00000,,86.00000,,84.00000,240.00000,192.00000,145.40000,145.40000,0.58000,0.57000,0.74070,2.85640,12.52450,12.52450,5.34900,5.47950,0.21000,5.56270,-2.99030,1.17820,1.44250,10.60450,0.9703,0.9017
2013-03-31,957.00000,454.00000,503.00000,117.00000,-328.00000,487.00000,16.00000,-92.00000,-76.00000,7.00000,-83.00000,,-74.00000,,-75.00000,61.00000,16.00000,145.10000,145.10000,-0.52000,-0.52000,0.76550,3.26400,1.67190,1.67190,-7.94150,-7.83700,0.12910,-5.12820,2.47910,-0.99800,-1.20270,9.92640,-0.29630,-0.37900
2012-12-31,1207.00000,622.00000,585.00000,140.00000,-330.00000,517.00000,68.00000,-369.00000,-301.00000,6.00000,-307.00000,,-291.00000,,-292.00000,113.00000,68.00000,37.70000,37.70000,16.90000,16.90000,0.75280,3.04610,5.63380,5.63380,-24.93790,-24.19220,0.16210,-19.15730,9.97940,-3.90870,-4.73480,10.44930,-2.6074,0.2007
2012-09-30,1281.00000,633.00000,648.00000,118.00000,-335.00000,497.00000,151.00000,-187.00000,-36.00000,18.00000,-54.00000,,-33.00000,,-34.00000,197.00000,151.00000,8.01800,8.01800,-4.24000,-4.24000,1.29990,-4.33470,11.78770,11.78770,-2.81030,-2.65420,0.17430,1.89440,0.53350,-0.44890,-0.56810,-217.14740,11.5003,9.6348
2012-06-30,1309.00000,662.00000,647.00000,131.00000,-325.00000,502.00000,145.00000,-176.00000,-31.00000,8.00000,-39.00000,,-24.00000,,-25.00000,193.00000,145.00000,8.00000,8.00000,-3.12000,-3.12000,1.29260,-4.41720,11.07720,11.07720,-2.36820,-1.90990,0.16730,1.39450,0.43720,-0.30680,-0.40810,-8.58220,-7.625,-8.875
2012-03-31,875.00000,402.00000,473.00000,128.00000,-315.00000,491.00000,-18.00000,-177.00000,-195.00000,7.00000,-202.00000,,-192.00000,,-192.00000,31.00000,-18.00000,8.00000,8.00000,-23.95000,-23.95000,1.29100,-4.43700,-2.05710,-2.05710,-22.28570,-21.94290,0.11220,11.30740,3.50680,-2.46250,-3.28990,-8.46750,-4.00000,-5.12500
2011-12-31,928.00000,868.00000,60.00000,424.00000,,37.00000,23.00000,-168.00000,-145.00000,20.00000,-165.00000,-41.00000,-154.00000,0.00000,-154.00000,75.00000,23.00000,200.00000,200.00000,-0.77000,-0.77000,1.25080,-4.98800,2.47840,2.47840,-15.62500,-16.59480,0.12630,10.27350,2.58000,-2.09520,-2.57610,-186.88440,15.165,19.545
2011-09-30,1155.00000,547.00000,608.00000,107.00000,-321.00000,477.00000,131.00000,-159.00000,-28.00000,10.00000,-38.00000,,-27.00000,,-28.00000,181.00000,131.00000,8.00000,8.00000,-3.49000,-3.49000,,,11.34200,11.34200,-2.42420,-2.42420,,,,,,,-15.1569,-19.6572
2011-06-30,1179.00000,577.00000,602.00000,110.00000,-305.00000,465.00000,137.00000,-161.00000,-24.00000,1.00000,-25.00000,,-21.00000,,-22.00000,188.00000,137.00000,200.40000,200.40000,-0.11000,-0.11000,,,11.62000,11.62000,-2.03560,-1.86600,,,,,,,-0.534,-0.6038
2011-03-31,831.00000,374.00000,457.00000,114.00000,-316.00000,478.00000,-21.00000,-215.00000,-236.00000,1.00000,-237.00000,,-237.00000,,-237.00000,30.00000,-21.00000,200.40000,200.40000,-1.18000,-1.18000,,,-2.52710,-2.52710,-28.39950,-28.51990,,,,,,,-0.43410,-0.48900
2010-12-31,966.00000,,966.00000,,,,966.00000,,966.00000,,966.00000,,-91.00000,0.00000,-91.00000,966.00000,966.00000,202.22200,202.22200,-0.45000,-0.45000,,,100.00000,100.00000,100.00000,-9.42030,,,,,,,-0.5835,-0.8011
2010-09-30,1052.00000,,1052.00000,,,,1052.00000,,1052.00000,,1052.00000,,-33.00000,0.00000,-33.00000,1052.00000,1052.00000,200.40000,200.40000,-0.16000,-0.16000,,,100.00000,100.00000,100.00000,-3.13690,,,,,,,0,0
2010-06-30,1253.00000,,1253.00000,,,,1253.00000,,1253.00000,,1253.00000,,222.00000,0.00000,222.00000,1253.00000,1253.00000,200.40000,200.40000,1.11000,1.11000,,,100.00000,100.00000,100.00000,17.71750,,,,,,,0,0
2010-03-31,819.00000,,819.00000,,,,819.00000,,819.00000,,819.00000,,-197.00000,0.00000,-197.00000,819.00000,819.00000,200.20000,200.20000,-0.98000,-0.98000,,,100.00000,100.00000,100.00000,-24.05370,,,,,,,0.00000,
