Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.03500,0.00800,0.02700,1.43700,3.07900,4.51600,-4.48900,0.78900,-3.70000,-3.70000,-3.70000,-3.70000,-4.41800,-4.48900,57.67700,57.67700,-0.06000,-0.06000,0.74950,0.04560,0.93820,77.14290,-12825.72000,-12825.72000,-10571.43000,-10571.43000,0.00260,,,,-127.06100,-973.68280,-27.22990,-121.27170,0.04960,-0.0415,-0.0418
2024-06-30,0.05000,0.00800,0.04200,1.14500,2.59100,3.73600,-3.69400,1.85800,-1.83600,-1.83600,-1.83600,-1.83600,-3.43600,-3.69400,52.83750,52.83750,-0.03000,-0.03000,1.17180,0.04430,0.43220,84.00000,-7388.00000,-7388.00000,-3672.00000,-3672.00000,0.00320,,,,-30.08860,-50.84460,-11.68310,-28.75490,0.10680,-0.0507,-0.0507
2024-03-31,0.04000,0.00800,0.03200,1.95100,3.81500,5.76600,-5.73400,-0.08300,-5.81700,-5.81700,-5.81700,-5.81700,-5.60300,-5.73400,49.45800,49.45800,-0.12000,-0.12000,1.14480,0.16450,0.53320,80.00000,-14335.00000,-14335.00000,-14542.50000,-14542.50000,0.00250,,,,-140.61040,-231.56860,-35.93180,-100.70980,0.09600,-0.09740,-0.09740
2023-12-31,0.06500,0.01200,0.05300,3.20000,10.85600,14.05600,-14.00300,1.42700,-12.57600,-12.57600,-12.57600,-12.57600,-13.94500,-14.00300,48.58500,48.58500,-0.26000,-0.26000,1.68240,,,81.53850,-21543.07000,-21543.07000,-19347.69000,-19347.69000,0.00340,,0.05490,1639.38400,-131.75470,-158.76780,-64.88830,-122.88450,0.20840,-0.2011,-0.2
2023-09-30,0.04600,0.03000,0.01600,2.73400,5.43900,8.17300,-8.15700,0.34100,-7.81600,-7.81600,-7.81600,-7.81600,-8.09000,-8.15700,48.63520,48.63520,-0.16000,-0.16000,4.82230,,,34.78260,-17732.61000,-17732.61000,-16991.30000,-16991.30000,0.00170,,0.95830,93.91310,-35.67000,-38.22380,-28.05360,-34.58100,0.46320,-0.116,-0.1169
2023-06-30,0.04200,,0.04200,2.95300,2.55000,,-5.46100,0.55200,-4.90900,-4.90900,-4.90900,-4.90900,-5.38100,-5.46100,48.41130,48.41130,-0.10000,-0.10000,10.00660,,,100.00000,-13002.38000,-13002.38000,-11688.10000,-11688.09000,0.00120,,1.27270,70.71430,-16.67180,-17.47160,-14.60270,-16.29000,0.62240,-0.0446,-0.0445
2023-03-31,0.04900,,0.04900,2.05200,2.29200,,-4.29500,0.63400,-3.66100,-3.66100,-3.66100,-3.66100,-4.24800,-4.29500,48.40000,48.40000,-0.08000,-0.08000,18.05120,,,100.00000,-8765.30700,-8765.30700,-7471.42900,-7471.42900,0.00130,,0.02780,3238.16300,-10.67440,-11.06340,-9.77260,-10.46330,0.72280,-0.07600,-0.07540
2022-12-31,0.05700,,0.05700,2.10700,3.65100,,-5.55500,1.16600,-4.38900,-4.38900,-4.38900,-4.38900,-5.38500,-5.55500,48.04700,48.04700,-0.09000,-0.09000,26.68700,,,356.14040,-9745.61100,-9745.61100,-7699.99600,-7699.99900,0.00140,,0.03400,2646.31500,-11.61970,-12.01580,-10.84020,-11.40950,0.80000,-0.1265,-0.0533
2022-09-30,0.02100,,0.02100,1.37200,5.17000,,-6.52100,0.13600,-6.38500,-6.38500,-6.38500,-6.38500,-6.49300,-6.52100,48.07920,48.07920,-0.13000,-0.13000,14.21420,,,100.00000,-31052.38000,-31052.38000,-30404.76000,-30404.76000,0.00050,,,,-15.20890,-15.69490,-13.79500,-14.95490,0.88800,-0.1032,-0.097
2022-06-30,0.03000,0.06900,-0.03900,2.47500,2.18100,4.65600,-4.69500,-0.15600,-4.85100,-4.85100,-4.85100,-4.85100,-4.66600,-4.69500,48.03400,48.03400,-0.10000,-0.10000,33.65860,,,-130.00000,-15650.00000,-15650.00000,-16170.00000,-16170.00000,0.00060,,,,-10.09220,-10.37250,-9.53340,-9.94460,1.01520,-0.0481,-0.0481
