Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,28.61600,27.50400,1.11200,2.74700,-1.26400,10.43400,-9.32200,-1.23900,-10.56100,0.01500,-10.57600,-10.57600,,-34.77500,-2.32700,-9.32200,28.49300,28.49300,-1.22000,-1.22000,0.59700,1.48160,-32.57620,-32.57620,-36.90590,-121.52290,0.03300,-969.40460,-3.31330,-1.21840,-1.32000,3.86910,0.3185,0.0243
2024-06-30,34.43900,26.84700,7.59200,1.53800,-1.28500,9.27900,-1.68700,1.12300,-0.56400,0.28800,-0.85200,-0.85200,,-9.66700,5.30600,-1.68700,23.19500,23.19500,-0.42150,-0.42150,0.57870,1.37360,-4.89850,-4.89850,-1.63770,-28.06990,0.03860,0.90960,-0.24380,-0.09560,-0.10160,15.19300,0.1691,0.0789
2024-03-31,33.99800,27.35200,6.64600,2.30900,-1.16800,9.95500,-3.30900,-0.32600,-3.63500,0.27000,-3.90500,-3.90500,,-12.29500,3.86000,-3.30900,23.19500,23.19500,-0.52940,-0.52940,0.55960,1.27070,-9.73290,-9.73290,-10.69180,-36.16390,0.03830,4.72170,-1.06050,-0.44000,-0.46220,16.00680,0.06970,0.04410
2023-12-31,29.46800,25.75600,3.71200,3.39100,-1.02600,10.84500,-7.13300,-1.48000,-8.61300,0.25900,-8.87200,-8.87200,,-16.26300,-0.19700,-7.13300,23.17970,23.17970,-0.74610,-0.74610,0.55590,1.25160,-24.20590,-24.20590,-29.22830,-55.18870,0.03310,13.23000,-2.37970,-0.99550,-1.04580,16.53440,-0.1687,-0.3595
2023-09-30,28.11800,25.96600,2.15200,2.18000,-1.17200,19.43400,-17.28200,1.18900,-16.09300,0.55400,-16.64700,-16.64700,,-22.93400,-0.63000,-17.28200,24.42200,24.42200,-0.94000,-0.94000,0.55620,1.25330,-61.46240,-61.46240,-57.23380,-81.56340,0.03130,35.80850,-4.48440,-1.85370,-1.96870,16.14370,0.2796,0.2923
2023-06-30,32.76000,26.31500,6.44500,1.68400,-1.58700,23.74300,-17.29800,-0.90400,-18.20200,0.15900,-18.36100,-18.36100,,-23.81500,3.70700,-17.29800,23.16340,23.16340,-1.02930,-1.02930,0.56130,1.27920,-52.80220,-52.80220,-55.56170,-72.69540,0.03560,97.41610,-4.99250,-1.99640,-2.11260,16.43980,0.2873,0.8166
2023-03-31,28.91200,22.18100,6.73100,5.28500,-1.13600,15.92300,-9.19200,1.87200,-7.32000,0.25600,-7.57600,-7.57600,,-12.71500,0.70700,-9.19200,23.16340,23.16340,-0.54900,-0.54900,0.57900,1.37520,-31.79300,-31.79300,-25.31820,-43.97830,0.03020,-70.84330,-2.15780,-0.79120,-0.84230,16.32600,0.11940,-3.54300
2022-12-31,25.86800,16.62000,9.24800,1.91600,-0.78300,7.97600,1.27200,-0.01200,1.26000,0.31600,0.94400,0.94400,,-8.94100,6.53300,1.27200,23.61840,23.61940,-0.38230,-0.38230,0.33730,0.50900,4.91720,4.91730,4.87090,-34.56400,0.03750,3.88940,0.26400,0.13680,0.17280,15.60820,0.1773,0.0725
2022-09-30,24.85300,16.44300,8.41000,2.10800,-1.05000,8.25100,0.15900,-0.20400,-0.04500,0.18700,-0.23200,-0.23200,,-11.68400,5.46800,0.15900,23.67550,23.67550,-0.49010,-0.49010,0.36770,0.58160,0.63980,0.63980,-0.18110,-47.01240,0.03730,-0.59140,-0.06310,-0.03490,-0.03940,16.04410,0.1334,-0.058
2022-06-30,26.40300,16.05400,10.34900,1.25300,-1.13000,7.35700,2.99200,0.26000,3.25200,0.32100,2.93100,2.93100,,-2.34900,8.16400,2.99200,23.82240,23.82240,-0.09800,-0.09800,0.34940,0.53700,11.33210,11.33210,12.31680,-8.89670,0.03900,5.24990,0.76690,0.43250,0.49280,16.24130,0.6988,0.3605
2022-03-31,24.78200,14.58300,10.19900,1.81500,-0.89100,7.71000,2.48900,0.12000,2.60900,0.30700,2.30200,2.30200,,-2.81100,7.67000,2.48900,23.81830,23.82040,-0.11760,-0.11760,0.37680,0.60460,10.04360,10.04360,10.52780,-11.34290,0.03600,3.85450,0.61810,0.33450,0.38010,15.83390,0.36270,0.16720
2021-12-31,25.12500,16.08100,9.04400,1.59400,-1.16000,7.69900,1.34500,,1.34500,0.67600,0.66900,0.66900,,-4.34700,6.35100,1.34500,19.57270,19.57270,-0.06860,-0.06860,0.35000,0.53850,5.35330,5.35330,5.35320,-17.30150,0.03800,1.06380,0.18160,0.10120,0.11640,15.66990,1.7813,1.6226
2021-09-30,24.24900,14.40500,9.84400,1.62500,-0.58800,7.27400,2.57000,,2.57000,0.94600,1.62400,1.62400,,-3.21600,7.67100,2.57000,23.81830,23.81930,-0.13720,-0.13720,0.37180,0.59180,10.59840,10.59840,10.59840,-13.26240,0.03590,2.13170,0.43890,0.24060,0.27170,15.75190,-0.5747,-0.7192
2021-06-30,22.67300,14.04800,8.62500,1.14600,-0.88700,7.10200,1.52300,,1.52300,0.99600,0.52700,0.52700,,-4.21000,6.77500,1.52300,15.40560,15.40560,-0.27450,-0.27450,0.41700,0.71520,6.71720,6.71720,6.71720,-18.56830,0.03220,0.65600,0.14690,0.07480,0.08430,15.29130,0.8512,0.8226
2021-03-31,18.87900,13.18100,5.69800,2.62200,-1.33600,8.99500,-3.29700,,-3.29700,0.37400,-3.67100,-3.67100,,-8.20600,1.91700,-3.29700,15.10560,15.10560,-0.53920,-0.53920,0.54360,1.19120,-17.46390,-17.46390,-17.46390,-43.46630,0.02750,-46.06580,-1.34720,-0.53520,-0.60150,18.41420,0.30680,0.28200
2020-12-31,17.82900,13.80900,4.02000,1.63400,-1.08700,8.39900,-4.37900,,-4.37900,0.00900,-4.38800,-4.38800,,-8.86100,1.47100,-4.37900,15.04440,15.04440,-0.59800,-0.59800,0.53830,1.16610,-24.56110,-24.56110,-24.56110,-49.69990,0.02600,-27.29190,-1.61440,-0.64000,-0.72840,18.38770,0.3779,-0.1341
2020-09-30,17.33400,13.85200,3.48200,1.73600,-1.54000,8.54900,-5.06700,-0.28100,-5.34800,-0.01800,-5.33000,-5.33000,,-9.67800,0.38600,-5.06700,15.10260,15.10260,-0.63720,-0.63720,0.53250,1.13890,-29.23160,-29.23160,-30.85270,-55.83250,0.02520,-16.13390,-1.90010,-0.77460,-0.86910,18.95660,0.1271,-0.1146
2020-06-30,16.51000,12.76400,3.74600,1.66800,-1.61300,8.47800,-4.73200,,-4.73200,-0.69100,-4.04100,-4.04100,,-8.14100,0.58400,-4.73200,15.07910,15.07910,-0.53920,-0.53920,0.56650,1.30690,-28.66140,-28.66140,-28.66140,-49.30950,0.02270,-9.45790,-1.45420,-0.55640,-0.61600,18.80280,-0.0541,-0.309
2020-03-31,25.53500,18.32700,7.20800,1.73400,-1.49400,8.48600,-1.27800,,-1.27800,-0.02200,-1.25600,-1.25600,,-6.78700,3.88600,-1.27800,14.89140,14.89240,-0.45090,-0.45090,0.52410,1.10150,-5.00490,-5.00490,-5.00490,-26.57920,0.03850,-2.59530,-0.46050,-0.18930,-0.21380,18.76670,0.40170,0.02360
2019-12-31,26.64100,18.24900,8.39200,1.53500,-2.80700,9.72100,-1.32900,,-1.32900,0.19600,-1.52500,-1.52500,,-11.57300,5.24400,-1.32900,14.89140,16.82450,-0.77440,-2.20570,0.52500,1.10510,-4.98860,-4.98860,-4.98850,-43.44060,0.03990,-2.78650,-0.56290,-0.22840,-0.26040,18.67650,0.2495,-7.1297
2019-09-30,29.21500,18.38800,10.82700,1.72400,-1.28200,8.18600,2.64100,0.30200,2.94300,0.08700,2.85600,2.85600,,-1.62200,6.93200,2.64100,14.89140,14.89240,-0.10780,-0.10780,0.38710,0.63150,9.03990,9.03990,10.07360,-5.55190,0.04430,4.05900,0.80940,0.43280,0.48540,24.20870,0.5871,14.3956
2019-06-30,36.85600,21.40300,15.45300,1.83700,-1.09300,10.11500,5.33800,47.51000,52.84800,0.28100,52.56700,52.56700,,48.26000,11.83500,5.33800,14.89040,15.59120,3.24480,3.13690,0.14380,0.16800,14.48340,14.48340,143.39050,130.94200,0.03080,7.68880,5.48710,4.39340,4.65770,64.87580,0.6739,7.5437
2019-03-31,47.27700,30.18400,17.09300,1.83200,,11.46200,5.63100,286.31000,291.94100,0.31800,291.62300,291.62300,,287.63100,15.28300,5.63100,14.89140,15.55140,19.31180,18.52760,0.15400,0.18200,11.91070,11.91070,617.51170,608.39530,0.03980,45.65780,32.37760,24.57690,27.12630,61.08060,0.92550,42.09650
2018-12-31,50.02500,27.80000,22.22500,3.25000,,22.18700,0.03800,,-0.77000,0.13000,-0.90000,-0.90000,,-4.94800,15.84200,0.03800,14.89040,14.89040,-0.34310,-0.34310,0.48810,0.95370,0.07600,0.07600,-1.53920,-9.89110,0.03730,-0.25270,-0.14810,-0.06700,-0.07460,41.45170,0.7829,0.6537
2018-09-30,47.60700,33.49100,14.11600,1.22000,,14.53000,-0.41400,,-0.41400,0.11500,-0.52900,-0.52900,,-4.44800,12.64800,-0.41400,14.89140,14.89140,-0.29410,-0.29410,0.51590,1.06570,-0.86960,-0.86960,-0.86960,-9.34320,0.03420,-0.13920,-0.08630,-0.03800,-0.04110,41.86880,0.8651,0.7263
2018-06-30,51.54400,33.71900,17.82500,2.25900,,15.58400,2.24100,,2.24100,0.29200,1.94900,1.94900,,-1.87600,14.21300,2.24100,14.88890,14.88890,-0.11760,-0.11760,0.51650,1.06800,4.34770,4.34770,4.34770,-3.63960,0.03710,0.50290,0.31800,0.14040,0.15090,41.93610,1.2897,1.0266
2018-03-31,48.29400,30.76000,17.53400,3.37600,,16.52400,1.01000,,1.01000,0.38800,0.62200,0.62200,,-3.02600,12.81300,1.01000,14.88690,14.88690,-0.20590,-0.20590,0.50660,1.02690,2.09140,2.09140,2.09140,-6.26580,0.03560,0.15880,0.10160,0.04580,0.04910,41.94870,1.18950,-6.61380
2017-12-31,52.42700,37.63200,14.79500,0.80300,,13.70300,1.09200,21.15100,22.24300,0.18300,22.06000,22.06000,,20.36600,13.49500,1.09200,23.48370,23.48580,2.20430,2.20430,0.50160,1.00660,2.08290,2.08290,42.42660,38.84630,0.03920,5.57150,3.55620,1.65070,1.75420,42.09780,-0.989,-1.6669
2017-09-30,55.38400,42.31300,13.07100,1.58400,,15.05600,-1.98500,74.71500,72.73000,0.33900,72.39100,72.39100,,72.25700,12.50600,-1.98500,19.67780,19.67780,3.67650,3.67650,0.52280,1.09570,-3.58410,-3.58410,131.31950,130.46550,0.03480,10.16870,10.24560,4.54920,4.85220,36.17780,0.0615,18.7667
2017-06-30,61.29900,44.62500,16.67400,13.26200,,28.02300,-11.34900,103.18300,91.83400,0.46200,91.37200,91.37200,,91.29100,3.40400,-11.34900,26.81610,26.81610,3.41180,3.41180,0.56710,1.30990,-18.51420,-18.51420,149.81320,148.92740,0.03740,14.13380,14.48350,5.57840,6.11870,32.85330,0.3369,13.9105
2017-03-31,66.94900,41.43300,25.51600,1.69200,,18.92300,6.59300,187.73400,194.32700,0.39200,193.93500,193.93500,,193.89900,21.66000,6.59300,28.57630,28.57630,6.79410,6.79410,0.45090,0.82130,9.84780,9.84780,290.26120,289.62200,0.03090,16.95660,17.21550,8.95430,9.31020,40.02320,0.47460,10.50510
2016-12-31,64.62200,47.78100,16.84100,1.68200,,19.38800,-2.54700,,-2.54700,0.60600,-3.15300,-3.15300,0.79200,-2.37900,12.90900,-2.54700,31.05150,31.05150,-0.02940,-0.02940,0.50030,1.00130,-3.94140,-3.94140,-3.94140,-3.68140,0.03190,-0.32620,-0.33230,-0.15590,-0.16300,33.82490,-0.027,0.4239
2016-09-30,64.33200,50.49500,13.83700,2.27900,,20.00300,-6.16600,14.92700,8.76100,0.37900,8.38200,8.38200,0.70300,9.08800,9.75000,-6.16600,29.59520,29.59520,0.29410,0.29410,0.49770,0.99080,-9.58470,-9.58470,13.61840,14.12670,0.03130,0.85690,0.87300,0.40770,0.43040,34.23080,0.6767,2.2079
