Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,138.71400,97.70900,41.00500,45.74600,,59.48700,-18.48200,-14.44000,-32.92200,-13.60100,-19.32100,-19.32100,-19.32100,-3.84900,-18.48200,48.21700,48.21700,-0.40000,-0.40000,0.49960,1.08140,-13.70260,29.56080,-13.32380,-13.32380,-23.73370,-13.92870,0.08610,1.19280,75.45290,39.67520,10.64280,-1.19980,-3.22940,-1.00490,-0.56740,-0.68990
2024-06-30,186.07400,122.37700,63.69700,55.80700,,72.55700,-8.85990,-16.61900,-25.47900,-92.40600,66.92700,66.92700,66.92700,5.88710,-8.86000,48.27500,48.58900,1.32000,1.32000,0.43310,1.04020,-26.57020,34.23210,-4.76150,-4.76150,-13.69290,35.96790,0.11980,1.96430,45.81790,-288.91430,-42.90000,4.31030,11.61760,-0.48200,-0.0024,-0.0945
2024-03-31,228.31300,142.02100,86.29200,53.94500,,69.48900,16.80300,-14.00600,2.79700,0.00200,2.79500,2.79500,2.79500,30.83100,16.80300,48.10900,48.44700,0.06000,0.06000,0.46440,1.18620,-6.54290,37.79550,7.35960,7.35960,1.22510,1.22420,0.15650,1.65150,54.49760,-2.95570,-1.22910,0.19160,0.55030,-1.96900,0.1133,-0.06
2023-12-31,402.66600,202.76100,199.90500,48.38900,,62.48200,137.42300,-11.12000,126.30300,1.05400,125.24900,125.24900,125.24900,151.47800,137.42300,48.02900,48.29300,2.61000,2.59000,0.46510,1.20260,-6.09460,49.64540,34.12830,34.12830,31.36670,31.10490,0.28350,2.81050,32.02300,-122.73660,-53.32260,8.81860,24.86890,-2.12650,2.1517,1.9856
2023-09-30,142.21200,101.67700,40.53500,48.82200,,73.96000,-33.42500,-17.90500,-51.33000,-0.65900,-50.67100,-50.67100,-50.67100,-19.02800,-33.42500,50.43700,50.43700,-1.00000,-1.00000,0.46900,1.50670,-3.06010,28.50320,-23.50360,-23.50360,-36.09400,-35.63060,0.10550,0.96320,93.44020,21.54370,13.76770,-3.75750,-10.91520,-4.90310,0.02730,-0.03880
2023-06-30,147.93500,102.53100,45.40400,52.67900,,67.19400,-21.79000,-1.76900,-23.55900,0.92400,-24.48300,-24.48300,-24.48300,-6.88400,-21.79000,51.81900,52.27800,-0.47000,-0.48000,0.54620,1.12390,-9.30500,30.69190,-14.72950,-14.72950,-15.92520,-16.54980,0.10560,1.10930,81.13540,35.24150,12.10150,-1.74730,-4.36640,-1.36080,0.0392,-0.0159
2023-03-31,201.22900,115.13300,86.09600,44.12200,-0.05100,61.43200,24.66400,-2.87100,21.79300,0.07300,21.72000,21.72000,21.72000,40.25800,24.66400,51.76800,51.76800,0.42000,0.42000,0.73570,0.93670,15.16130,42.78510,12.25670,12.25670,10.83000,10.79370,0.13020,0.95320,94.41710,49.92760,-24.31190,1.40520,3.16240,0.84040,1.217,1.1595
2022-12-31,355.88000,180.60300,175.27700,43.30100,4.41200,61.83400,113.44300,-13.56500,99.87800,2.79700,97.08100,97.08100,97.26200,129.83700,113.44300,51.76800,51.76800,1.88000,1.88000,,,,49.25170,31.87680,31.87680,28.06510,27.33000,,,,,,,,,2.4468,2.3626
2022-09-30,146.45200,101.66200,44.79000,40.11400,,56.09900,-11.30900,-9.03100,-20.34000,-2.06600,-18.27400,-18.27400,-17.90200,5.48100,-11.30900,51.76800,51.76800,-0.35000,-0.35000,,,,30.58340,-7.72200,-7.72200,-13.88850,-12.22380,,,,,,,,,-1.10740,-1.20110
2022-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-1.2283,-1.0099
2022-03-31,193.98800,109.96200,84.02600,47.02700,,68.20500,15.82100,-19.96300,-4.14200,,-4.14200,-4.14200,-3.93000,15.82100,15.82100,49.12500,49.12500,-0.08000,-0.08000,,,,43.31510,8.15570,8.15570,-2.13520,-2.02590,,,,,,,,,1.2283,1.0099
2021-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2020-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
