Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,337.76200,212.43100,125.33100,205.32400,205.32400,-79.99300,,-79.99300,-18.67400,-61.31900,-61.31900,,-65.63200,46.20200,46.60900,-1.42000,-1.41000,0.16450,0.50540,-69.35950,-56.90750,0.00360,-2.00780,-1.82900,-0.19390,-1.52750,72.58580,7.1655,6.8346
2024-06-30,472.49200,205.48600,267.00600,208.40900,208.40900,58.59700,,58.59700,16.93500,41.66200,41.66200,,37.35000,46.54600,46.87200,0.80000,0.80000,0.17210,0.73530,23.72290,15.12110,0.00830,1.44880,1.31260,0.13950,1.08620,68.75380,0.7537,0.2724
2024-03-31,458.69700,202.36900,256.32800,221.39300,221.39300,34.93500,,34.93500,8.79300,26.14200,26.14200,,21.82900,47.27900,47.71100,0.46000,0.46000,0.21330,0.50770,14.72010,9.19780,0.00810,0.91070,0.82490,0.08960,0.64860,67.48100,2.00830,1.58830
2023-12-31,448.20510,202.35500,245.85010,220.38500,220.38500,25.46510,,25.46500,5.31500,20.15000,20.15000,,15.83800,48.05500,48.61000,0.34000,0.33000,0.21170,0.73740,11.22550,6.98170,0.00800,0.69500,0.63020,0.07110,0.49650,67.72390,3.8542,3.778
2023-09-30,472.64100,193.69800,278.94300,197.89100,197.89100,81.05200,,81.05200,19.37300,61.67900,61.67900,,57.36600,48.00700,48.52900,1.19000,1.18000,0.21810,0.73380,31.06120,21.98410,0.00880,2.22050,2.00500,0.20820,1.56700,64.09870,1.962,1.802
2023-06-30,447.92700,169.92600,278.00100,188.64400,188.64400,89.35700,,89.35700,20.70600,68.65100,68.65100,,64.33900,47.90700,48.42100,1.34000,1.33000,0.21770,0.71640,32.97290,23.74120,0.00940,2.46780,2.22860,0.23690,1.74250,64.21750,1.4999,1.4271
2023-03-31,422.56900,149.82100,272.74800,222.02700,222.02700,50.72100,,50.72100,12.06000,38.66100,38.66100,,34.34800,48.26400,48.88100,0.71000,0.70000,0.23230,0.98450,20.72380,14.03400,0.00860,1.39070,1.25580,0.13520,0.96360,64.36460,0.37240,0.34450
2022-12-31,648.95900,123.68700,525.27200,247.09000,247.09000,278.18210,,278.18200,60.93100,217.25100,217.25100,,212.93900,50.45800,51.04700,4.22000,4.16000,0.23360,0.69800,56.62480,43.34440,0.01730,7.88470,7.11400,0.76460,5.44930,62.63020,-1.3478,-1.3612
2022-09-30,347.40400,82.99100,264.41300,209.04700,209.04700,55.36600,,55.36600,13.94800,41.41800,41.41800,,37.10500,49.89200,50.41800,0.74000,0.74000,0.24390,0.91210,21.93470,14.70010,0.00830,1.60180,1.43600,0.13620,1.08520,57.83350,1.362,1.3358
2022-06-30,268.59100,36.81800,231.77300,186.30300,186.30300,45.47000,,45.47000,11.31100,34.15900,34.15900,,29.84700,50.25900,50.80200,0.59000,0.59000,0.23370,1.18680,21.67580,14.22820,0.00650,1.26200,1.14250,0.10560,0.87050,60.28370,1.4637,1.3353
