Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12.32100,6.09200,6.22900,5.37800,5.37800,0.85100,0.85100,0.21800,0.63300,0.63300,0.63300,3.22100,3.22100,0.20000,0.20000,,1.60710,14.55450,10.82610,0.00650,0.80370,0.80370,0.07090,0.80370,23.49090,0.67250,0.65010
2024-06-30,11.86400,6.16200,5.70200,5.17100,5.17100,0.53100,0.53100,0.10000,0.43100,0.43100,0.43100,3.13200,3.13200,0.14000,0.15000,,1.02850,9.05220,7.34740,0.00660,0.58310,0.58310,0.04850,0.58310,22.04470,0.3745,0.3565
2024-03-31,11.94300,6.54400,5.39900,4.44800,4.44800,0.95100,0.95100,0.24300,0.70800,0.70800,0.70800,3.21100,3.21100,0.22000,0.22000,,1.92700,16.42770,12.23010,0.00640,0.97810,0.97810,0.07820,0.97810,21.58780,0.0056,0.0062
2023-12-31,11.14400,5.84100,5.30300,5.07100,5.07100,0.23200,0.23200,0.04700,0.18500,0.18500,0.18500,3.20800,3.20800,0.06000,0.06000,,2.01330,4.69730,3.74570,0.00540,0.25090,0.25090,0.02030,0.25090,21.97940,0.0424,0.0376
2023-09-30,10.41900,4.70800,5.71100,5.07000,5.07000,0.64100,0.64100,0.17500,0.46600,0.46600,0.46600,3.20400,3.26700,0.15000,0.14000,,1.59990,11.67790,8.48970,0.00630,0.69980,0.69980,0.05350,0.69980,19.84830,0.30640,0.27790
2023-06-30,9.73100,4.02400,5.70700,4.93800,4.93800,0.76900,0.76900,0.17200,0.59700,0.59700,0.59700,3.11300,3.19500,0.21000,0.20000,,0.42210,12.42730,9.64770,0.00730,0.83200,0.83200,0.07030,0.83200,21.38690,0.3597,0.3116
2023-03-31,9.14000,3.16200,5.97800,5.08600,5.08600,0.89200,0.89200,0.20200,0.69000,0.69000,0.69000,3.18200,3.26500,0.22000,0.21000,,0.91210,15.54550,12.02510,0.00680,0.93560,0.93560,0.08190,0.93560,21.98180,0.3362,-0.2848
2022-12-31,8.97400,2.06100,6.91300,5.02300,5.02300,1.89000,1.89000,0.48600,1.40400,1.40400,1.40400,3.17200,3.24500,0.44000,0.43000,,1.06820,27.74520,20.61070,0.00830,1.97500,1.97500,0.17040,1.97500,21.29720,0.2594,0.2331
2022-09-30,8.29600,0.82800,7.46800,4.75900,4.75900,2.70900,2.70900,0.74000,1.96900,1.96900,1.96900,3.10500,3.18100,0.63000,0.62000,,1.07770,35.85230,26.05880,0.00940,2.91790,2.91790,0.24400,2.91790,20.21540,-0.08960,-0.09840
2022-06-30,7.29700,0.61200,6.68500,5.30100,5.30100,1.38400,1.38400,0.34900,1.03500,1.03500,1.03500,3.07000,3.13600,0.33000,0.32000,,0.33830,22.20800,16.60780,0.00730,1.44440,1.44440,0.12070,1.44440,21.99450,0.9538,0.9199
2022-03-31,7.45700,0.61100,6.84600,5.29000,5.29000,1.55600,1.55600,0.40200,1.15400,1.15400,1.15400,3.07700,3.15000,0.37000,0.37000,,0.38600,23.56150,17.47430,0.00840,1.47180,1.47180,0.14670,1.47180,24.06660,0.6719,0.6085
2021-12-31,7.74600,0.62700,7.11900,4.78600,4.78600,2.33300,2.33300,0.62900,1.70400,1.70400,1.70400,3.07000,3.13900,0.56000,0.54000,,0.40390,32.42530,23.68310,0.00930,1.97010,1.97010,0.22060,1.97010,26.54820,1.1161,1.1025
2021-09-30,7.79600,0.67900,7.11700,4.56300,4.56300,2.55400,2.55400,0.66300,1.89100,1.89100,1.89100,3.05100,3.11500,0.62000,0.61000,,0.40330,35.25680,26.10440,0.00940,2.19790,2.19790,0.24650,2.19790,26.50560,0.02250,0.01000
2021-06-30,7.32500,0.71100,6.61400,5.27000,5.27000,1.34400,1.34400,0.35100,0.99300,0.99300,0.99300,3.03800,3.07900,0.33000,0.32000,,0.40140,22.64530,16.73130,0.00740,1.16410,1.16410,0.12450,1.16410,26.32840,0.7104,0.701
2021-03-31,7.57300,0.90200,6.67100,4.51100,4.51100,2.16000,2.16000,0.60000,1.56000,1.56000,1.56000,3.04100,3.09100,0.51000,0.50000,,0.40370,31.89610,23.03600,0.00910,1.86860,1.86860,0.20930,1.86860,25.76670,0.7022,0.6832
2020-12-31,7.70100,1.18800,6.51300,4.47900,4.47900,2.03400,2.03400,0.57100,1.46300,1.46300,1.46300,3.03600,3.07200,0.48000,0.48000,,0.37180,30.99660,22.29500,0.00920,1.72280,1.72280,0.20510,1.72280,26.20930,0.4239,0.3804
2020-09-30,8.01600,1.37700,6.63900,4.79600,4.79600,1.84300,1.84300,0.51200,1.33100,1.33100,1.33100,3.03100,3.04200,0.44000,0.44000,,0.37560,29.14300,21.04680,0.00870,1.59310,1.59310,0.18330,1.59310,25.78610,0.39380,0.37510
2020-06-30,7.73300,1.61500,6.11800,4.21100,4.21100,1.90700,1.90700,0.53600,1.37100,1.37100,1.37100,3.10300,3.14800,0.45000,0.45000,,0.49950,30.81770,22.15580,0.00840,1.66050,1.66050,0.18640,1.66050,25.48270,0.6459,0.6333
2020-03-31,7.97300,2.20900,5.76400,4.63800,4.63800,1.12600,1.12600,0.31600,0.81000,0.81000,0.81000,3.03800,3.09000,0.27000,0.26000,,0.77930,20.54000,14.77560,0.00800,1.01970,1.01970,0.11840,1.01970,24.51610,0.3934,0.3852
2019-12-31,8.01200,2.44800,5.56400,4.22800,4.22800,1.33600,1.33600,0.37200,0.96400,0.96400,0.96400,3.04300,3.10000,0.32000,0.31000,,0.53830,23.88270,17.23280,0.00820,1.24020,1.24020,0.14210,1.24020,23.82100,0.5951,0.5908
2019-09-30,8.07400,2.42200,5.65200,4.13700,4.13700,1.51500,1.51500,0.41500,1.10000,1.10000,1.10000,3.30500,3.35700,0.33000,0.33000,,0.45420,26.55100,19.27800,0.00840,1.42330,1.42330,0.16220,1.42330,23.60630,0.55620,0.53110
2019-06-30,8.00500,2.46100,5.54400,4.13100,4.13100,1.41300,1.41600,0.38300,1.03300,1.03300,1.03300,3.47600,3.53000,0.30000,0.30000,,0.31550,25.40820,18.53580,0.00770,1.25270,1.25270,0.14270,1.25270,23.04670,0.5265,0.4916
2019-03-31,7.48100,2.26900,5.21200,4.12200,4.12200,1.09000,1.09000,0.28600,0.80400,0.80400,0.80400,3.36000,3.40500,0.24000,0.24000,,0.70210,21.16090,15.60860,0.00780,1.00370,1.00370,0.12140,1.00370,22.36970,0.3646,0.3406
2018-12-31,7.70100,2.16700,5.53400,4.46800,4.46800,1.06600,1.06600,0.27900,0.78700,0.78700,0.78700,3.57100,3.62400,0.22000,0.22000,,1.07410,19.75540,14.58490,0.00810,1.00230,1.00230,0.11850,1.00230,21.71490,0.7495,0.6223
2018-09-30,7.69700,1.95700,5.74000,4.46100,4.46100,1.27900,1.27900,0.34500,0.93400,0.93400,0.93400,3.62400,3.69300,0.26000,0.25000,,0.94820,23.24190,16.97260,0.00840,1.15190,1.15190,0.14250,1.15190,20.94580,0.00160,-0.12620
2018-06-30,7.01400,1.63900,5.37500,4.65000,4.65000,0.72500,0.72500,0.22800,0.49700,0.49700,0.49700,3.65900,3.69900,0.13000,0.14000,,0.85440,14.31110,9.81050,0.00790,0.60850,0.60850,0.07780,0.60850,21.09920,0.8805,0.6267
2018-03-31,6.58800,1.37000,5.21800,3.94400,3.94400,1.27400,1.27400,0.28000,0.99400,0.99400,0.99400,3.66000,3.69900,0.27000,0.27000,,0.63390,24.94130,19.45970,0.00820,1.21790,1.21790,0.16050,1.21790,20.97480,0.0812,0.0511
2017-12-31,6.64700,1.22300,5.42400,4.47300,4.47300,0.95100,0.95100,1.67900,-0.72800,-0.72800,-0.72800,3.67800,3.71200,-0.20000,-0.20000,,0.71830,17.37300,-13.29920,0.00900,-0.87210,-0.87210,-0.11910,-0.87210,21.18680,0.2734,0.1731
2017-09-30,6.63600,1.05700,5.57900,4.06600,4.06600,1.51300,1.51300,0.53800,0.97500,0.97500,0.97500,3.67300,3.70800,0.27000,0.26000,,0.80070,29.25930,18.85520,0.00840,1.15060,1.15060,0.15930,1.15060,21.50810,0.07280,-0.85520
2017-06-30,7.07700,0.93500,6.14200,5.20800,5.20800,0.93400,0.93400,0.33200,0.60200,0.60200,0.60200,3.68300,3.71200,0.16000,0.16000,,0.66310,20.10330,12.95740,0.00790,0.71690,0.71690,0.10280,0.71690,21.31190,0.2893,0.0289
2017-03-31,6.09400,0.89800,5.19600,3.87300,3.87300,1.32300,1.32300,0.47900,0.84400,0.84400,0.84400,3.66400,3.69800,0.23000,0.23000,,0.78050,26.43890,16.86650,0.00850,1.01440,1.01440,0.14270,1.01440,21.11730,0.569,0.5306
2016-12-31,6.35600,0.87700,5.47900,3.61800,3.61800,1.86100,1.86100,0.69100,1.17000,1.17000,1.17000,3.67300,3.69800,0.32000,0.32000,,0.79020,33.68330,21.17650,0.00950,1.41850,1.41850,0.20160,1.41850,20.88200,0.3595,0.2297
2016-09-30,6.53900,0.90700,5.63200,3.55700,3.55700,2.07500,2.07500,0.77200,1.30300,1.30300,1.30300,3.72400,3.73800,0.35000,0.35000,,0.89500,37.36720,23.46480,0.00940,1.55510,1.55510,0.22130,1.55510,21.12180,0.43740,0.41280
2016-06-30,6.39400,0.93600,5.45800,3.77300,3.77300,1.68500,1.68500,0.61700,1.06800,1.06800,1.06800,3.73200,3.73500,0.30000,0.29000,,0.85020,32.19340,20.40500,0.00880,1.27190,1.27190,0.17930,1.27190,20.91980,0.2527,0.2397
2016-03-31,6.07400,0.83400,5.24000,3.75400,3.75400,1.48600,1.48600,0.54200,0.94400,0.94400,0.94400,3.71800,3.72300,0.25000,0.25000,,0.91100,29.80350,18.93300,0.00850,1.14740,1.14740,0.16160,1.14740,20.49630,0.5238,0.5102
