Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,431.44100,214.71800,216.72300,190.09000,205.71900,11.00400,0.51000,11.51400,2.73000,8.78400,8.78400,,-1.16300,168.58300,168.58300,-0.01000,-0.01000,0.21230,0.72480,5.54300,-0.55990,0.00620,0.29300,0.27980,0.02630,0.19790,20.73710,0.2783,0.2657
2024-06-30,492.38100,233.10100,259.28000,211.29800,227.29300,31.98700,12.65000,44.63700,14.30400,30.33300,30.33300,,20.38600,168.43200,168.43200,0.12000,0.12000,0.21610,0.69840,17.97850,8.21090,0.00700,1.04260,0.99680,0.08610,0.69780,20.21680,0.233,0.2052
2024-03-31,512.52000,249.60200,262.91800,204.59400,220.51800,42.40000,,42.40000,11.54800,30.85200,30.85200,,20.90500,168.14300,168.14300,0.12000,0.12000,0.21650,0.90660,16.76430,8.26550,0.00700,1.06550,1.01540,0.08550,0.71220,20.17540,-0.52570,-0.53730
2023-12-31,66.83800,316.18900,-249.35100,287.16100,298.83790,-548.18890,-111.80000,-659.98900,-177.03400,-482.95500,-482.95500,,-492.90210,85.39400,85.39400,-4.06000,-4.06000,0.21640,1.13480,222.70520,166.32370,-0.00770,-16.69830,-15.95670,-1.25330,-11.16050,20.17150,0.894,0.861
2023-09-30,489.89200,315.35500,174.53700,180.45600,191.17800,-16.64100,-9.92500,-26.56600,-3.22200,-23.34400,-23.34400,,-33.29100,77.88100,77.88100,-0.42000,-0.42000,0.21500,1.46590,-15.22080,-19.07390,0.01890,-2.33040,-2.64890,-0.25240,-1.82950,17.44050,0.3852,0.4644
2023-06-30,411.80600,353.81200,57.99400,298.56600,310.04300,-252.04900,-12.39400,-264.44300,-67.02900,-197.41400,-197.41400,,-207.36100,77.68200,77.68200,-2.67000,-2.67000,0.22260,1.48590,-472.27020,-370.32710,0.00600,-20.62730,-23.61020,-2.10680,-16.03460,16.66690,0.7884,0.7886
2023-03-31,554.17900,238.51600,315.66300,178.96700,1567.48900,-1251.82600,-8.51400,-1260.34000,-64.91600,-1195.42400,-1195.42400,,-1205.37100,77.46800,77.46800,-15.56000,-15.56000,0.22290,2.09370,-403.09850,-385.51760,0.03110,-124.66530,-142.73200,-11.90790,-96.88160,16.33170,-0.47770,-0.59670
2022-12-31,1343.87900,231.21500,1112.66400,577.20000,654.28390,458.38010,-3.62300,429.27100,105.07800,324.19300,324.19300,,302.54700,77.27100,77.27100,3.61000,3.62000,0.18000,0.66600,40.62670,28.63340,0.02560,9.39140,12.75140,0.78630,6.72930,51.04510,7.2577,7.0396
2022-09-30,101.65400,16.56500,85.08900,48.48600,48.88200,36.20700,-2.08000,34.12700,9.93100,24.19600,24.19600,,24.19600,60.04400,60.49200,0.40000,0.40000,0.22400,1.06280,40.10740,28.43610,0.00910,2.54160,2.91660,0.25830,1.97240,15.82510,0.6069,0.5871
2022-06-30,95.60400,10.11900,85.48500,48.29900,48.61200,36.87300,,36.87300,10.16100,26.71200,26.71200,,26.71200,61.35100,61.60100,0.44000,0.43000,0.22440,0.93170,43.13390,31.24760,0.00900,2.81440,3.14510,0.28110,2.18290,15.69770,1.1362,1.1222
2022-03-31,90.17900,7.82800,82.35100,14.61300,15.05400,67.29700,,67.29700,18.78500,48.51200,48.51200,,43.34500,62.60600,62.90600,0.69000,0.69000,0.21900,1.04270,59.08790,38.05770,0.01190,4.95520,5.51970,0.50620,3.87020,15.65050,0.08370,0.07530
2021-12-31,1129.22700,25.55800,1103.66900,283.42400,331.06700,772.60190,-7.01500,748.22200,197.85800,550.36400,550.36400,,550.12000,76.91900,76.91900,6.84000,6.85000,0.20480,0.72790,59.32330,43.61670,0.13430,56.71900,57.05750,5.85880,41.08190,16.99970,5.0519,4.873
2021-09-30,77.31000,8.81500,68.49500,35.38200,35.66400,32.83100,-1.00000,31.83100,8.66100,23.17000,23.17000,,21.44300,50.71700,50.90900,0.42000,0.42000,0.23300,0.90250,45.70660,30.79030,0.00840,3.09000,2.87510,0.27990,2.10350,16.63050,0.2276,0.217
2021-06-30,73.12000,9.83000,63.29000,36.69600,36.97800,26.31200,-0.70000,25.61200,6.56200,19.05000,19.05000,,17.32300,50.89200,50.89200,0.34000,0.34000,0.23630,1.05140,39.13580,26.47000,0.00820,2.59390,2.41090,0.23730,1.75430,16.32910,0.7883,0.7713
2021-03-31,72.99900,10.70200,62.29700,44.64600,44.92800,17.36900,-0.70000,16.66900,2.29400,14.37500,14.37500,,7.82500,50.35100,50.75100,0.16000,0.15000,0.24170,1.10790,26.29010,12.34150,0.00800,2.02540,1.87860,0.18120,1.35470,15.89440,0.47100,0.45430
2020-12-31,80.85700,11.96700,68.89000,39.98700,40.29300,28.59700,,28.59700,6.89400,21.70300,21.70300,,18.44300,50.18210,50.18210,0.37000,0.37000,0.22220,0.88730,42.11700,27.16240,0.00860,3.04680,2.53120,0.27550,1.88150,17.85690,0.7228,0.7119
2020-09-30,73.62000,13.81100,59.80900,41.18200,41.53500,18.27400,,18.27400,2.36100,15.91300,15.91300,,12.08400,50.10900,50.19100,0.24000,0.24000,0.16570,0.83850,31.14820,20.59730,0.00760,2.30830,1.90760,0.20560,1.51860,17.40210,0.8099,0.7886
2020-06-30,78.22500,17.38200,60.84300,84.16600,84.59600,-23.75300,,-23.75300,-5.30400,-18.44900,-18.44900,,-21.93600,50.03100,50.03100,-0.44000,-0.44000,0.17010,0.93360,-48.45870,-44.75180,0.00630,-2.78720,-2.28750,-0.23740,-1.80780,16.86220,-0.1806,-0.2006
2020-03-31,76.77500,22.85300,53.92200,62.25100,62.68000,-8.75800,,-8.75800,-2.16500,-6.59300,-6.59300,,-9.69400,50.46500,50.46500,-0.19000,-0.19000,0.17200,1.37900,-22.95010,-25.40290,0.00500,-1.01850,-0.83020,-0.08600,-0.65380,16.67660,0.13970,0.09040
2019-12-31,88.63200,27.04200,61.59000,42.42700,42.88100,18.70900,-1.62600,17.08300,2.81100,14.27200,14.27200,,10.91000,50.14450,50.24760,0.22000,0.22000,0.16050,1.50830,26.45820,16.89740,0.00820,1.98940,1.64810,0.18230,1.32070,17.82710,0.4155,0.3719
2019-09-30,95.83800,33.74200,62.09600,81.34700,81.84700,-19.75100,,-19.75100,-5.61900,-14.13200,-14.13200,,-22.72200,50.88200,50.88200,-0.45000,-0.45000,0.16130,2.02370,-84.08620,-96.73460,0.00270,-1.98720,-1.64470,-0.16380,-1.31540,17.70670,0.6673,0.6195
2019-06-30,101.75000,39.26000,62.49000,41.13700,41.75800,20.73200,0.15800,20.89000,4.30800,16.58200,16.58200,,11.90900,50.85700,50.96500,0.23000,0.23000,0.15240,2.07390,32.44290,18.49510,0.00690,2.26400,1.79990,0.17720,1.45870,18.93940,0.1499,0.1065
2019-03-31,117.00700,42.90400,74.10300,60.93200,61.55200,12.55100,-2.79500,9.75600,2.71900,7.03700,7.03700,,2.52700,50.67700,50.84700,0.05000,0.05000,0.15440,1.16860,13.54910,3.50950,0.00730,0.98120,0.77720,0.07120,0.62740,18.67080,0.36450,0.29080
2018-12-31,113.57800,40.44800,73.13000,55.68300,56.32700,16.80300,0.10500,16.90800,6.11700,10.79100,10.79100,0.24700,6.61300,50.12510,50.35350,0.13000,0.14000,0.15480,1.79070,25.78580,10.08530,0.00620,1.51050,1.19630,0.10150,0.96460,18.66830,0.5478,0.6002
2018-09-30,112.59800,36.58200,76.01600,61.04100,61.73400,14.28200,-0.55300,13.72900,3.30100,10.42800,10.42800,0.66800,3.61700,50.65600,50.89900,0.07000,0.07000,0.15460,1.91520,18.40200,4.84810,0.00730,1.45730,1.15540,0.10160,0.93130,18.68750,0.8962,0.8573
