,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.08,$0.15
1,2024-08-08,2024-06-30,$0.05,$0.13
2,2024-05-07,2024-03-31,$-0.04,$0.16
3,2024-02-13,2023-12-31,$0.07,$0.17
4,2023-11-07,2023-09-30,$0.01,$0.07
5,2023-08-08,2023-06-30,$-0.04,$0.00
6,2023-05-04,2023-03-31,$-0.02,$-0.07
7,2023-02-16,2022-12-31,$-0.09,$-0.08
8,2022-11-03,2022-09-30,$-0.08,$-0.06
9,2022-08-04,2022-06-30,$-0.07,$0.00
10,2022-05-05,2022-03-31,$-0.06,$0.04
11,2022-02-10,2021-12-31,$-0.03,$0.04
12,2021-11-04,2021-09-30,$-0.03,$-0.01
13,2021-08-05,2021-06-30,$-0.02,$-0.02
14,2021-05-06,2021-03-31,$-0.02,$-0.03
15,2021-02-11,2020-12-31,$-0.02,$-0.01
16,2020-11-10,2020-09-30,$-0.01,$-0.02
17,2020-08-06,2020-06-30,$-0.02,$0.01
18,2020-05-11,2020-03-31,$-0.03,$0.02
19,2020-02-13,2019-12-31,$-0.04,$0.00
20,2019-11-12,2019-09-30,$-0.18,$-0.04
