,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.74,$0.74
1,2024-08-05,2024-06-30,$0.13,$0.29
2,2024-05-06,2024-03-31,$-0.02,$-0.03
3,2024-02-16,2023-12-31,$0.71,$0.77
4,2023-11-06,2023-09-30,$0.48,$0.57
5,2023-08-07,2023-06-30,$0.40,$0.42
6,2023-05-08,2023-03-31,$0.39,$0.68
7,2023-02-13,2022-12-31,$0.91,$0.98
8,2022-11-07,2022-09-30,$0.13,$0.18
9,2022-08-08,2022-06-30,$-0.17,$-0.04
10,2022-05-09,2022-03-31,$-0.55,$-0.15
11,2022-02-14,2021-12-31,$0.08,$0.11
12,2021-11-08,2021-09-30,$0.49,$0.46
13,2021-08-05,2021-06-30,$0.26,$0.26
14,2021-05-06,2021-03-31,$0.31,$0.36
15,2021-02-11,2020-12-31,$1.06,$1.07
16,2020-11-05,2020-09-30,$0.61,$0.71
17,2020-08-06,2020-06-30,$0.47,$0.58
18,2020-05-07,2020-03-31,$0.32,$0.37
19,2020-02-13,2019-12-31,$1.09,$1.10
20,2019-11-07,2019-09-30,$0.59,$0.55
21,2019-08-01,2019-06-30,$0.29,$0.36
22,2019-05-02,2019-03-31,$0.11,$0.13
23,2019-02-14,2018-12-31,$0.96,$1.03
24,2018-11-01,2018-09-30,$0.55,$0.62
25,2018-08-02,2018-06-30,$0.25,$0.37
26,2018-05-03,2018-03-31,$0.13,$0.18
27,2018-02-15,2017-12-31,$0.93,$1.02
28,2017-11-02,2017-09-30,$0.76,$0.67
29,2017-08-03,2017-06-30,$0.49,$0.51
30,2017-05-04,2017-03-31,$0.65,$0.61
31,2017-02-09,2016-12-31,$1.08,$1.14
32,2016-11-03,2016-09-30,$0.77,$0.70
33,2016-08-04,2016-06-30,$0.54,$0.54
34,2016-05-05,2016-03-31,$0.40,$0.48
35,2016-02-11,2015-12-31,$1.03,$1.08
36,2015-11-05,2015-09-30,$0.83,$0.86
37,2015-08-06,2015-06-30,$0.61,$0.66
38,2015-05-07,2015-03-31,$0.58,$0.59
39,2015-02-12,2014-12-31,$1.13,$0.99
