Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,,,,12.23830,3.38240,0.54260,,-15.07810,-0.10420,-15.18120,,-15.18120,-15.18120,-15.18120,-14.87560,-15.07810,26.00450,26.00450,-0.57870,-0.57870,8.46270,,,,,,,,,,-12.65050,-12.70420,-11.14900,-12.65050,4.59700,-0.7054,-0.7054
2019-09-30,,,,14.90710,2.76920,-0.00090,,-17.67720,1.55160,-16.12560,,-16.12560,-16.12560,-16.12560,-17.48310,-17.67720,25.98300,25.98300,-0.62270,-0.62270,7.81090,,,,,,,,,,-11.77500,-11.82020,-10.24670,-11.77500,5.24610,-0.3446,-0.3446
2019-06-30,,,,14.04660,4.10040,-0.08880,,-18.23580,1.07230,-17.16460,,-17.16460,-17.16460,-17.16460,-18.02250,-18.23580,25.96400,25.96400,-0.66300,-0.66300,10.67350,,,,,,,,,,-11.66900,-11.70960,-10.53760,-11.66910,5.66530,-0.4391,-0.4391
2019-03-31,,,,8.74000,3.74930,-0.00450,,-12.49380,1.31980,-11.17400,,-11.17400,-11.17400,-11.17400,-12.36090,-12.49380,25.96400,25.96400,-0.43160,-0.43160,18.08090,,,,,,,,,,-6.73980,-6.75490,-6.34880,-6.73980,6.38540,-0.37170,-0.37170
2018-12-31,,,,10.49160,4.10100,,,-14.59840,2.87790,-11.72050,,-11.72050,-11.72050,-11.72050,-14.51390,-14.59840,25.09500,25.09500,-0.44570,-0.44570,20.39180,,,,,,,,,,-6.55540,-6.56510,-6.23330,-6.55540,6.88620,-0.4256,-0.4256
2018-09-30,,,,6.33790,3.53690,,,-9.87480,1.99870,-7.87610,,-7.87610,-7.87610,-7.87610,-9.81350,-9.87480,25.66200,25.66200,-0.34880,-0.34880,18.68280,,,,,,,,,,-4.27220,-4.27340,-4.11470,-4.27220,7.10790,-0.1461,-0.1461
2018-06-30,,,,6.00000,3.76980,,,-9.76980,6.85630,-2.91350,,-2.91350,-2.91350,-2.91350,-9.73720,-9.76980,24.43000,24.43000,-0.11930,-0.11930,43.98450,,,,,,,,,,-1.51010,-1.51060,-1.47530,-1.51010,,-0.2705,-0.2705
2018-03-31,,,,6.72860,3.69370,,,-10.42240,-2.27770,-12.70130,,-12.70130,-12.70130,-12.70130,-10.39530,-10.42240,25.83000,25.83000,-0.49170,-0.49170,27.70570,,,,,,,,,,-9.22300,-9.22630,-8.88990,-9.22310,,-0.27370,-0.27370
2017-09-30,,,,3.06280,0.81210,,,-3.87500,-0.89320,-4.76820,,-4.76820,-4.76820,-4.76820,-3.83690,-3.87500,0.02820,0.02820,-169.24320,-169.24320,8.78320,,,,,,,,,,11.22330,11.21650,-16.89710,11.22330,,-146.99,-148.9252
2017-06-30,,,,3.41080,0.80400,,,-4.21480,-0.92390,-5.13870,,-5.13870,-5.13870,-5.13870,-4.21480,-4.21480,0.02810,0.02810,-182.58300,-182.58300,9.98860,,,,,,,,,,14.29840,14.29010,-17.58310,14.29840,,-204.4653,-205.3251
2016-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
