,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.30,$0.07
1,2024-08-14,2024-06-30,$-0.39,$-0.22
2,2024-05-10,2024-03-31,$-0.90,$-0.55
3,2024-03-15,2023-12-31,$-0.86,$-1.13
4,2023-11-09,2023-09-30,$-1.06,$-0.87
5,2023-08-11,2023-06-30,$-2.73,$-0.98
6,2023-05-15,2023-03-31,$-13.91,$-2.08
7,2023-03-30,2022-12-31,$-31.09,$-18.25
8,2022-11-14,2022-09-30,$-36.01,$-61.58
9,2022-08-11,2022-06-30,$-50.42,$-57.62
10,2022-05-12,2022-03-31,$-48.02,$-48.02
11,2022-03-31,2021-12-31,$21.61,$-108.04
12,2021-11-15,2021-09-30,--,$-170.47
13,2021-08-16,2021-06-30,--,$-14.41
14,2020-08-07,2020-06-30,--,$96.04
15,2019-08-07,2019-06-30,--,$-21.61
16,2019-05-07,2019-03-31,--,$-9.60
17,2019-03-11,2018-12-31,--,$-19.21
18,2018-11-07,2018-09-30,--,$-12.00
19,2018-08-01,2018-06-30,--,$-12.00
20,2018-05-03,2018-03-31,--,$-4.80
