Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,99.63500,25.59900,74.03600,10.77500,-0.01100,34.84400,39.19200,-2.55300,36.63900,36.63900,36.63900,,36.48300,59.01800,39.19200,97.56200,97.87100,0.37000,0.37000,0.16350,0.19540,39.33560,39.33560,36.77320,36.61670,0.02180,1.00900,1.00900,0.80160,0.84410,36.59580,0.6979,0.1885
2024-06-30,94.24700,23.77200,70.47500,10.54300,-0.03600,33.59100,36.88400,-1.18800,35.69600,35.69600,35.69600,,35.54000,55.82500,36.88400,96.29000,96.40600,0.37000,0.37000,0.19030,0.23510,39.13550,39.13550,37.87500,37.70940,0.02110,1.03750,1.03750,0.79910,0.84000,35.76150,0.6292,-4.4945
2024-03-31,85.03000,20.89000,64.14000,10.51000,,31.44900,32.69100,3.36800,36.05900,36.05900,36.05900,,35.90500,50.66700,32.69100,88.87400,89.43600,0.40000,0.40000,0.18950,0.23380,38.44640,38.44640,42.40740,42.22630,0.01920,1.04680,1.04680,0.81240,0.84840,35.80840,0.52600,-0.13100
2023-12-31,86.48400,21.64900,64.83500,9.73000,-0.09200,28.40500,36.43000,21.12700,57.55700,57.55700,57.55700,,57.28000,52.16000,36.43000,83.16900,83.37100,0.68000,0.68000,0.21630,0.27600,42.12340,42.12340,66.55220,66.23190,0.02210,1.97480,1.97480,1.47410,1.54760,33.31500,0.4864,-1.2481
2023-09-30,82.92000,20.46900,62.45100,9.11900,-0.05100,27.41500,35.03600,-4.72100,30.31500,30.31500,30.31500,,30.16500,50.17300,35.03600,84.04100,84.26700,0.36000,0.36000,0.22700,0.29370,42.25280,42.25280,36.55930,36.37840,0.02220,1.10760,1.10760,0.81070,0.85610,32.24860,0.6177,-0.1795
2023-06-30,79.53500,18.58600,60.94900,9.76600,-0.02700,28.02500,32.92400,7.33000,40.25400,40.25400,40.25400,,40.07400,47.89800,32.92400,83.11600,83.11600,0.48000,0.48000,0.23270,0.30340,41.39560,41.39560,50.61170,50.38540,0.02190,1.52000,1.52000,1.10670,1.16620,31.81630,0.5682,0.2031
2023-03-31,74.65100,18.38100,56.27000,9.32000,-0.04800,27.52700,28.74300,-5.41200,23.33100,23.33100,23.33100,,23.22600,43.74400,28.74300,79.89600,80.34500,0.29000,0.29000,0.23550,0.30800,38.50320,38.50320,31.25340,31.11280,0.02090,0.89740,0.89740,0.65200,0.68610,31.47160,0.48290,-4.33840
2022-12-31,76.00700,19.08300,56.92400,8.19300,-0.37400,27.10300,29.82100,29.05900,58.88000,58.88000,58.88000,,58.59600,43.27600,29.82100,75.49800,75.58600,0.77000,0.77000,0.26360,0.35800,39.23460,39.23450,77.46660,77.09290,0.02400,2.64050,2.64050,1.86070,1.94440,29.16250,0.4524,-0.5953
2022-09-30,70.80100,17.14000,53.66100,8.13900,-0.03600,25.13200,28.52900,-6.09000,22.43900,22.43900,22.43900,,22.33200,41.66500,28.52900,75.49500,75.58900,0.30000,0.30000,0.27290,0.37540,40.29460,40.29460,31.69310,31.54190,0.02280,1.04270,1.04270,0.72180,0.75810,28.45180,0.6031,-0.6362
2022-06-30,65.36900,15.80400,49.56500,7.33300,-1.02700,23.64800,25.91700,71.11600,97.03300,97.03300,97.03300,,96.65100,38.01300,25.91700,75.25100,75.34100,1.28000,1.28000,0.26290,0.35670,39.64720,39.64720,148.43890,147.85450,0.02160,4.55640,4.55640,3.20360,3.35850,28.34910,0.4668,-2.5724
2022-03-31,64.03500,16.87600,47.15900,7.52700,-0.02800,22.53700,24.62200,-4.96000,19.66200,19.66200,19.66200,,19.58100,36.79800,24.62200,75.20000,75.28400,0.26000,0.26000,0.26650,0.36330,38.45090,38.45090,30.70510,30.57860,0.02190,0.95710,0.95710,0.67330,0.70200,27.35320,0.37240,-0.91390
2021-12-31,60.67500,15.36500,45.31000,7.71600,0.00000,21.42300,23.88700,8.37200,32.25900,32.25900,32.25900,,32.13900,35.32500,23.88700,70.53400,70.79400,0.44000,0.44000,0.26570,0.36180,39.36880,39.36880,53.16690,52.96910,0.02070,1.56750,1.56750,1.10320,1.15110,27.41430,0.4762,-4.2949
2021-09-30,57.26900,14.20000,43.06900,6.80000,,20.43600,22.63300,-1.27300,21.36000,21.36000,21.36000,,21.27300,34.51100,22.63300,70.51700,70.75300,0.30000,0.30000,0.26120,0.35360,39.52050,39.52050,37.29770,37.14580,0.02320,1.22020,1.22020,0.86430,0.90150,24.64900,0.5429,-2.0527
2021-06-30,53.29500,13.17100,40.12400,6.86600,-0.11700,18.95100,21.17300,-3.79500,17.37800,17.37800,17.37800,,17.32500,31.86700,21.17300,69.58000,69.80800,0.25000,0.25000,0.21570,0.27500,39.72790,39.72790,32.60720,32.50770,0.02360,1.02110,1.02110,0.77100,0.80090,24.24550,0.4686,-0.5269
2021-03-31,50.69100,13.51200,37.17900,5.58200,-0.05500,17.01300,20.16600,-3.90900,16.25700,16.25700,16.25700,,16.20600,30.49200,20.16600,68.60300,68.86300,0.24000,0.24000,0.22190,0.28520,39.78220,39.78220,32.07080,31.97020,0.02330,0.99510,0.99510,0.74860,0.77420,23.64210,0.37980,-1.25210
2020-12-31,48.87900,13.02600,35.85300,6.93600,-0.08500,18.21300,17.64000,-4.12700,13.51300,13.51300,13.51300,,13.58400,27.83300,17.64000,67.76300,68.17000,0.20000,0.19000,0.22950,0.29780,36.08910,36.08910,27.64580,27.79110,0.02280,0.85080,0.85080,0.63150,0.65560,23.22720,0.3507,-0.5411
2020-09-30,47.14700,12.22800,34.91900,5.13000,-0.12300,17.37700,17.54200,5.18000,22.72200,22.72200,22.72200,,22.52800,28.69200,17.54200,68.11300,68.37300,0.33000,0.33000,0.22990,0.29860,37.20700,37.20700,48.19400,47.78250,0.02210,1.43400,1.43400,1.06340,1.10430,23.26930,0.4646,0.205
2020-06-30,45.74200,11.93400,33.80800,5.66500,-0.01100,17.13500,16.67300,14.03100,30.70400,30.70400,30.70400,,30.51000,27.08400,16.67300,67.62200,68.02900,0.45000,0.45000,0.22950,0.29790,36.45010,36.45010,67.12430,66.70020,0.02140,1.93200,1.93200,1.43790,1.48860,23.30880,0.3386,0.0659
2020-03-31,45.11600,11.90800,33.20800,5.75800,-0.05200,16.91000,16.29800,-3.44200,12.85600,12.85600,12.85600,,12.77300,26.33300,16.29800,67.06300,67.47000,0.19000,0.19000,0.23480,0.30680,36.12470,36.12470,28.49540,28.31150,0.02160,0.83330,0.83330,0.61620,0.63770,22.78900,0.32840,-0.28190
2019-12-31,45.01500,11.80800,33.20700,6.07200,0.00300,17.91600,15.29100,-0.47000,14.82100,14.82100,14.82100,,14.72700,25.96000,15.29100,64.42800,64.72300,0.23000,0.22000,0.25000,0.33330,33.96870,33.96870,32.92460,32.71580,0.02130,0.97690,0.97690,0.70290,0.73270,22.55840,0.4256,-0.2202
2019-09-30,43.39700,10.99100,32.40600,5.13200,-0.04700,16.28400,16.12200,-1.33800,14.78400,14.78400,14.78400,,14.68900,26.30900,16.12200,65.72400,66.01900,0.22000,0.22000,0.23240,0.30280,37.15000,37.15000,34.06690,33.84800,0.02120,0.98170,0.98170,0.72280,0.75360,22.47190,0.3516,-1.9772
2019-06-30,41.73000,10.70900,31.02100,6.75700,-0.00100,17.40600,13.61500,-3.23600,10.37900,10.37900,10.37900,,10.31500,23.59400,13.61500,63.78100,64.07500,0.16000,0.16000,0.24080,0.31720,32.62640,32.62640,24.87180,24.71840,0.02120,0.72270,0.72270,0.52750,0.54860,21.92770,0.3648,-0.6306
2019-03-31,40.88000,10.69300,30.18700,5.96300,,16.37800,13.80900,1.72300,15.53200,15.53200,15.53200,,15.43400,23.33800,13.80900,61.45700,61.60400,0.25000,0.25000,0.25450,0.34130,33.77940,33.77940,37.99410,37.75440,0.02200,1.16500,1.16500,0.83500,0.86860,21.11830,0.32100,-0.32280
2018-12-31,39.41300,10.29600,29.11700,6.37100,-0.00900,16.63000,12.48700,10.47200,22.95900,22.95900,22.95900,,22.82800,21.93500,12.48700,57.48600,57.48600,0.39000,0.39000,0.27530,0.37990,31.68240,31.68240,58.25240,57.92000,0.02190,1.84000,1.84000,1.27800,1.33340,20.45100,0.3733,-0.8366
2018-09-30,37.89900,9.48600,28.41300,5.04700,-0.12200,15.22600,13.18700,-3.06500,10.12200,10.12200,10.12200,,10.05600,22.56000,13.18700,58.36900,58.36900,0.17000,0.17000,0.29740,0.42330,34.79510,34.79510,26.70780,26.53370,0.02190,0.86730,0.86730,0.58470,0.60940,19.73470,0.3479,-0.9151
2018-06-30,37.23800,10.31300,26.92500,5.00700,0.00500,14.77600,12.14900,7.99800,20.14700,20.14700,20.14700,,20.01200,21.29500,12.14900,56.69900,56.69900,0.35000,0.35000,0.29470,0.41780,32.62530,32.62530,54.10330,53.74080,0.02210,1.76250,1.76250,1.19450,1.24310,19.58070,0.3622,-0.0324
2018-03-31,37.10700,9.89300,27.21400,5.07800,0.00200,15.81100,11.40300,-1.34200,10.06100,10.06100,10.06100,,9.99200,21.60800,11.40300,55.12800,55.12800,0.18000,0.18000,0.33220,0.49750,30.73010,30.73010,27.11350,26.92750,0.02310,0.97610,0.97610,0.62720,0.65190,18.55670,0.26650,-1.39670
2017-12-31,34.62500,9.85200,24.77300,4.43100,-0.00100,14.44700,10.32600,0.50800,10.83400,10.83400,10.83400,,10.76000,20.02800,10.32600,51.35800,51.35800,0.20000,0.20000,0.31510,0.46010,29.82240,29.82240,31.28950,31.07580,0.02210,1.05440,1.05440,0.69100,0.72220,18.55720,0.3372,-2.0227
