,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.32,$0.54
1,2024-08-07,2024-06-30,$0.31,$0.17
2,2024-05-08,2024-03-31,$0.23,$-0.24
3,2024-03-06,2023-12-31,$0.21,$1.07
4,2023-11-06,2023-09-30,$0.20,$-0.34
5,2023-08-08,2023-06-30,$0.07,$0.24
6,2023-05-03,2023-03-31,$0.03,$-0.06
7,2023-03-09,2022-12-31,$-0.07,$0.74
8,2022-11-01,2022-09-30,$0.17,$1.17
9,2022-08-03,2022-06-30,--,$0.73
10,2022-05-04,2022-03-31,--,$-1.27
11,2022-03-09,2021-12-31,--,$0.94
12,2021-11-15,2021-09-30,--,$0.61
13,2021-08-04,2021-06-30,$0.18,$0.18
14,2021-05-05,2021-03-31,$0.10,$0.12
15,2021-03-11,2020-12-31,$0.06,$-0.04
16,2020-11-05,2020-09-30,$0.24,$-0.09
17,2020-08-05,2020-06-30,$0.23,$-0.59
18,2020-05-06,2020-03-31,$-0.04,$-0.20
19,2020-03-05,2019-12-31,$0.16,$0.15
20,2019-11-06,2019-09-30,--,$0.15
21,2019-05-10,2019-03-31,--,$-0.02
22,2019-03-13,2018-12-31,--,$1.38
23,2018-11-08,2018-09-30,--,$0.44
24,2018-08-02,2018-06-30,--,$0.18
25,2018-05-09,2018-03-31,--,$0.15
26,2018-03-13,2017-12-31,$0.32,$0.18
27,2017-11-13,2017-09-30,--,$0.14
28,2017-08-08,2017-06-30,--,$0.53
29,2017-05-08,2017-03-31,--,$0.72
