Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,1.30500,2.80100,,-4.10600,0.11700,-3.98900,,-3.98900,-3.98900,,-3.98900,-3.82800,-4.10600,8.63300,8.63300,-0.46000,-0.46000,3.37420,0.03910,0.07940,,,,,,,,,,-22.46820,-32.19270,-16.27030,-21.59020,2.05530,-0.43030,-0.43030
2024-06-30,0.17500,,0.17500,1.14000,2.44400,,-3.40900,0.16300,-3.24600,,-3.24600,-3.24600,-4.53200,-7.77800,-3.12800,-3.40900,3.83100,3.83100,3.57000,3.57000,4.08130,0.03970,0.07400,100.00000,-1948.00000,-1948.00000,-1854.85600,-4444.57200,0.00610,,0.24540,366.68570,-15.22230,-20.34340,-11.29670,-14.61770,2.47260,-1.1534,-1.1914
2024-03-31,,,,0.90400,2.72200,,-3.62600,0.99100,-2.63500,,-2.63500,-2.63500,-0.53700,-3.17200,-3.29400,-3.62600,3.71300,3.71300,-0.85000,-0.85000,1.68670,0.04100,0.57890,,,,,,,,,,-10.59810,-13.51980,-5.25380,-10.16320,2.91920,1.723,1.7095
2023-12-31,,,,1.53500,2.96100,,-4.49600,0.00800,-4.48800,,-4.48800,-4.48800,-3.72300,-8.21100,-4.14700,-4.49600,1.85600,1.85600,-4.42000,-4.42000,0.91400,0.03770,1.46440,,,,,,,,,,-48.79860,-117.51770,-13.19150,-46.96040,2.83510,-0.9553,-0.9701
2023-09-30,0.05000,,0.05000,1.60600,3.54700,,-5.10300,0.02900,-5.07400,,-5.07400,-5.07400,-0.67200,-5.74600,-4.69500,-5.10300,1.19800,1.19800,-4.80000,-4.80000,1.11170,0.03490,1.02540,100.00000,-10206.00000,-10206.00000,-10148.00000,-11492.00000,0.00130,,,,-38.41320,-64.83520,-13.46670,-37.07440,9.55300,-4.45740,-4.41570
2023-06-30,,,,2.35600,2.60900,,-4.96500,0.03300,-4.93200,,-4.93200,-4.93200,-1.10100,-6.03300,-4.57800,-4.96500,0.61200,0.61200,14.31000,14.31000,1.18770,0.03710,0.90770,,,,,,,,,,-32.06550,-49.35460,-11.96880,-30.87710,15.13880,-11.0886,-11.4634
2023-03-31,,,,2.64400,3.52500,,-6.16900,-0.11000,-6.27900,,-6.27900,-6.27900,-1.01500,-7.29400,-5.84500,-6.16900,0.65900,0.65900,-11.07000,-11.07000,1.21620,0.03900,0.85260,,,,,,,,,,-36.10910,-52.34240,-14.14640,-34.70210,21.98640,5.426,11.761
2022-12-31,,,,2.77900,7.79400,,-10.57300,0.01000,-10.56300,,-10.56300,-10.56300,-22.99000,-33.55300,-10.16500,-10.57300,0.49000,0.49000,-68.43000,-68.43000,1.37660,0.04140,0.91560,,,,,,,,,,-56.11750,-78.68160,-20.39190,-53.79410,30.43820,-12.4951,-17.9755
2022-09-30,,,,2.54800,5.08800,,-7.63600,0.09900,-7.53700,,-7.53700,-7.53700,-10.59300,-18.13000,-7.06600,-7.63600,0.44210,0.44210,-41.00000,-41.00000,1.97410,0.01180,0.47720,,,,,,,,,,-15.58260,-17.79480,-8.91280,-15.39920,107.40090,-31.57430,-37.18160
2022-06-30,0.00000,,0.00000,3.56200,6.89100,,-10.45300,0.06600,-10.38700,,-10.38700,-10.38900,-6.66700,-17.05400,-9.41700,-10.45300,0.43610,0.43610,-39.20000,-39.20000,1.48080,,0.34910,,,,,,0.00000,,0.00000,,-16.36450,-17.71840,-10.45110,-16.36450,145.49100,-26.3664,-34.2303
