Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,
2019-12-31,65.15600,,65.15600,150.46900,-378.13600,,-447.93400,-11.10100,-459.03500,-48.53200,-410.50300,-414.39900,-415.60800,-447.93400,-447.93390,8.72760,8.72760,-1125.80000,-987.00000,2.82970,123.81210,-687.47900,-687.47890,-704.51670,-637.86580,0.05110,1.13880,79.03380,-45.59180,-46.66620,-32.48700,-45.59180,93.13280,-7.0614,-7.993
2019-09-30,238.60400,,238.60400,179.49300,-60.33700,,-1.22600,8.70500,7.47900,4.25700,3.22200,1.47100,1.90900,-1.22600,-1.22600,8.86430,10.13240,0.20000,0.20000,4.65490,100.00000,-0.51380,-0.51380,3.13450,0.80010,0.14950,0.82570,108.99470,0.11430,0.11630,0.09220,0.11430,,0,0
2019-06-30,152.44400,9.58300,142.86100,86.50500,-18.98300,105.48800,37.37300,8.83800,46.21100,11.14900,35.06200,24.99400,23.93000,37.37300,37.37300,0.08140,0.09340,255.80000,222.80000,5.66980,93.71380,24.51590,24.51590,30.31340,15.69760,0.10360,1.02390,87.90240,2.44110,2.49680,1.69810,2.44110,,-729.9102,-710.5881
2019-03-31,179.40200,5.93200,173.47000,86.15700,-14.56200,100.71900,72.75100,13.66400,86.41500,8.04700,78.36800,78.58200,78.02700,74.02300,72.75100,0.08140,0.10030,834.00000,728.20000,5.80050,96.69350,40.55190,40.55190,48.16840,43.49280,0.12300,3.09830,29.04850,7.76030,7.94500,5.38870,7.76030,12447.70000,729.91020,710.58810
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
