Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,289.78700,197.58300,92.20400,62.80500,,66.25100,25.95300,1.33500,27.28800,7.12500,20.16300,20.16300,,20.16300,29.61300,25.95300,17.86800,18.25500,1.13000,1.10000,2.10880,,,31.81790,8.95590,8.95590,9.41660,6.95790,0.25140,2.99990,30.00140,2.12770,10.21360,1.74890,2.12770,52.26020,2.3228,2.2315
2024-06-30,286.92200,193.76400,93.15800,63.57600,,66.97700,26.18100,-1.64000,24.54100,6.46200,18.07900,18.07900,,18.07900,29.79700,26.18100,16.17700,16.49800,1.12000,1.10000,1.99950,,,32.46810,9.12480,9.12480,8.55320,6.30100,0.25700,2.62760,34.25160,1.96160,10.67200,1.61920,1.96160,50.92020,1.1224,1.0592
2024-03-31,280.74600,192.56900,88.17700,61.06300,,64.53200,23.64500,-2.33500,21.31000,5.48000,15.83000,15.83000,,15.83000,27.32900,23.64500,16.06300,16.37300,0.99000,0.97000,1.35490,0.12050,0.13700,31.40810,8.42220,8.42220,7.59050,5.63850,0.27690,2.68070,33.57280,2.18300,-55.66310,1.56110,1.92000,44.29710,2.36230,2.27990
2023-12-31,276.35100,183.93810,92.41290,60.76600,,64.44290,27.97000,-2.61600,25.35400,5.77600,19.57800,19.57800,,19.57800,31.86200,27.97000,15.99600,16.31100,1.23000,1.19000,1.37820,0.14940,0.17570,33.44050,10.12120,10.12120,9.17460,7.08450,0.26980,2.39270,37.61490,2.77040,-40.54760,1.91110,2.35650,43.55050,1.8345,1.5097
2023-09-30,270.72100,183.99100,86.73000,60.27100,,63.89100,22.83900,-2.61900,20.22000,4.80900,15.41100,15.41100,,15.41100,26.67400,22.83900,16.01200,16.28600,0.96000,0.95000,1.51280,0.19320,0.23950,32.03670,8.43640,8.43640,7.46890,5.69260,0.26140,2.23530,40.26320,2.25200,-21.27240,1.48790,1.81680,42.20640,1.337,1.1919
2023-06-30,259.98000,177.66200,82.31800,57.39700,,60.77900,21.53900,-2.04000,19.49900,4.64700,14.85200,14.85200,,14.85200,25.13600,21.53900,16.00200,16.28300,0.93000,0.91000,1.55180,0.10560,0.11810,31.66320,8.28490,8.28490,7.50020,5.71270,0.28000,2.49380,36.09000,2.22890,107.34370,1.59980,1.99340,41.09730,2.5567,2.4956
2023-03-31,251.59900,173.18400,78.41500,56.36000,,59.80700,18.60800,-2.35500,16.25300,3.57800,12.67500,12.67500,,12.67500,22.27000,18.60800,15.94900,16.29700,0.79000,0.78000,1.67830,0.14320,0.16720,31.16670,7.39590,7.39590,6.45990,5.03780,0.27020,2.00570,44.87180,1.95330,-222.75910,1.36130,1.67350,40.04480,1.15350,1.10580
2022-12-31,247.05100,168.28100,78.77000,54.46700,,57.95600,20.81400,-2.53700,18.27700,3.51500,14.76200,14.76200,,14.76200,24.51800,20.81400,15.86100,16.18100,0.92000,0.90000,1.69890,0.17220,0.20800,31.88410,8.42500,8.42500,7.39810,5.97530,0.26340,1.96850,45.71970,2.33010,-68.70870,1.57380,1.92890,39.28200,1.5022,1.1662
2022-09-30,240.49500,165.31000,75.18500,54.22800,,57.66900,17.51600,-2.38900,15.12700,3.58400,11.54300,11.54300,,11.54300,21.17200,17.51600,15.87200,16.18400,0.73000,0.71000,1.87340,0.21010,0.26600,31.26260,7.28330,7.28330,6.28990,4.79970,0.25420,1.90490,47.24740,1.87740,-34.95440,1.22030,1.48290,38.21240,1.119,1.0374
2022-06-30,236.94000,161.34200,75.59800,55.09500,,58.70400,16.89400,-1.87800,15.01600,3.76600,11.25000,11.25000,,11.25000,20.71800,16.89400,15.85400,16.13100,0.71000,0.70000,2.00280,0.24660,0.32740,31.90600,7.13010,7.13010,6.33750,4.74800,0.24570,1.90230,47.31100,1.87570,-22.75530,1.16640,1.41310,37.29730,3.5026,3.4759
