,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,--,$0.05
1,2024-08-08,2024-06-30,--,$0.22
2,2024-05-10,2024-03-31,--,$-0.15
3,2024-03-22,2023-12-31,--,$0.15
4,2023-11-09,2023-09-30,--,$0.07
5,2023-08-10,2023-06-30,--,$-1.33
6,2023-05-15,2023-03-31,--,$-0.63
7,2023-03-31,2022-12-31,--,$-0.54
8,2022-11-14,2022-09-30,--,$-0.13
9,2022-08-15,2022-06-30,--,$-0.33
10,2022-05-16,2022-03-31,--,$0.13
11,2022-03-31,2021-12-31,--,$-0.38
12,2021-11-15,2021-09-30,--,$1.34
13,2021-08-13,2021-06-30,--,$0.49
14,2021-05-14,2021-03-31,--,$0.22
15,2021-04-06,2020-12-31,--,$-0.41
16,2020-11-13,2020-09-30,--,$-0.75
17,2020-08-13,2020-06-30,--,$0.40
18,2020-05-13,2020-03-31,--,$0.79
19,2020-03-30,2019-12-31,--,$0.06
20,2019-11-14,2019-09-30,--,$0.47
21,2019-08-15,2019-06-30,--,$0.30
22,2019-05-14,2019-03-31,--,$0.04
23,2019-03-14,2018-12-31,--,$0.42
24,2018-11-13,2018-09-30,--,$0.61
25,2018-08-13,2018-06-30,--,$0.30
26,2018-05-14,2018-03-31,--,$0.14
27,2018-03-23,2017-12-31,--,$0.22
28,2017-11-15,2017-09-30,--,$0.29
29,2017-08-11,2017-06-30,--,$0.05
30,2017-05-12,2017-03-31,--,$0.01
31,2017-03-15,2016-12-31,--,$0.05
32,2016-11-11,2016-09-30,--,$0.16
33,2016-08-12,2016-06-30,--,$0.43
34,2016-05-11,2016-03-31,--,$0.11
35,2016-03-21,2015-12-31,--,$-1.14
36,2015-11-16,2015-09-30,--,$0.33
37,2015-08-12,2015-06-30,--,$0.28
38,2015-05-15,2015-03-31,--,$1.23
39,2015-03-20,2014-12-31,--,$-0.05
