Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,248.64300,223.14500,25.49800,36.00800,0.21100,35.79700,-10.29900,32.25300,21.95400,7.12800,14.82600,14.82600,13.07600,-5.75900,-10.29900,132.21800,132.35800,0.09000,0.09000,0.93220,13.75390,-4.14210,-4.14210,8.82950,5.25890,0.01350,1.28250,1.21230,0.08050,0.08220,9.24850,-15.7391,-15.7391
2024-06-30,225.41700,200.12400,25.29300,33.28400,0.00000,33.28400,-7.99100,28.44900,20.45800,4.92400,15.53400,15.53400,13.77700,-2.16700,-7.99100,132.11600,132.12400,0.10000,0.10000,0.92460,12.26320,-3.54500,-3.54500,9.07560,6.11180,0.01370,1.34630,1.27250,0.09420,0.09590,9.23290,-14.8496,-14.8496
2024-03-31,204.74000,180.53000,24.21000,34.56900,0.40900,34.16000,-9.95000,40.73500,30.78500,0.52300,30.26200,30.26200,28.51200,-1.63600,-9.95000,131.57000,131.57000,0.21000,0.21000,0.90970,11.09880,-4.85980,-4.85980,15.03610,13.92600,0.01360,2.61510,2.57520,0.20100,0.22320,9.28300,-7.25220,-7.25220
2023-12-31,189.89090,169.83200,20.05890,32.23800,13.48100,18.75690,1.30200,20.73400,22.03600,0.99300,21.04300,21.04300,19.28600,8.85100,1.30200,116.28300,116.28300,0.16000,0.16000,0.91560,10.85150,0.68560,0.68570,11.60460,10.15640,0.01310,1.85280,1.74970,0.14510,0.14760,9.14690,-9.8228,-9.8228
2023-09-30,177.07400,156.72300,20.35100,29.69700,0.05000,29.64700,-9.29600,-19.81800,-29.11400,1.69600,-30.81000,-30.81000,-32.56000,-1.60000,-9.29600,115.46600,115.46600,-0.29000,-0.29000,0.90240,10.57900,-5.24980,-5.24980,-16.44170,-18.38780,0.01360,-2.96570,-2.93190,-0.23660,-0.27200,9.33130,-7.7186,-7.7186
2023-06-30,178.98100,152.88500,26.09600,30.80500,1.05600,29.74900,-3.65300,6.59500,2.94200,0.06900,2.87300,2.87300,1.11500,4.38400,-3.65300,114.05100,114.44500,0.00000,0.00000,0.89880,10.17860,-2.04100,-2.04100,1.64380,0.62300,0.01400,0.27180,0.26950,0.02250,0.02590,9.84550,-0.6879,-0.6879
2023-03-31,178.51600,152.07900,26.43700,35.55500,-0.00200,35.55700,-9.12000,12.61700,3.49700,-1.12300,4.62000,4.62000,3.20100,0.36600,-9.12000,113.67900,114.13500,0.02000,0.02000,0.89950,10.36900,-5.10880,-5.10880,1.95890,1.79310,0.01360,0.43150,0.42920,0.03520,0.04080,9.99160,0.89380,0.89380
2022-12-31,173.33700,146.40800,26.92910,39.18900,23.95700,15.23190,11.69710,-65.19100,-53.49400,-9.43600,-44.05800,-44.05800,-44.05800,19.71710,11.69710,117.22800,117.22800,-0.39000,-0.38000,0.89970,10.83950,6.74820,6.74820,-30.86130,-25.41750,0.01330,-4.06440,-4.32060,-0.33810,-0.40780,9.55180,-0.072,-0.072
2022-09-30,177.66200,142.72700,34.93500,38.24400,,38.24400,-3.30900,-45.68500,-48.99400,1.41700,-50.41100,-50.41100,-50.41100,5.67500,-3.30900,116.08800,116.08800,-0.44000,-0.44000,0.89340,10.20910,-1.86250,-1.86250,-27.57710,-28.37470,0.01350,-4.36750,-4.63870,-0.38350,-0.46560,10.18360,2.9866,2.9866
2022-06-30,167.45500,126.96700,40.48800,30.19900,,30.19900,10.28900,-119.69800,-109.40900,-9.44300,-99.96600,-99.96600,-99.96600,16.94300,10.28900,119.66000,119.66000,-0.85000,-0.85000,0.89350,9.87210,6.14430,6.14430,-65.33640,-59.69720,0.01210,-7.94580,-8.17140,-0.72040,-0.84660,10.77570,-2.0256,-2.0256
