Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,78.03500,78.03500,58.41800,-0.56500,16.43800,-1.51600,14.92200,2.31500,12.60700,12.60700,7.55900,19.20000,16.43800,24.29300,37.94200,0.31000,0.29000,1.55140,0.97420,42.18350,100.00000,21.06490,21.06490,19.12220,9.68670,0.21790,3.72660,24.15070,561.55930,-60.07620,3.52090,14.51020,0.06050,0.7425,0.7397
2024-06-30,78.08800,78.08800,59.40600,-0.65300,15.39700,-1.54100,13.85600,2.98100,10.87500,10.87500,6.19800,18.15200,15.39700,24.69300,38.03100,0.25000,0.24000,1.13500,1.29320,-4.92020,100.00000,19.71750,19.71750,17.74410,7.93720,0.23090,3.93070,22.89650,-55.11080,-26.52310,3.21550,16.16020,-0.53400,0.5082,0.5022
2024-03-31,64.46000,64.46000,59.31000,-1.12700,1.45500,-1.48700,-0.03200,-1.84100,1.80900,1.80900,1.81400,4.08700,1.45500,25.08700,38.83900,0.07000,0.05000,1.73130,0.69750,2.66000,100.00000,2.25720,2.25720,-0.04960,2.81410,0.17600,3.67900,24.46310,6.40580,19.12870,0.49400,1.93770,0.74340,0.30540,0.29960
2023-12-31,63.01400,63.01400,52.89500,-1.00900,6.68300,-1.51100,5.17200,-0.25200,5.42400,5.42400,3.62100,9.16600,6.68300,23.92900,38.35600,0.15000,0.12000,1.82340,0.80100,4.58340,100.00000,10.60560,10.60560,8.20770,5.74630,0.17760,2.78540,32.31140,32.31270,-1130.02400,1.52840,6.43050,0.44270,-0.178,-0.1351
2023-09-30,71.03000,71.03000,54.26700,-0.79700,13.61400,-1.61700,11.99700,0.72400,11.27300,11.27300,6.93400,16.02200,13.61400,24.12400,24.89100,0.29000,0.28000,1.74460,0.92400,13.67040,100.00000,19.16650,19.16650,16.89010,9.76210,0.20800,3.30770,27.20910,195.67800,-124.92220,3.30140,14.87870,0.15220,0.8347,0.8209
2023-06-30,69.27700,69.27700,54.81500,-0.90000,11.19000,-1.70900,9.48100,2.30100,7.18000,7.18000,3.66600,13.61800,11.19000,23.68900,24.33300,0.15000,0.15000,1.39880,1.22790,-5.99150,100.00000,16.15250,16.15250,13.68560,5.29180,0.21440,3.47290,25.91510,-53.39080,-27.79500,2.22170,12.16930,-0.35680,0.6941,0.6247
2023-03-31,57.95500,57.95500,52.73800,-1.65500,1.46900,-1.73100,-0.26200,-0.08100,-0.18100,-0.18100,-0.08100,3.61900,1.46900,23.20600,23.20600,0.00000,0.00000,1.50230,1.44110,-3.55580,100.00000,2.53470,2.53470,-0.45210,-0.13980,0.18020,3.61410,24.90280,0.69660,0.58090,-0.05630,-0.30730,-0.69240,-0.02750,-0.10320
2022-12-31,57.40300,57.40300,47.35100,-1.43600,6.77500,-1.58800,5.18700,2.60300,2.58400,2.58400,0.50100,8.67200,6.77500,20.99500,21.77300,0.03000,0.03000,1.45670,1.63340,-2.78330,100.00000,11.80250,11.80250,9.03610,0.87280,0.17860,2.96320,30.37260,-7.68500,-6.78020,0.80410,4.86750,-0.89650,0.1099,0.3296
2022-09-30,57.68700,57.68700,49.78400,-2.30600,3.78800,-1.41400,2.37400,-0.66600,3.04000,3.04000,1.97900,5.65300,3.78800,20.89200,21.56900,0.09000,0.09000,1.94620,1.67290,-2.62300,100.00000,6.56650,6.56650,4.11530,3.43060,0.17810,4.06250,22.15400,-6.65720,-6.08010,0.93830,4.47950,-1.22090,1.0558,0.6312
2022-06-30,53.02200,53.02200,44.03700,-1.66000,5.66700,-1.11400,4.55300,2.16400,2.38900,2.38900,0.34200,7.38200,5.66700,20.45400,21.24500,0.02000,0.02000,1.95120,2.03790,-2.05920,100.00000,10.68800,10.68800,8.58700,0.64500,0.18200,5.11450,17.59700,-4.06660,-3.82260,0.82020,4.22070,-1.57810,0.7296,0.5547
2022-03-31,41.27800,41.27800,45.00800,-0.79600,-6.10200,-0.88300,-6.98500,-1.60200,-5.38300,-5.38300,-2.25700,-4.47000,-6.10200,20.24000,20.24000,-0.11000,-0.11000,1.68220,2.37810,-1.79930,100.00000,-14.78270,-14.78270,-16.92190,-5.46780,0.15000,4.55810,19.74510,7.92820,7.55020,-1.95550,-10.92550,-1.82870,-0.25460,-0.34000
2021-12-31,40.23000,40.23000,35.35600,-1.17400,2.14700,-0.91200,1.23500,0.35400,0.88100,0.88100,0.27600,3.75600,2.14700,19.18100,20.81300,0.01000,0.02000,1.66190,2.40700,-1.77390,100.00000,5.33680,5.33680,3.06990,0.68610,0.14880,2.67450,33.65100,-1.27330,-1.22390,0.32590,1.79160,-1.86460,0.4391,0.2129
2021-09-30,41.68100,41.68100,36.21900,-0.73200,3.54200,-0.74900,2.79300,-2.57500,5.36800,5.36800,4.03600,4.78600,3.54200,19.55900,21.20600,0.21000,0.19000,1.65480,2.72510,-1.62920,100.00000,8.49790,8.49790,6.70090,9.68310,0.16870,4.52320,19.89760,-7.09260,-6.88730,2.17200,12.23590,-2.04410,0.2823,0.2861
2021-06-30,38.17300,38.17300,32.60900,-0.64600,3.78600,-0.42700,3.35900,0.22300,3.13600,3.13600,1.48700,4.98400,3.78600,18.77400,20.36700,0.08000,0.07000,2.19760,1.56080,-2.96490,100.00000,9.91800,9.91800,8.79940,3.89540,0.16040,4.34430,20.71700,-11.40320,-10.71880,1.31760,6.39500,-0.74740,0.5523,0.2686
