Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.18580,0.92830,2.25750,1.23230,2.73540,3.96780,-1.71030,-0.29350,-2.00380,-2.00380,-2.00380,-2.00380,-1.11240,-1.71030,194.50000,194.50000,-0.01000,-0.01000,0.80650,0.04980,0.24450,70.86030,-53.68550,-53.68550,-62.89720,-62.89720,0.25790,1.53120,1.18740,75.79460,-38.72790,-43.92920,-16.21850,-36.79940,0.02570,-0.0136,-0.0137
2024-06-30,2.43200,1.85940,0.57260,1.30520,4.59450,5.89970,-5.32710,-0.56350,-5.89050,-5.89050,-5.89050,-5.89050,-4.25400,-5.32710,181.46730,181.46730,-0.03000,-0.03000,0.61880,0.06120,0.23250,23.54550,-219.03980,-219.03980,-242.20870,-242.20870,0.21350,3.47420,1.26190,71.31910,-153.59840,-184.83880,-51.70550,-144.19570,0.02040,-0.0233,-0.0241
2024-03-31,1.74910,1.23830,0.51080,0.95460,4.21290,5.16750,-4.65670,-0.35210,-5.00890,-5.00890,-5.00890,-5.00890,-3.80880,-4.65670,142.36200,142.36200,-0.04000,-0.04000,0.46300,0.08800,0.38390,29.20290,-266.23540,-266.23540,-286.36810,-286.36810,0.15470,1.17660,1.77880,50.59610,-193.42810,-262.82580,-44.31030,-176.39380,0.01500,-0.02740,-0.02750
2023-12-31,2.33390,1.65100,0.68280,0.64460,5.01250,5.65710,-4.97420,-0.21920,-5.19340,-5.19340,-5.19340,-5.19340,-4.25850,-4.97420,117.82070,117.82070,-0.04000,-0.04000,0.56590,-0.12940,-0.11450,29.25750,-213.13350,-213.13360,-222.52620,-222.52620,0.21480,1.43690,2.58840,34.77110,237.93640,178.95470,-47.80250,268.71430,-0.01630,-0.0086,-0.0035
2023-09-30,3.04100,1.70360,1.33750,1.82170,4.61280,6.43440,-5.09700,-0.46520,-5.56230,-5.56230,-5.56230,-5.56230,-4.19140,-5.09700,117.14450,117.14450,-0.05000,-0.05000,0.44290,,,43.98060,-167.60990,-167.60990,-182.90900,-182.90900,0.24120,1.09810,2.34500,38.37970,-463.45600,-1249.37800,-44.12000,-463.45650,0.00940,-0.0076,-0.0083
2023-06-30,2.69550,1.69330,1.00220,1.92410,5.15800,7.08220,-6.08000,-0.25500,-6.33500,-6.33500,-6.33500,-6.33500,-5.25350,-6.08000,115.38070,115.38070,-0.05000,-0.05000,0.59950,,,37.18000,-225.55990,-225.55990,-235.02050,-235.02050,0.17670,1.22670,1.04130,86.43220,-182.37360,-236.07100,-41.51770,-182.37370,0.02930,-0.0432,-0.0472
2023-03-31,1.75980,1.11640,0.64340,1.80500,5.09910,6.90410,-6.26070,-0.34210,-6.60290,-6.60290,-6.60290,-6.60290,-5.76420,-6.26070,112.87720,112.87720,-0.06000,-0.06000,1.03600,,,36.56030,-355.76260,-355.76260,-375.20480,-375.20480,0.08750,0.66870,1.06350,84.62490,-80.27680,-88.33650,-32.83590,-80.27680,0.06980,-0.04220,-0.04480
2022-12-31,1.81340,0.15160,1.66180,1.40560,4.24330,5.64890,-3.98710,-0.47150,-4.45870,-4.45870,-4.45870,-4.45870,-3.63230,-3.98710,105.65580,105.65580,-0.04000,-0.04000,1.62550,,,91.64150,-219.86910,-219.86910,-245.87200,-245.87210,0.07680,0.07730,1.17590,76.53600,-42.48870,-45.62230,-18.87190,-42.48870,0.09280,-0.0377,-0.0367
2022-09-30,1.39320,0.93240,0.46080,1.06990,4.34940,5.41920,-4.95840,-0.62820,-5.58660,-5.58660,-5.58660,-5.58660,-4.73370,-4.95840,105.57280,105.57280,-0.05000,-0.05000,1.11650,,,33.07680,-355.90420,-355.90420,-400.99370,-400.99380,0.05370,2.72480,1.03580,86.88540,-70.42700,-72.31890,-21.54620,-70.42700,0.07370,-0.0404,-0.0615
2022-06-30,0.58750,0.42370,0.16390,0.99950,4.32620,5.32560,-5.16180,-0.09290,-5.25470,-5.25470,-5.25470,-5.25470,-5.01150,-5.16180,104.54580,104.54580,-0.05000,-0.05000,2.18590,0.00820,0.41870,27.89130,-878.53080,-878.53080,-894.34450,-894.34440,0.03030,1.48880,1.04130,86.42830,-44.07970,-44.87270,-27.11230,-43.71850,0.11130,-0.0416,-0.0466
