Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,86.66900,46.13700,40.53200,11.49300,25.12000,36.61300,3.91900,0.21900,4.13800,0.26600,3.87200,3.87200,3.87200,5.82900,3.91900,46.36100,48.11700,0.08000,0.08000,5.26580,46.76640,4.52180,4.52180,4.77450,4.46760,0.12780,0.83360,1.42050,63.35900,,0.73170,0.57090,0.68510,,0.6805,0.6007
2021-06-30,81.66600,43.08400,38.58200,9.79900,22.71100,32.51000,6.07200,0.35100,6.42300,0.82100,5.60200,5.60200,5.60200,7.61500,6.07200,46.19700,47.85000,0.12000,0.12000,5.73980,47.24370,7.43520,7.43520,7.86500,6.85960,0.12530,0.81980,1.11310,80.85190,,1.06800,0.85980,1.02340,,0.1083,0.0462
2021-03-31,66.12300,35.71300,30.41000,9.44400,17.85700,27.30100,3.10900,2.06500,5.17400,0.07500,5.09900,5.09900,5.09900,4.60100,3.10900,46.04100,47.56800,0.11000,0.11000,5.68360,45.99010,4.70180,4.70180,7.82480,7.71140,0.10440,0.67700,1.09200,82.42000,,1.00570,0.80490,0.96150,,0.10760,0.05360
2020-12-31,72.29100,35.34700,36.94400,9.25100,18.73400,27.98500,8.95900,-0.92900,8.03000,2.12900,5.90100,5.90100,5.90100,10.25900,8.95900,42.28600,42.28600,0.16000,0.16000,5.32800,51.10460,12.39300,12.39300,11.10790,8.16280,0.11490,0.67340,1.19010,75.62440,1.13700,1.19130,0.93820,1.13700,11.28570,0.8117,0.7447
2020-09-30,57.39200,30.36100,27.03100,8.68900,15.68000,24.36900,2.66200,1.63000,4.29200,0.35000,3.94200,3.94200,3.94200,3.87700,2.66200,41.53700,42.69300,0.09000,0.09000,7.27660,47.09890,4.63830,4.63830,7.47840,6.86860,0.09720,0.65620,0.98650,91.23570,,0.81700,0.66780,0.77660,,0.5011,0.4573
2020-06-30,37.43600,21.63800,15.79800,7.04100,14.08500,21.12600,-5.32800,0.59200,-4.73600,-0.16400,-4.57200,-4.57200,-4.57200,-4.23300,-5.32800,40.87200,40.87200,-0.11000,-0.11000,7.06410,42.20000,-14.23230,-14.23230,-12.65090,-12.21280,0.09560,0.51360,0.78460,114.70700,,-1.39910,-1.16710,-1.36690,,-0.2245,-0.345
2020-03-31,26.21200,18.18400,8.02800,6.48300,14.56700,21.05000,-13.02200,2.20500,-10.81700,-0.76300,-10.05400,-10.05400,-10.05400,-11.92100,-13.02200,40.76300,40.76300,-0.25000,-0.25000,5.75010,30.62720,-49.67950,-49.67950,-41.26740,-38.35650,0.06600,0.39020,0.64370,139.80700,,-3.10640,-2.53030,-3.03200,,-0.32190,-0.40950
2019-12-31,48.65000,24.61600,24.03400,6.02100,14.70500,20.72600,3.30800,2.18600,5.49400,0.73800,4.75600,4.75600,4.75600,4.39000,3.30800,38.07900,39.29400,0.13000,0.13000,5.55720,49.40180,6.79960,6.79960,11.29290,9.77600,0.12000,0.65680,1.02430,87.86330,1.40580,1.44010,1.17300,1.40580,8.31540,0.3735,0.3322
2019-09-30,47.29300,25.07400,22.21900,5.61000,12.53700,18.14700,4.07200,0.58200,4.65400,-0.01400,4.66800,4.66800,4.66800,5.20900,4.07200,40.47200,42.16000,0.12000,0.11000,7.72240,46.98160,8.61020,8.61020,9.84080,9.87040,0.12370,0.72870,0.94070,95.67670,,1.44920,1.22120,1.41490,,0.0121,-0.0317
2019-06-30,45.33300,25.23700,20.09600,5.30900,13.51800,18.82700,1.26900,0.54900,1.81800,-0.08500,1.90300,1.90300,1.90300,2.41000,1.26900,35.96200,37.28800,0.05000,0.05000,7.23090,44.32970,2.79930,2.79930,4.01030,4.19780,0.12240,0.72310,1.15740,77.75860,,0.61520,0.51360,0.60000,,-0.1183,-0.1523
2019-03-31,38.59000,22.86300,15.72700,5.46700,11.31100,16.77800,-1.05100,-0.00400,-1.05500,0.10500,-1.16000,-1.16000,-1.16000,0.03000,-1.05100,35.12700,35.12700,-0.03000,-0.03000,2.94250,40.75410,-2.72350,-2.72350,-2.73390,-3.00600,0.16460,0.65550,1.26660,71.05780,,-0.66540,-0.49470,-0.63860,,0.01270,-0.00590
2018-12-31,37.78600,19.65900,18.12700,6.23100,11.05600,17.28700,0.84000,0.34100,1.18100,-5.79600,6.97700,6.97700,6.97700,2.20200,0.84000,34.52100,35.36400,0.20000,0.19000,4.24320,47.97280,2.22300,2.22310,3.12550,18.46450,0.17590,0.65460,1.36840,65.76960,3.89480,4.03220,3.24780,3.89480,5.10870,0.4491,0.3803
2018-09-30,37.59100,18.66600,18.92500,5.09200,10.72100,15.86800,3.05700,0.26400,3.32100,0.20800,3.11300,3.11300,3.11300,4.29300,3.05700,34.51400,35.67300,0.09000,0.09000,4.02410,50.34450,8.13230,8.13230,8.83460,8.28120,0.19420,0.74040,1.06280,84.68250,,1.96010,1.60790,1.88460,,0.3038,0.2018
2018-06-30,35.87600,18.44800,17.42800,5.31700,10.37800,15.81300,1.61500,0.29500,1.91000,0.13600,1.77400,1.77400,1.77400,2.81500,1.61500,34.32200,35.04800,0.05000,0.05000,4.04570,48.57840,4.50160,4.50160,5.32390,4.94480,0.19510,0.73430,0.98790,91.10130,,1.17350,0.96490,1.12420,4.62490,0.1387,0.1171
2018-03-31,31.12000,15.73100,15.38900,5.27200,9.87700,15.29700,0.09200,0.53300,0.62500,0.06000,0.56500,0.56500,0.56500,1.25900,0.09200,34.26900,34.72900,0.02000,0.02000,4.17930,49.45050,0.29560,0.29560,2.00840,1.81560,0.17680,0.53380,1.11580,80.65870,,0.38730,0.32110,0.36990,,0.05200,0.03810
2017-12-31,29.95000,15.49500,14.45500,5.64700,9.18600,14.99700,-0.54200,0.15400,-0.38800,-0.01900,-0.36900,-0.36900,-0.36900,0.64100,-0.54200,33.57400,33.57400,-0.02000,-0.02000,3.50420,48.26380,-1.80970,-1.80970,-1.29550,-1.23210,0.16790,0.44460,1.15610,77.84780,-0.24490,-0.25710,-0.20690,-0.24490,4.41620,0.3489,0.3093
2017-09-30,28.44700,13.85100,14.59600,5.84500,8.70400,14.79500,-0.19900,0.20500,0.00600,0.13000,-0.12400,-0.12400,-0.12400,1.00500,-0.19900,34.88380,34.88380,0.00000,0.00000,3.22150,51.30950,-0.69950,-0.69950,0.02110,-0.43590,0.15840,0.38620,0.76800,117.18000,,-0.08760,-0.06900,-0.08330,,-0.079,-0.1089
2017-06-30,28.58900,15.42400,13.16500,4.56200,8.57200,13.22700,-0.06200,0.38900,0.32700,0.11200,0.21500,0.21500,0.21500,1.09200,-0.06200,33.65890,34.71980,0.01000,0.01000,3.56580,46.04920,-0.21690,-0.21690,1.14380,0.75200,0.16340,0.46910,0.88830,101.31730,,0.15490,0.12290,0.14670,,-0.1694,-0.2409
2017-03-31,27.10200,15.20700,11.89500,4.78000,8.39500,13.17500,-1.28000,-0.29600,-1.57600,0.16100,-1.73700,-1.73700,-1.73700,-0.00700,-1.28000,32.65830,32.65830,-0.05000,-0.05000,2.92690,43.88980,-4.72290,-4.72290,-5.81510,-6.40910,0.15430,0.51050,0.94590,95.14390,,-1.28760,-0.98900,-1.21520,,0.07790,0.05050
2016-12-31,31.98700,18.36000,13.62700,5.09000,7.73300,12.82300,0.80400,-0.04700,0.75700,-0.06300,0.82000,0.82000,0.82000,1.76100,0.80400,30.56200,31.73200,0.03000,0.03000,3.27830,42.60170,2.51350,2.51350,2.36660,2.56350,0.22840,0.76110,0.90430,99.52700,0.76500,0.83070,0.58550,0.76500,3.45880,0.1661,0.1351
2016-09-30,30.92000,17.29900,13.62100,4.39700,8.56400,12.96100,0.66000,-0.00300,0.65700,0.29600,0.36100,0.36100,0.36100,1.55700,0.66000,34.88380,31.79570,0.01000,0.01000,3.31090,44.05240,2.13450,2.13450,2.12480,1.16750,0.23390,0.75360,0.92750,97.03820,,0.38140,0.27310,0.34930,,0.0869,-0.0039
2016-06-30,23.95200,12.26000,11.69200,4.14100,7.42600,11.56700,0.12500,-0.01800,0.10700,0.23400,-0.12700,-0.12700,-0.12700,0.71100,0.12500,30.47450,30.47450,0.00000,0.00000,4.36870,48.81430,0.52190,0.52190,0.44670,-0.53020,0.19280,0.61090,0.82380,109.24600,,-0.12540,-0.10220,-0.12430,,-0.1224,-0.1484
2016-03-31,21.83500,11.36500,10.47000,3.75500,6.87400,10.62900,-0.15900,0.11400,-0.04500,0.18100,-0.22600,-0.22600,-0.22600,0.36500,-0.15900,30.36170,30.36170,-0.01000,-0.01000,4.70280,47.95050,-0.72820,-0.72820,-0.20610,-1.03500,0.17960,0.61240,0.88390,101.81730,,-0.22510,-0.18590,-0.22290,,-0.10050,-0.12480
2015-12-31,25.49800,13.44300,12.05500,3.39000,6.47900,9.86900,2.18600,-0.16400,2.03500,-0.03000,2.06500,2.06500,2.06500,2.68900,2.18600,30.18300,31.72300,0.07000,0.07000,4.08010,47.35670,8.57320,8.57320,7.98100,8.09870,0.20670,0.85070,0.98400,91.46130,2.05960,2.08080,1.67410,2.05960,3.30940,0.0198,0.8586
2015-09-30,22.03100,11.45400,10.57700,3.06700,5.29200,8.35900,2.21800,0.27900,2.49700,0.35400,2.14300,2.14300,2.14300,2.64900,2.21800,29.77900,31.74300,0.07000,0.07000,5.10450,48.00960,10.06760,10.06760,11.33400,9.72720,0.18940,0.77810,1.05970,84.93030,,2.22900,1.84220,2.20450,,-0.153,-1.0258
2015-06-30,21.26600,11.25100,10.01500,2.65500,6.28600,8.94100,1.07400,-0.19200,0.88200,0.16400,0.71800,0.71800,0.71800,1.52400,1.07400,29.76700,31.77900,0.02000,0.02000,6.03570,47.09400,5.05030,5.05030,4.14750,3.37630,0.18550,0.83960,1.48510,60.60380,,0.76790,0.62640,0.75870,,-0.0898,-0.0764
2015-03-31,17.61000,9.67200,7.93800,2.85100,4.81000,7.66100,0.27700,-0.25700,0.02000,0.22100,-0.20100,-0.20100,-0.20100,0.67500,0.27700,8.97300,8.97300,-0.02000,-0.02000,1.73210,45.07670,1.57300,1.57300,0.11360,-1.14140,0.45450,0.75150,1.43400,62.75980,,-1.09120,-0.51870,-1.02550,,0.15330,0.11550
2014-12-31,18.86900,,18.86900,,,,18.86900,,18.86900,,18.86900,1.19400,1.19400,18.86900,18.86900,8.97300,11.36700,0.13000,0.10000,2.11430,100.00000,100.00000,100.00000,100.00000,6.32780,0.54550,,1.68140,53.52590,6.17920,6.24770,3.45170,6.17020,2.15660,-0.029,-0.1962
2014-09-30,47.49500,,47.49500,,,,47.49500,,47.49500,,47.49500,1.82900,1.82900,47.49500,47.49500,8.96800,10.14000,0.20000,0.18000,,100.00000,100.00000,100.00000,100.00000,3.85090,,,,,,,,,,0,0
2014-06-30,15.73900,,15.73900,,,,15.73900,,15.73900,,15.73900,0.37300,0.37300,15.73900,15.73900,8.97300,10.12300,0.04000,0.04000,,100.00000,100.00000,100.00000,100.00000,2.36990,,,,,,,,,,0,0
2014-03-31,13.26200,,13.26200,,,,13.26200,,13.26200,,13.26200,-1.71300,-1.71300,13.26200,13.26200,8.95800,8.95800,-0.19000,-0.19000,,100.00000,100.00000,100.00000,100.00000,-12.91660,,,,,,,,,,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
