Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1330.91500,92.15400,1238.76100,41.86900,-358.18100,1010.99900,227.76210,58.71700,286.47900,15.35500,271.12400,271.12400,,261.78100,842.79600,227.76210,870.66500,872.05200,0.30000,0.30000,0.40340,0.67610,17.11320,17.11320,21.52500,19.66930,0.01940,0.70110,0.99910,0.39600,0.41830,44.18400,0.9619,0.3864
2024-06-30,1339.44300,99.85100,1239.59200,45.07000,-343.38900,996.78300,242.80900,33.80100,276.61000,15.64200,260.96800,260.96800,,256.80400,861.59800,242.80900,870.31900,870.72500,0.30000,0.29000,0.39650,0.65710,18.12760,18.12760,20.65110,19.17250,0.01970,0.67350,0.96350,0.38340,0.40650,44.49350,1.0888,0.7746
2024-03-31,1260.48500,89.36100,1171.12400,40.84200,-330.10300,1046.11300,125.01100,24.39000,149.40100,15.50200,133.89900,133.89900,,129.69600,741.62500,125.01100,834.94000,835.24200,0.16000,0.16000,0.39290,0.64730,9.91770,9.91770,11.85270,10.28940,0.01840,0.34200,0.49370,0.19600,0.20760,44.96220,0.93230,0.39360
2023-12-31,1076.28500,81.88300,994.40190,38.01500,-235.59390,759.39700,235.00490,0.56000,235.56500,15.80300,219.76200,219.76200,,218.40500,705.89000,235.00490,692.29800,693.02400,0.30000,0.30000,0.39390,0.65000,21.83480,21.83480,21.88690,20.29250,0.01860,0.66380,0.90220,0.38030,0.40230,43.99830,1.1715,-0.998
2023-09-30,1039.10400,70.98100,968.12300,35.52500,-200.92900,734.90400,233.21900,11.99400,245.21300,11.33600,233.87700,233.87700,,233.47300,723.75500,233.21900,709.16500,709.54300,0.33000,0.33000,0.39120,0.64270,22.44420,22.44420,23.59850,22.46870,0.01880,0.73490,1.01670,0.42260,0.44740,43.96140,0.9246,-1.5551
2023-06-30,1019.20500,94.70300,924.50200,36.82900,-213.67200,723.12000,201.38200,8.70300,210.08500,12.93200,197.15300,197.15300,,195.41500,669.05600,201.38200,674.10900,674.59300,0.29000,0.29000,0.38540,0.62700,19.75870,19.75870,20.61260,19.17330,0.01890,0.62970,0.88250,0.36520,0.38700,44.17650,1.0674,-3.3231
2023-03-31,944.39900,69.39700,875.00200,34.16700,-167.31000,654.26100,220.74100,17.33100,238.07200,11.95000,226.12200,226.12200,,225.01600,666.25990,220.74100,660.46200,661.23900,0.34000,0.34000,0.39120,0.64260,23.37370,23.37370,25.20880,23.82640,0.01850,0.76950,1.10850,0.44250,0.46840,43.65280,1.10590,-1.40520
2022-12-31,888.64990,69.08900,819.56090,37.52500,-140.77100,617.37300,202.18790,35.52900,237.71700,9.38100,228.33600,228.33600,,227.26500,630.72600,202.18790,611.76600,612.18100,0.35000,0.35000,0.38570,0.62790,22.75230,22.75230,26.75040,25.57420,0.01790,0.79160,1.14490,0.45970,0.48630,43.68210,1.0595,-5.4054
2022-09-30,837.26900,52.71900,784.55000,34.09600,-118.81900,575.67700,208.87300,21.57700,230.45000,10.16300,220.28700,220.28700,,219.56700,617.93400,208.87300,617.51200,617.95700,0.36000,0.36000,0.37820,0.60830,24.94690,24.94690,27.52400,26.22420,0.01820,0.82000,1.21920,0.48000,0.50990,42.83570,1.0414,-1.5974
2022-06-30,810.41900,52.18000,758.23900,34.13900,-117.68500,563.99000,194.24900,44.23100,238.48000,14.65800,223.82200,223.82200,,223.20700,594.75000,194.24900,601.67200,602.03100,0.37000,0.37000,0.37670,0.60430,23.96900,23.96900,29.42680,27.54220,0.01800,0.84770,1.27780,0.49790,0.52840,42.75330,1.2228,-1.2477
