Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,220.57900,220.57900,17.99400,168.55700,371.14200,-38.35100,332.79100,1.32300,331.46800,331.46800,313.03000,391.84300,371.14200,78.62110,80.11300,3.99040,3.90040,0.75450,3.07340,168.25810,168.25810,150.87160,141.91290,0.01380,8.61360,8.61280,2.07110,2.11440,48.74470,1.8983,1.8983
2021-06-30,252.67700,252.67700,15.40300,-44.95500,192.31900,-29.08600,163.23300,-0.08800,163.32100,163.32100,144.88300,219.11100,192.31900,77.20490,80.57200,1.89020,1.80020,0.76860,3.32080,76.11260,76.11260,64.60150,57.33920,0.01590,4.50280,4.50240,1.02980,1.04200,46.20260,1.8182,1.8182
2021-03-31,243.12700,243.12700,18.63700,161.94600,386.43600,-224.93300,161.50300,3.91200,157.59100,157.59100,139.15300,409.36900,386.43600,76.84800,87.13630,1.80020,1.62020,0.78390,3.62800,158.94410,158.94410,66.42740,57.23470,0.01460,4.41910,4.41860,0.94370,0.95480,46.41260,1.40240,1.40240
2020-12-31,236.15700,236.15700,16.91300,-65.05400,154.18990,-6.92700,147.26300,0.02800,147.23500,147.23500,128.79900,164.84390,154.19010,70.99160,75.47180,3.06030,3.60040,0.70140,3.57560,65.29130,65.29130,62.35810,54.53960,0.01350,3.89610,3.89570,0.84020,1.16340,49.18240,1.3748,1.3748
2020-09-30,247.90500,247.90500,16.52300,137.85900,369.24100,-1.85000,367.39100,0.06200,367.32900,367.32900,348.89100,395.67800,369.24100,77.36790,88.43980,4.50050,3.96040,0.70760,3.69160,148.94450,148.94450,148.19830,140.73580,0.01370,9.93810,9.93710,2.03010,2.90550,47.76580,1.7698,1.7698
2020-06-30,245.92200,245.92200,16.21800,-296.68000,-66.97600,12.05700,-54.91900,0.03600,-54.95500,-54.95500,-73.39300,-59.15100,-66.97600,66.42100,66.42100,-1.11010,-1.11010,0.71990,4.32000,-27.23460,-27.23460,-22.33190,-29.84400,0.01330,-1.61850,-1.61830,-0.29790,-0.45330,43.91590,7.0019,7.0019
2020-03-31,300.26600,300.26600,18.07100,-707.02200,-424.82700,54.10400,-370.72300,0.03200,-370.75500,-370.75500,-389.19300,-406.82600,-424.82700,62.33340,62.33340,-6.24060,-6.24060,0.71130,4.66720,-141.48360,-141.48360,-123.46490,-129.61610,0.01560,-11.43080,-11.42950,-1.92680,-3.29950,52.36490,-6.72930,-6.72930
2019-12-31,340.66290,340.66290,15.55400,-3.11100,321.99800,-191.64300,130.35500,0.03700,130.31800,130.31800,111.88200,321.68400,321.99800,62.37940,62.79570,1.77020,1.77020,0.67770,5.49940,94.52100,94.52100,38.26510,32.84240,0.01260,3.29680,3.29640,0.48050,1.06240,63.35160,3.3406,3.3406
2019-09-30,330.14400,330.14400,18.71900,-194.39800,117.02700,-10.70000,106.32700,0.00100,106.32600,106.32600,87.88800,131.77800,117.02700,62.37980,62.80710,1.41010,1.41010,0.66530,5.74260,35.44730,35.44730,32.20630,26.62110,0.01150,2.66170,2.66140,0.37140,0.89090,64.04360,0.0386,0.0386
2019-06-30,339.91400,339.91400,18.33100,-244.44100,77.14200,-18.22700,58.91500,0.15500,58.76000,58.76000,40.32200,92.69600,77.14200,62.37810,62.75070,0.66010,0.63010,0.66910,5.67930,22.69460,22.69460,17.33230,11.86240,0.01230,1.48060,1.48050,0.21260,0.48990,63.62600,-1.3523,-1.3523
2019-03-31,350.38900,350.38900,20.19100,-407.58800,-77.39000,195.53700,118.14700,,118.14700,118.14700,100.75500,-77.15500,-77.39000,62.36440,62.72710,1.62020,1.62020,0.67680,5.97030,-22.08690,-22.08690,33.71880,28.75520,0.01190,2.98890,2.98870,0.40270,0.96600,63.37750,-0.99120,-0.99120
2018-12-31,348.03310,348.03310,15.11100,-463.16500,-130.24290,27.45800,-102.78500,0.01400,-102.79900,-102.79900,-117.23600,-127.03790,-130.24290,62.37580,62.57670,-1.86020,-1.89020,0.69930,6.11420,-37.42260,-37.42260,-29.53310,-33.68530,0.01260,-2.77570,-2.77550,-0.37100,-0.83450,59.40910,-3.0776,-3.0776
2018-09-30,321.71500,321.71500,14.21800,-100.59300,206.90400,-49.57600,157.32800,0.00700,157.32100,157.32100,147.36100,214.13700,206.90400,62.32940,62.52210,2.37020,2.37020,0.69680,5.14610,64.31280,64.31280,48.90290,45.80480,0.01280,4.02060,4.02030,0.62480,1.21880,62.78220,2.9343,2.9343
2018-06-30,306.43600,306.43600,14.54900,-136.76400,155.12300,-36.97900,118.14400,0.03600,118.10800,118.10800,108.70800,159.11500,155.12300,62.32540,62.46780,1.74020,1.74020,0.72280,5.10860,50.62170,50.62170,38.55420,35.47500,0.01320,3.23590,3.23570,0.50770,0.89680,58.56240,1.7343,1.7343
2018-03-31,297.13200,297.13200,13.90000,-54.74700,228.48500,10.55600,239.04100,0.03400,239.00700,239.00700,229.60700,231.04000,228.48500,62.51150,62.71930,3.66040,3.66040,0.72160,4.55470,76.89680,76.89680,80.44940,77.27440,0.01390,6.51150,6.51110,1.12050,1.81250,58.90430,3.16450,3.16450
2017-12-31,301.95700,301.95700,11.94000,-113.09500,176.92200,-69.37500,107.54700,-0.06500,107.61200,107.61200,98.21100,170.31600,176.92210,62.58710,62.75610,1.59020,1.56020,0.72520,4.63410,58.59180,58.59180,35.61670,32.52480,0.01420,2.96060,2.96050,0.50710,0.81340,58.06980,2.8353,2.8353
2017-09-30,296.81300,296.81300,12.07000,-138.99500,145.74800,-6.49800,139.25000,0.01800,139.23200,139.23200,129.83200,136.17500,145.74800,62.58700,62.72440,2.07020,2.07020,0.73110,4.55950,49.10430,49.10430,46.91510,43.74200,0.01400,3.81850,3.81830,0.65710,1.02660,58.26140,2.0071,2.0071
2017-06-30,288.64400,288.64400,12.25600,-159.77700,116.61100,-1.45500,115.15600,0.13900,115.01700,115.01700,105.61700,126.33200,116.61100,62.58670,62.70810,1.68020,1.68020,0.73210,4.48190,40.39960,40.39960,39.89550,36.59080,0.01390,3.21590,3.21570,0.55250,0.86140,57.14770,1.9474,1.9474
2017-03-31,251.34400,251.34400,11.59600,-114.69300,125.05500,37.76800,162.82300,0.01600,162.80700,162.80700,157.52400,119.75500,125.05500,62.58110,62.72540,2.52030,2.52030,0.74220,4.63140,49.75450,49.75450,64.78090,62.67270,0.01230,4.63590,4.63560,0.79700,1.19510,56.11550,0.97500,0.97500
2016-12-31,260.82500,260.82500,12.25700,26.94000,275.50800,-53.58900,221.91900,0.01800,221.90100,221.90100,219.45200,277.03800,275.50800,62.57010,62.66870,3.54040,3.51040,0.69960,4.12230,105.62950,105.62950,85.08350,84.13760,0.01560,7.10430,7.10420,1.33000,2.13390,49.91760,4.6094,4.6094
2016-09-30,250.95300,250.95300,11.24300,-81.55100,158.15900,14.67100,172.83000,0.01300,172.81700,172.81700,172.81700,148.95600,158.15900,62.57040,62.63370,2.76030,2.76030,0.71380,4.40910,63.02340,63.02340,68.86950,68.86430,0.01460,5.69080,5.69080,1.00660,1.62900,48.53410,2.3895,2.3895
2016-06-30,221.09600,221.09600,11.19200,-130.98200,78.92200,-4.77200,74.15000,0.02300,74.12700,74.12700,74.12700,80.86400,78.92200,62.57040,62.63540,1.17010,1.17010,0.72870,4.66240,35.69580,35.69580,33.53750,33.52710,0.01260,2.50170,2.50170,0.42140,0.67870,47.35590,0.1056,0.1056
2016-03-31,201.19400,201.19400,9.72500,-199.51800,-8.04900,91.17600,83.12700,0.02900,83.09800,83.09800,83.09800,2.65700,-8.04900,62.56820,62.60710,1.32010,1.32010,0.58510,4.00020,-4.00060,-4.00060,41.31680,41.30240,0.01310,2.85200,2.85200,0.54290,1.18320,46.56570,1.71820,1.71820
2015-12-31,201.91190,201.91190,8.76000,-20.40900,172.74300,-57.36300,115.38000,,115.38000,115.38000,115.38000,185.57190,172.74300,66.51440,66.54330,1.77020,1.77020,0.55810,3.96760,85.55360,85.55370,57.14370,57.14370,0.01320,3.91620,3.91620,0.75190,1.73070,47.09050,2.1051,2.1051
2015-09-30,211.87600,211.87600,16.57700,-160.61000,34.68900,-82.94800,-48.25900,,-48.25900,-48.25900,-48.25900,50.15500,34.68900,65.92270,65.95170,-0.72010,-0.72010,0.60580,3.82980,16.37230,16.37230,-22.77700,-22.77700,0.01330,-1.54740,-1.54740,-0.30280,-0.61000,49.14590,1.0435,1.0435
2015-06-30,215.80400,215.80400,19.45600,-25.91700,170.43100,-54.24400,116.18700,,116.18700,116.18700,116.18700,174.60700,170.43100,68.49050,68.51980,1.71020,1.71020,0.58710,3.40240,78.97490,78.97490,53.83910,53.83910,0.01370,3.37750,3.37750,0.73760,1.39470,50.20610,2.3105,2.3105
2015-03-31,243.14500,243.14500,15.08700,-167.06600,60.99200,6.05000,67.04200,0.00100,67.04100,67.04100,67.04100,49.47900,60.99200,68.50210,68.51550,0.99010,0.99010,0.58020,3.73700,25.08460,25.08460,27.57290,27.57240,0.01400,1.90280,1.90280,0.38660,0.79880,51.41940,0.49640,0.49640
2014-12-31,242.45500,242.45500,18.02700,-191.73000,32.69800,-26.21000,6.48800,-0.00200,6.49000,6.49000,6.48800,13.51000,32.69800,68.47650,68.49620,0.03000,0.03000,0.58550,3.75600,13.48620,13.48620,2.67600,2.67600,0.01270,0.17990,0.17990,0.03390,0.07460,52.66050,0.3999,0.3999
2014-09-30,190.35500,190.35500,11.91900,-49.06300,129.37300,248.20700,377.58000,,377.58000,377.58000,377.58000,121.22800,129.37300,68.47220,68.49380,5.55060,5.55060,0.58460,3.58970,67.96410,67.96410,198.35570,198.35570,0.01090,10.51400,10.51400,2.15870,4.36790,52.43140,1.7687,1.7687
2014-06-30,134.31800,134.31800,12.69500,-62.96900,58.65400,46.11500,104.76900,,104.76900,104.76900,104.76900,41.84800,58.65400,68.47380,68.49550,1.53020,1.53020,0.28800,2.02180,43.66800,43.66800,78.00070,78.00070,0.01070,3.04500,3.04500,0.83380,2.16800,50.23260,-0.4349,-0.4349
2014-03-31,120.66700,120.66700,10.27600,-30.37100,80.02000,20.35000,100.37000,0.00200,100.36800,100.36800,100.36800,63.14200,80.02000,68.47750,68.49920,1.50020,1.50020,0.30310,0.89840,66.31470,66.31470,83.17930,83.17770,0.01800,2.97810,2.97810,1.49650,2.07540,49.20000,0.93470,0.93470
2013-12-31,128.06200,128.06200,6.85200,0.87600,122.08600,-49.77500,72.31100,,72.31100,72.31100,72.31100,101.20300,122.08600,68.46620,68.49780,0.96010,0.93010,0.32500,0.97920,95.33350,95.33350,56.46560,56.46560,0.01850,2.17050,2.17050,1.04250,1.46520,48.63410,1.2491,1.2491
2013-09-30,130.36100,130.36100,10.19400,-28.43800,91.72900,-24.36200,67.36700,,67.36700,67.36700,67.36700,81.69700,91.72900,68.46790,68.49710,1.05010,1.05010,0.32530,0.92760,70.36540,70.36540,51.67730,51.67730,0.01850,1.88850,1.88850,0.95850,1.27420,52.07960,1.2148,1.2148
2013-06-30,127.56500,127.56500,11.69500,-18.82400,97.04600,46.16100,143.20700,0.00000,143.20700,143.20700,143.20700,80.17100,97.04600,68.46420,68.49940,2.10020,2.10020,0.18160,0.94050,76.07570,76.07570,112.26200,112.26200,0.01780,3.94750,3.94750,1.99350,3.23040,52.96160,1.0168,1.0168
2013-03-31,125.79500,125.79500,11.29600,-28.95700,85.54200,-5.73900,79.80300,0.00200,79.80100,79.80100,79.80100,70.41700,85.54200,68.46050,68.49960,1.20010,1.20010,0.37590,0.99110,68.00110,68.00110,63.43890,63.43730,0.01690,2.18410,2.18410,1.07370,1.36310,53.33870,0.96940,0.96940
2012-12-31,133.55200,133.55200,15.46000,-34.07300,84.01900,-5.33500,78.68400,-0.00100,78.68500,78.68500,78.68500,67.08400,84.01900,68.44860,68.49310,1.20010,1.20010,0.41430,1.13870,62.91110,62.91100,58.91640,58.91710,0.01720,2.22120,2.22120,1.01630,1.30090,51.71530,0.9231,0.9231
2012-09-30,144.69600,144.69600,17.70900,-44.08100,82.90600,45.16200,128.06800,0.00000,128.06800,128.06800,128.06800,72.06800,82.90600,68.44920,68.49350,1.80020,1.80020,0.40080,1.15430,57.29670,57.29670,88.50830,88.50830,0.01920,3.74670,3.74670,1.69870,2.24490,49.90530,1.2015,1.2015
2012-06-30,161.52400,161.52400,15.44400,-38.13900,107.94100,-67.16000,40.78100,0.00000,40.78100,40.78100,40.78100,83.01400,107.94100,68.44720,68.49350,0.60010,0.60010,0.44740,1.55230,66.82660,66.82660,25.24760,25.24760,0.01940,1.28210,1.28210,0.49090,0.70850,46.43820,1.3848,1.3848
2012-03-31,149.66800,149.66800,14.89800,-39.96100,94.80900,-14.57400,80.23500,0.00200,80.23300,80.23300,80.23300,95.77800,94.80900,68.44400,68.49250,1.20010,1.20010,0.43060,1.54560,63.34620,63.34620,53.60870,53.60730,0.01810,2.53050,2.53050,0.97200,1.44090,46.29040,1.38040,1.38040
2011-12-31,167.54100,167.54100,14.94500,-34.47800,118.11800,-75.40900,42.70900,-0.03900,42.74800,42.74800,42.74800,102.63800,118.11800,68.41750,68.47120,0.60010,0.60010,0.37690,1.48180,70.50100,70.50100,25.49170,25.51490,0.02160,1.40270,1.40270,0.55180,0.87410,44.49670,1.5628,1.5628
2011-09-30,185.58100,185.58100,15.08200,-62.60400,107.89500,-168.10200,-60.20700,-0.17100,-60.03600,-60.03600,-60.03600,88.85900,107.89500,68.42010,68.47280,-0.90010,-0.90010,0.37170,1.83510,58.13900,58.13900,-32.44240,-32.35030,0.01910,-1.78990,-1.78990,-0.61800,-1.12470,48.98150,1.7193,1.7193
2011-06-30,179.85900,179.85900,14.97200,-59.59000,105.29700,-51.20000,54.09700,0.11800,53.97900,53.97900,53.97900,97.04100,105.29700,68.41380,68.46850,0.75010,0.75010,0.38480,1.88200,58.54420,58.54420,30.07750,30.01180,0.01780,1.56980,1.56980,0.53500,0.96570,50.21890,1.7033,1.7033
2011-03-31,172.04300,172.04300,14.23700,-28.59300,129.21300,-27.87700,101.33600,0.69800,100.63800,100.63800,100.63800,123.83100,129.21300,68.40710,68.46400,1.50020,1.50020,0.39960,1.75820,75.10510,75.10510,58.90160,58.49580,0.01680,2.84100,2.84100,0.98100,1.70570,51.73870,1.55320,1.55320
2010-12-31,18.13300,18.13300,13.87700,-24.81800,-20.56200,-97.51500,-118.07700,0.00300,-118.08000,-118.08000,-118.08000,118.54800,-20.56200,54.77290,54.83570,-2.70030,-2.70030,0.37900,1.10210,-113.39570,-113.39570,-651.17260,-651.18910,0.00220,-3.20990,-3.20990,-1.46330,-1.99330,53.73170,1.8918,1.8918
2010-09-30,194.77100,194.77100,13.11600,-56.34700,125.30800,-8.26000,117.04800,0.75200,116.29600,116.29600,116.29600,55.18100,125.30800,58.87070,58.87070,1.95020,1.95020,0.43950,1.32460,64.33610,64.33610,60.09520,59.70910,0.02690,4.00700,4.00700,1.60780,2.24570,49.29920,0.9851,0.9851
2010-06-30,183.35100,183.35100,10.67200,-39.85600,132.82300,-8.24300,124.58000,0.00100,124.57900,124.57900,124.57900,67.85400,132.82300,51.02660,51.02660,2.40020,2.40020,0.45820,1.30510,72.44190,72.44190,67.94620,67.94560,0.02670,4.27690,4.27690,1.81120,2.31710,49.47880,1.3113,1.3113
2010-03-31,179.84500,179.84500,9.27400,-41.20400,129.36700,-3.75700,125.61000,0.00000,125.61000,125.61000,125.61000,75.52500,129.36700,44.68690,44.68690,2.85030,2.85030,0.46580,1.60670,71.93250,71.93250,69.84350,69.84350,0.02920,5.47330,5.47330,2.04040,2.92380,51.35610,1.68390,1.68390
2009-12-31,89.90900,89.90900,9.75500,-8.53100,71.62300,-69.44200,2.18100,,2.18100,2.18100,2.18100,71.76900,71.62300,33.72730,33.79940,0.15000,0.00000,0.15510,1.11250,79.66170,79.66170,2.42580,2.42580,0.01950,0.10260,0.10260,0.04720,0.08670,47.58790,2.7011,2.7011
2009-09-30,104.69000,104.69000,9.70600,-9.19700,85.78700,72.21500,158.00200,,158.00200,158.00200,158.00200,62.11100,85.78700,44.68390,44.68390,3.60040,3.60040,0.15900,0.91810,81.94380,81.94380,150.92370,150.92370,0.02400,7.21130,7.21130,3.61600,6.06450,49.03400,1.1497,1.1497
2009-06-30,65.07700,65.07700,6.81600,-8.31300,49.94800,1.69600,51.64400,,51.64400,51.64400,51.64400,36.33900,49.94800,33.53730,33.53730,1.50020,1.50020,0.18530,0.99840,76.75220,76.75220,79.35830,79.35830,0.01550,2.65300,2.65300,1.22740,2.16140,43.56400,-0.0302,-0.0302
2009-03-31,28.00700,28.00700,3.48800,-9.04200,15.47700,3.39300,18.87000,0.00100,18.86900,18.86900,18.86900,14.22300,15.47700,11.81200,11.81200,1.65020,1.65020,0.52230,2.38690,55.26120,55.26120,67.37600,67.37240,0.01670,4.35950,4.35950,1.12580,2.08270,36.64310,1.17000,1.17000
